strain	median
AB1	-71.3342
BRC20067	-53.8222
CB4852	-88.4681
CB4854	-101.5607
CB4856	-100.1601
CB4932	-70.3947
CX11254	-56.9712
CX11262	-97.7774
CX11264	-53.938
CX11271	-188.9646
CX11276	-119.1587
CX11285	-119.5188
CX11292	-130.4456
CX11307	-100.7159
CX11314	-116.4264
CX11315	-131.6935
DL200	-46.263
DL226	-58.2405
DL238	-42.33
ECA246	-35.215
ECA248	-159.0556
ECA250	-69.3366
ECA251	-173.4064
ECA252	-13.9421
ECA259	-129.4008
ECA348	54.3166
ECA349	-47.6274
ECA36	-178.4552
ECA363	-86.7652
ECA372	-68.8783
ECA396	-132.4102
ED3005	-58.4609
ED3011	-83.2767
ED3012	-124.9597
ED3017	-205.2196
ED3040	-116.7769
ED3046	-10.2864
ED3048	-143.0371
ED3049	-159.9159
ED3052	-107.4743
ED3073	-65.0294
ED3077	-84.4764
EG4347	-114.48
EG4349	-36.0478
EG4724	-62.1798
EG4725	-75.6982
EG4946	-72.0577
GXW1	-106.8765
JT11398	-138.105
JU1088	-107.4953
JU1172	-169.4704
JU1200	-82.5857
JU1212	-113.2269
JU1213	-123.9844
JU1242	-138.4125
JU1246	-135.8488
JU1395	-96.6592
JU1400	-53.2856
JU1409	-145.3672
JU1440	-80.1599
JU1491	-65.9067
JU1530	-106.4141
JU1543	-2.0485
JU1568	10.549
JU1580	-61.4293
JU1581	-159.799
JU1586	-144.2235
JU1652	-27.2825
JU1793	-79.0751
JU1808	-83.8117
JU1896	-109.3128
JU2001	-100.7014
JU2007	-104.2274
JU2131	-21.946
JU2141	-114.2564
JU2234	-35.7191
JU2464	-69.0529
JU2466	-74.4717
JU2513	-156.4655
JU2519	-37.587
JU2522	-70.3553
JU2526	-121.4502
JU2534	-53.452
JU2565	-49.2329
JU2566	-55.4943
JU2578	-128.0294
JU258	-77.5564
JU2587	-62.4693
JU2593	-63.4148
JU2600	-107.2833
JU2800	-195.8872
JU2862	-170.2377
JU2866	-75.0452
JU2878	-168.8243
JU2879	-91.7603
JU2906	-3.0703
JU310	-75.9127
JU311	-105.0457
JU3125	-50.7109
JU3127	-150.3356
JU3134	-139.4706
JU3135	-162.1541
JU3137	-90.5501
JU3140	-114.9818
JU323	-71.8111
JU346	-46.2907
JU360	-179.9695
JU367	-77.3461
JU393	-99.1363
JU394	-75.3345
JU397	-115.6996
JU406	-71.8841
JU440	-121.102
JU561	-75.0966
JU642	-73.9214
JU751	-133.4474
JU774	-101.8088
JU775	-100.6888
JU778	-82.6298
JU782	-38.1686
JU792	-40.3994
JU830	13.8593
JU847	-123.0807
KR314	10.9485
LKC34	-91.5475
LSJ1	-68.0286
MY1	-55.2906
MY10	-50.5058
MY16	-54.0331
MY18	-119.4135
MY2212	-165.4267
MY23	-127.895
MY2453	-35.0508
MY2530	-101.2224
MY2535	-107.2195
MY2573	-53.7164
MY2693	-93.2968
MY2741	-52.2543
MY679	-50.6627
MY920	-102.8148
N2	1.0631
NIC1	-95.0897
NIC1107	-10.5782
NIC166	-128.0959
NIC195	-103.9419
NIC199	-102.0655
NIC2	-104.3331
NIC207	-91.2378
NIC231	-114.8271
NIC236	-99.118
NIC242	-102.3504
NIC251	-61.8623
NIC252	-98.0488
NIC255	-95.5457
NIC256	-96.7139
NIC258	-19.8604
NIC259	-97.6555
NIC260	-20.5793
NIC261	-133.7995
NIC262	-57.7307
NIC265	-82.3021
NIC266	-124.2626
NIC267	-144.7581
NIC268	-131.2026
NIC269	-17.9026
NIC271	-168.3564
NIC272	-114.1269
NIC274	-76.0534
NIC275	-84.0252
NIC276	-135.6247
NIC277	-204.3482
NIC3	-43.7475
NIC513	-135.7864
NIC514	-81.2993
NIC522	-115.5108
NIC523	-77.3499
PB303	-21.2938
PS2025	-111.5695
PX179	-132.0125
QG2075	-102.0411
QG536	-164.9889
QG556	-52.7916
QG557	-69.1972
QW947	-87.884
QX1212	-31.7303
QX1233	-69.5225
QX1791	-54.313
QX1792	-91.9754
QX1793	-59.9857
QX1794	-84.4586
RC301	-58.3542
WN2001	-76.7666
WN2002	-44.3935
WN2033	-64.9704
XZ1513	-3.1103
XZ1514	3.7459
XZ1516	-56.7631
