strain	median
AB1	-208.8032
BRC20067	-71.1676
CB4852	-133.1551
CB4854	-132.6589
CB4856	-266.3272
CB4932	-60.4839
CX11254	-28.1801
CX11262	-368.9619
CX11264	-94.2513
CX11271	-247.4482
CX11276	-207.1705
CX11285	-347.6094
CX11292	-266.9442
CX11307	-93.2904
CX11314	-140.4302
CX11315	-183.0622
DL200	-127.9323
DL226	-82.6298
DL238	-66.0255
ECA246	-103.7782
ECA248	-154.9183
ECA250	-132.8672
ECA251	-191.7589
ECA252	-37.5672
ECA259	-183.5008
ECA348	193.5175
ECA349	-33.8019
ECA36	-410.4727
ECA363	-365.3785
ECA372	-112.0451
ECA396	-430.933
ED3005	-17.0686
ED3011	-135.0507
ED3012	-209.5759
ED3017	-240.6693
ED3040	-187.4645
ED3046	-90.442
ED3048	-228.0395
ED3049	-242.6619
ED3052	-168.3862
ED3073	-41.1591
ED3077	-159.2535
EG4347	-161.0651
EG4349	1.4543
EG4724	-135.0113
EG4725	-138.3396
EG4946	-107.4478
GXW1	-98.5824
JT11398	-117.342
JU1088	-179.5066
JU1172	-328.7072
JU1200	-146.2878
JU1212	-198.8203
JU1213	-144.3394
JU1242	-119.9766
JU1246	-244.8623
JU1395	-67.4886
JU1400	-83.6722
JU1409	-306.4322
JU1440	-93.0396
JU1491	-38.7495
JU1530	-115.0834
JU1543	-45.302
JU1568	68.7651
JU1580	-170.379
JU1581	-275.0404
JU1586	-156.4416
JU1652	-139.169
JU1793	-177.7338
JU1808	-248.6353
JU1896	-157.7897
JU2001	-207.1519
JU2007	-84.2515
JU2131	-70.1294
JU2141	-114.6165
JU2234	-76.1396
JU2464	-91.4057
JU2466	-73.1967
JU2513	-169.1817
JU2519	-49.2012
JU2522	-187.8032
JU2526	-129.213
JU2534	-196.6584
JU2565	-156.6432
JU2566	-161.8043
JU2578	-210.6773
JU258	-155.7361
JU2587	-65.6317
JU2593	-38.5837
JU2600	-138.2163
JU2800	-380.7477
JU2862	-361.8863
JU2866	-113.4256
JU2878	-299.386
JU2879	-295.5374
JU2906	-224.7858
JU310	-87.0531
JU311	-149.6679
JU3125	-88.0461
JU3127	-135.3359
JU3134	-197.9271
JU3135	-291.387
JU3137	-176.8632
JU3140	-191.6308
JU323	-102.913
JU346	-9.0549
JU360	-446.2588
JU367	-62.3247
JU393	-258.7769
JU394	-56.6259
JU397	-362.0422
JU406	-35.4493
JU440	-175.8094
JU561	-105.0728
JU642	-183.1168
JU751	-328.1356
JU774	-207.2725
JU775	-67.7141
JU778	-137.9538
JU782	-49.6158
JU792	-25.5452
JU830	-113.2328
JU847	-240.948
KR314	45.6557
LKC34	-137.9241
LSJ1	-133.425
MY1	3.9761
MY10	-85.2086
MY16	-94.0111
MY18	-420.325
MY2212	-169.9662
MY23	-250.7395
MY2453	-35.75
MY2530	-157.8994
MY2535	-213.2568
MY2573	-13.4168
MY2693	-137.6053
MY2741	-207.9608
MY679	-51.6049
MY920	-137.9609
N2	5.5109
NIC1	-166.2839
NIC1107	15.0683
NIC166	-194.9461
NIC195	-187.1258
NIC199	-178.7933
NIC2	-165.8986
NIC207	-105.3478
NIC231	-212.9342
NIC236	-158.4588
NIC242	-109.5266
NIC251	-178.2655
NIC252	-348.3598
NIC255	-170.7365
NIC256	-125.2499
NIC258	-61.8059
NIC259	-230.5175
NIC260	42.265
NIC261	-205.7964
NIC262	-145.6261
NIC265	-79.267
NIC266	-80.104
NIC267	-192.2286
NIC268	-417.5808
NIC269	-131.347
NIC271	-139.415
NIC272	-66.2826
NIC274	-128.3322
NIC275	-116.7192
NIC276	-95.9691
NIC277	-221.6987
NIC3	-117.8277
NIC513	-158.9617
NIC514	-188.7299
NIC522	-113.2851
NIC523	-122.8585
PB303	2.6749
PS2025	-14.8301
PX179	-249.2729
QG2075	-177.1962
QG536	-305.2827
QG556	-178.7332
QG557	-209.1844
QW947	-115.8111
QX1212	-6.8182
QX1233	-125.1907
QX1791	-114.5236
QX1792	-193.9077
QX1793	-123.0564
QX1794	-75.7863
RC301	-144.8461
WN2001	-269.4224
WN2002	-63.9916
WN2033	-126.459
XZ1513	6.816
XZ1514	30.7318
XZ1516	-186.174
