strain	median
AB1	56.4369
BRC20067	25.7834
CB4852	36.9217
CB4854	74.2629
CB4856	87.1696
CB4932	23.9724
CX11254	40.502
CX11262	89.6721
CX11264	47.6178
CX11271	150.0172
CX11276	76.6572
CX11285	190.6577
CX11292	94.7152
CX11307	61.7255
CX11314	38.6337
CX11315	72.864
DL200	62.1328
DL226	41.7152
DL238	9.2569
ECA246	48.791
ECA248	113.765
ECA250	57.2126
ECA251	127.0822
ECA252	8.9883
ECA259	121.7449
ECA348	-86.7399
ECA349	3.4556
ECA36	236.0303
ECA363	92.3209
ECA372	5.6784
ECA396	183.8647
ED3005	21.7551
ED3011	47.4902
ED3012	127.9616
ED3017	121.6732
ED3040	82.6214
ED3046	-3.4614
ED3048	92.0302
ED3049	113.0675
ED3052	93.5726
ED3073	42.0555
ED3077	73.3736
EG4347	59.0477
EG4349	18.9645
EG4724	41.5734
EG4725	47.0713
EG4946	-10.2992
GXW1	64.3195
JT11398	90.274
JU1088	65.0211
JU1172	168.6515
JU1200	36.1189
JU1212	106.2935
JU1213	82.1078
JU1242	77.3082
JU1246	127.3517
JU1395	45.3703
JU1400	25.0295
JU1409	188.2187
JU1440	12.1332
JU1491	28.1379
JU1530	66.8576
JU1543	-3.1922
JU1568	-35.8648
JU1580	32.862
JU1581	170.4722
JU1586	108.8658
JU1652	22.7503
JU1793	74.7036
JU1808	78.3713
JU1896	98.5485
JU2001	96.0722
JU2007	30.8151
JU2131	31.4073
JU2141	58.5945
JU2234	7.9882
JU2464	44.6577
JU2466	39.3298
JU2513	95.7155
JU2519	42.8413
JU2522	76.9688
JU2526	96.7272
JU2534	33.7647
JU2565	39.4249
JU2566	37.5474
JU2578	94.0621
JU258	31.2188
JU2587	34.6847
JU2593	22.7186
JU2600	100.755
JU2800	198.5654
JU2862	150.9955
JU2866	51.1614
JU2878	147.3041
JU2879	108.7162
JU2906	26.9296
JU310	28.5782
JU311	85.3085
JU3125	-0.95789
JU3127	97.553
JU3134	116.9407
JU3135	124.5441
JU3137	85.6793
JU3140	102.2756
JU323	35.7592
JU346	18.995
JU360	171.5325
JU367	40.4365
JU393	117.9185
JU394	41.2912
JU397	163.1259
JU406	36.9397
JU440	101.9568
JU561	56.9195
JU642	75.5359
JU751	152.8736
JU774	89.4555
JU775	65.154
JU778	78.471
JU782	6.9014
JU792	11.5963
JU830	41.359
JU847	94.6378
KR314	-41.0213
LKC34	96.362
LSJ1	49.7178
MY1	0.6319
MY10	38.1804
MY16	18.15
MY18	131.3683
MY2212	105.1617
MY23	80.2938
MY2453	-7.4762
MY2530	56.2536
MY2535	108.3302
MY2573	-4.1461
MY2693	41.533
MY2741	48.0255
MY679	48.9533
MY920	76.1982
N2	-5.6328
NIC1	69.619
NIC1107	-37.3697
NIC166	72.3447
NIC195	82.6713
NIC199	72.7602
NIC2	56.7637
NIC207	59.4828
NIC231	130.9223
NIC236	55.5977
NIC242	71.3299
NIC251	50.271
NIC252	190.8303
NIC255	72.2862
NIC256	75.8333
NIC258	21.5726
NIC259	147.8147
NIC260	-48.0168
NIC261	118.8656
NIC262	68.6609
NIC265	52.8084
NIC266	78.7967
NIC267	94.1833
NIC268	191.1544
NIC269	25.2969
NIC271	109.1682
NIC272	70.7997
NIC274	56.3503
NIC275	55.6119
NIC276	90.6117
NIC277	124.0811
NIC3	18.8506
NIC513	116.9748
NIC514	82.7138
NIC522	71.4053
NIC523	48.8801
PB303	-20.7868
PS2025	49.7561
PX179	93.3168
QG2075	105.89
QG536	127.0002
QG556	57.0076
QG557	76.3088
QW947	34.1756
QX1212	-3.4645
QX1233	69.2032
QX1791	85.202
QX1792	78.1872
QX1793	64.8265
QX1794	32.2112
RC301	17.7933
WN2001	112.4678
WN2002	10.0502
WN2033	45.5296
XZ1513	-48.5677
XZ1514	-22.9389
XZ1516	86.7383
