strain	median
AB1	-0.010664
BRC20067	-0.044136
CB4852	-0.021717
CB4854	-0.034511
CB4856	-0.04122
CB4932	-0.040253
CX11254	-0.0044206
CX11262	-0.043969
CX11264	-0.028196
CX11271	-0.098801
CX11276	-0.030827
CX11285	-0.040562
CX11292	-0.017025
CX11307	-0.020336
CX11314	-0.030751
CX11315	-0.075868
DL200	-0.020258
DL226	-0.012472
DL238	-0.041938
ECA246	-0.074371
ECA248	0.033888
ECA250	-0.025327
ECA251	-0.0095019
ECA252	-0.0053868
ECA259	-0.06339
ECA348	0.010496
ECA349	0.0043813
ECA36	-0.22292
ECA363	-0.058763
ECA372	-0.033134
ECA396	-0.04381
ED3005	-0.023538
ED3011	-0.025103
ED3012	-0.081133
ED3017	-0.044454
ED3040	-0.067286
ED3046	-0.00083491
ED3048	-0.076552
ED3049	-0.017964
ED3052	-0.049899
ED3073	-0.0040683
ED3077	-0.070978
EG4347	-0.045324
EG4349	-0.005111
EG4724	-0.019654
EG4725	-0.0097874
EG4946	-0.032326
GXW1	-0.024169
JT11398	-0.023279
JU1088	-0.038895
JU1172	-0.039448
JU1200	-0.048442
JU1212	-0.012005
JU1213	-0.05448
JU1242	-0.027834
JU1246	-0.024436
JU1395	-0.0074821
JU1400	-0.00013532
JU1409	-0.070703
JU1440	-0.0081433
JU1491	-0.0052222
JU1530	-0.0060865
JU1543	-0.026875
JU1568	-0.040172
JU1580	-0.019885
JU1581	-0.066785
JU1586	-0.046918
JU1652	-0.019306
JU1793	-0.0135
JU1808	-0.038003
JU1896	-0.012283
JU2001	-0.013497
JU2007	-0.03233
JU2131	0.010756
JU2141	0.00088206
JU2234	-0.022421
JU2464	-0.013619
JU2466	0.0078136
JU2513	-0.02781
JU2519	-0.013361
JU2522	-0.018212
JU2526	-0.050439
JU2534	-0.023287
JU2565	0.003981
JU2566	-0.021522
JU2578	0.008866
JU258	-0.036422
JU2587	-0.031489
JU2593	-0.015675
JU2600	-0.039917
JU2800	-0.01076
JU2862	-0.040634
JU2866	-0.02045
JU2878	-0.049163
JU2879	-0.058586
JU2906	0.0072357
JU310	-0.035622
JU311	-0.060053
JU3125	-0.087475
JU3127	0.0057731
JU3134	-0.037833
JU3135	-0.022516
JU3137	-0.034068
JU3140	-0.0099403
JU323	-0.027169
JU346	-0.012962
JU360	-0.027602
JU367	-0.043694
JU393	-0.028668
JU394	-0.0088905
JU397	-0.044534
JU406	-0.0099299
JU440	-0.042369
JU561	-0.064105
JU642	-0.061925
JU751	-0.017772
JU774	-0.057633
JU775	-0.010703
JU778	-0.063978
JU782	-0.017993
JU792	-0.018756
JU830	-0.013398
JU847	-0.013156
KR314	-0.017024
LKC34	-0.013499
LSJ1	-0.04098
MY1	-0.012535
MY10	-0.012137
MY16	-0.020771
MY18	-0.032825
MY2212	0.004951
MY23	-0.024632
MY2453	-0.020339
MY2530	-0.022992
MY2535	-0.015185
MY2573	-0.0067392
MY2693	-0.0034243
MY2741	-0.026433
MY679	-0.023818
MY920	-0.002549
N2	-0.0060432
NIC1	-0.02458
NIC1107	-0.010063
NIC166	-0.027485
NIC195	-0.058236
NIC199	-0.015957
NIC2	-0.052836
NIC207	-0.030133
NIC231	-0.016464
NIC236	-0.053308
NIC242	-0.02478
NIC251	-0.027812
NIC252	-0.044411
NIC255	-0.047447
NIC256	-0.023475
NIC258	-0.0036785
NIC259	-0.04418
NIC260	-0.023136
NIC261	-0.02885
NIC262	-0.006969
NIC265	-0.028332
NIC266	0.0012426
NIC267	-0.020871
NIC268	-0.1203
NIC269	-0.016748
NIC271	-0.019935
NIC272	-0.021253
NIC274	-0.048097
NIC275	-0.021104
NIC276	-0.07976
NIC277	-0.038222
NIC3	-0.026917
NIC513	-0.041145
NIC514	-0.067626
NIC522	-0.015268
NIC523	-0.037485
PB303	-0.043155
PS2025	-0.014901
PX179	-0.0067394
QG2075	-0.03532
QG536	-0.061808
QG556	0.00090492
QG557	-0.027421
QW947	-0.022015
QX1212	-0.014534
QX1233	-0.050707
QX1791	-0.041822
QX1792	-0.011806
QX1793	0.019658
QX1794	0.0041782
RC301	-0.04036
WN2001	-0.092455
WN2002	-0.022055
WN2033	-0.057662
XZ1513	-0.0023724
XZ1514	0.03282
XZ1516	-0.025284
