strain	median
AB1	0.0053986
BRC20067	0.010891
CB4852	0.010817
CB4854	0.0042596
CB4856	0.0083547
CB4932	0.0067224
CX11254	0.012416
CX11262	0.0020463
CX11264	0.0036492
CX11271	0.021717
CX11276	0.011707
CX11285	0.001087
CX11292	0.0070808
CX11307	0.015372
CX11314	0.010075
CX11315	0.018671
DL200	0.001594
DL226	0.0053207
DL238	0.01725
ECA246	0.0089405
ECA248	0.01006
ECA250	0.0029171
ECA251	0.00645
ECA252	-0.001162
ECA259	0.0085528
ECA348	0.0050631
ECA349	0.0033952
ECA36	0.013977
ECA363	-0.0027353
ECA372	0.0083933
ECA396	0.0017989
ED3005	0.010892
ED3011	0.0071377
ED3012	0.0128
ED3017	0.0086317
ED3040	0.0035947
ED3046	0.0020092
ED3048	0.014644
ED3049	0.009268
ED3052	0.0080776
ED3073	0.012431
ED3077	0.0081573
EG4347	0.0054365
EG4349	0.0038237
EG4724	0.010741
EG4725	0.0094595
EG4946	0.010919
GXW1	0.0035111
JT11398	0.010031
JU1088	0.0075252
JU1172	0.0076206
JU1200	0.011461
JU1212	0.015319
JU1213	0.0083568
JU1242	0.010714
JU1246	0.0035445
JU1395	0.0079163
JU1400	0.0043862
JU1409	0.01352
JU1440	0.0062775
JU1491	0.0099842
JU1530	0.0046841
JU1543	0.005676
JU1568	0.010331
JU1580	0.0075976
JU1581	0.013173
JU1586	0.0062658
JU1652	0.010066
JU1793	0.0017159
JU1808	0.0017832
JU1896	0.011525
JU2001	0.0082091
JU2007	0.0056874
JU2131	0.019653
JU2141	0.006913
JU2234	0.0035634
JU2464	0.0007214
JU2466	0.0074517
JU2513	0.0011168
JU2519	0.0079971
JU2522	0.0088625
JU2526	0.01141
JU2534	0.010011
JU2565	0.0011721
JU2566	0.0050136
JU2578	0.0028966
JU258	0.011632
JU2587	0.022276
JU2593	0.0054122
JU2600	0.0076113
JU2800	0.0052579
JU2862	0.0064257
JU2866	0.0073931
JU2878	0.011415
JU2879	0.010416
JU2906	0.010128
JU310	0.011753
JU311	0.0083622
JU3125	0.0013485
JU3127	0.0019381
JU3134	0.014835
JU3135	0.0057769
JU3137	0.0093468
JU3140	0.0057403
JU323	0.0090848
JU346	0.0085353
JU360	0.011321
JU367	0.01271
JU393	0.0070461
JU394	0.0049687
JU397	0.0092936
JU406	0.0088913
JU440	0.0089769
JU561	0.0077965
JU642	0.011796
JU751	0.0052219
JU774	0.0014729
JU775	0.008011
JU778	-0.00094291
JU782	0.0055882
JU792	0.010707
JU830	0.006943
JU847	0.0030888
KR314	0.011876
LKC34	0.0081287
LSJ1	0.0054075
MY1	0.0048215
MY10	0.009686
MY16	0.010644
MY18	0.0071051
MY2212	0.011954
MY23	0.012145
MY2453	0.00033371
MY2530	0.0061437
MY2535	0.0036648
MY2573	0.014564
MY2693	0.0095768
MY2741	0.0071945
MY679	-0.0031735
MY920	0.013052
N2	0.002998
NIC1	0.0048491
NIC1107	-0.0018102
NIC166	0.0096878
NIC195	0.012732
NIC199	0.011657
NIC2	0.0095284
NIC207	0.0085723
NIC231	0.0016974
NIC236	0.0069491
NIC242	0.012041
NIC251	0.0022926
NIC252	-0.0088983
NIC255	0.0064296
NIC256	0.011279
NIC258	-0.00093678
NIC259	0.0010468
NIC260	0.0070988
NIC261	0.010793
NIC262	0.001278
NIC265	0.0045753
NIC266	0.013641
NIC267	0.014455
NIC268	0.0076465
NIC269	0.0019955
NIC271	0.014238
NIC272	0.010916
NIC274	0.0072485
NIC275	0.012239
NIC276	0.0090951
NIC277	0.011697
NIC3	0.0076204
NIC513	0.0089478
NIC514	0.010912
NIC522	0.004934
NIC523	0.013687
PB303	0.0096824
PS2025	0.0078245
PX179	0.009709
QG2075	0.0069806
QG536	0.0021536
QG556	0.0087375
QG557	0.014024
QW947	0.007279
QX1212	0.0086567
QX1233	0.0058474
QX1791	0.0052112
QX1792	0.0039308
QX1793	0.010708
QX1794	0.013933
RC301	0.005791
WN2001	0.0034564
WN2002	0.0079004
WN2033	0.012603
XZ1513	0.0037107
XZ1514	-0.00027929
XZ1516	0.0042814
