strain	median
AB1	-0.0028917
BRC20067	-0.004458
CB4852	-0.00016862
CB4854	-0.0024863
CB4856	-0.0011383
CB4932	-0.0027092
CX11254	-0.0018753
CX11262	0.0012441
CX11264	-0.001986
CX11271	-2.2724e-05
CX11276	9.7789e-06
CX11285	0.0029298
CX11292	-0.0039927
CX11307	0.00016587
CX11314	-0.0027378
CX11315	-0.0031244
DL200	-0.0021675
DL226	-0.001211
DL238	-0.00045002
ECA246	-0.0044643
ECA248	-0.0047056
ECA250	-0.0036958
ECA251	-0.0045473
ECA252	-0.0013598
ECA259	-0.0013129
ECA348	-0.0024518
ECA349	-0.0016397
ECA36	-0.0038251
ECA363	-0.00034987
ECA372	-0.0016409
ECA396	-0.0045222
ED3005	-0.0015187
ED3011	-0.0023386
ED3012	-0.0019351
ED3017	-0.0014372
ED3040	-0.0049832
ED3046	-0.0038589
ED3048	-0.0022778
ED3049	0.0010459
ED3052	-0.0029479
ED3073	-0.00026568
ED3077	-0.0052192
EG4347	-0.0036429
EG4349	-0.0025744
EG4724	-0.0014026
EG4725	-0.0019567
EG4946	-0.0012967
GXW1	-0.0028946
JT11398	-0.0020387
JU1088	-0.0022231
JU1172	0.0022654
JU1200	-0.002773
JU1212	-0.0014946
JU1213	-0.0048518
JU1242	-0.0031737
JU1246	-8.2189e-05
JU1395	-0.0023452
JU1400	-0.0021035
JU1409	0.000314
JU1440	-0.0022053
JU1491	-0.0028369
JU1530	0.00064226
JU1543	-0.00022117
JU1568	-0.0023128
JU1580	-0.0010026
JU1581	-0.00071579
JU1586	-0.0015962
JU1652	-0.00088587
JU1793	0.00071209
JU1808	-0.0031214
JU1896	-0.0039702
JU2001	-0.0036787
JU2007	-0.001544
JU2131	-0.0022182
JU2141	-0.0016115
JU2234	-0.0057163
JU2464	-5.9232e-05
JU2466	-0.0039442
JU2513	-0.0047308
JU2519	-0.001257
JU2522	-0.0019786
JU2526	-0.0032328
JU2534	-0.0022586
JU2565	-0.0010794
JU2566	0.0029927
JU2578	-0.0028869
JU258	-0.0017124
JU2587	-0.0031685
JU2593	-0.0032818
JU2600	-0.0021168
JU2800	-0.002176
JU2862	-0.0019953
JU2866	-0.0029859
JU2878	-0.0023103
JU2879	-2.0862e-05
JU2906	-0.00073691
JU310	-0.0023994
JU311	0.0009691
JU3125	0.00041169
JU3127	-0.0023684
JU3134	-0.0019678
JU3135	-0.0025895
JU3137	-0.00066678
JU3140	-0.0016088
JU323	-0.0058809
JU346	-0.0024103
JU360	0.0022316
JU367	-0.003307
JU393	-0.0018037
JU394	-0.0032736
JU397	-0.0018185
JU406	-0.0016709
JU440	-0.0019934
JU561	-0.0042103
JU642	-0.0048456
JU751	-0.0014811
JU774	0.0010635
JU775	-0.0014555
JU778	-0.00053085
JU782	-0.0011707
JU792	-0.00068923
JU830	-0.0014686
JU847	-0.00014817
KR314	-0.0018687
LKC34	-0.0024915
LSJ1	-0.0024881
MY1	-0.0011984
MY10	-0.00052149
MY16	-0.0015082
MY18	-0.0086389
MY2212	-0.0055588
MY23	-0.0042732
MY2453	-0.0011219
MY2530	-0.0026869
MY2535	-0.0010034
MY2573	-0.0033527
MY2693	-0.0034077
MY2741	-0.0016296
MY679	-0.0021474
MY920	-0.00051777
N2	-0.00031088
NIC1	-0.0015954
NIC1107	0.0011897
NIC166	-0.0027308
NIC195	-0.0034266
NIC199	0.00077623
NIC2	-0.0025696
NIC207	-0.0056222
NIC231	0.00049463
NIC236	-0.0029445
NIC242	-0.0048002
NIC251	-0.005917
NIC252	0.00084669
NIC255	-0.0014634
NIC256	-0.00084409
NIC258	-0.00092248
NIC259	-0.00018706
NIC260	-0.0012245
NIC261	0.00048713
NIC262	0.00092397
NIC265	-0.0019362
NIC266	-0.0001464
NIC267	-0.0039855
NIC268	0.00012
NIC269	0.00051828
NIC271	-0.0011909
NIC272	-0.0020341
NIC274	0.00025192
NIC275	-0.002686
NIC276	-0.0038764
NIC277	-0.0020083
NIC3	-0.0020444
NIC513	-0.0036343
NIC514	-0.0024221
NIC522	-0.003269
NIC523	-0.0034794
PB303	-0.0022627
PS2025	-0.0014861
PX179	-0.0021852
QG2075	-0.001633
QG536	-0.0026552
QG556	-0.0019024
QG557	-0.0017717
QW947	0.002098
QX1212	-0.0048409
QX1233	-0.0016657
QX1791	-0.00041393
QX1792	-0.00092732
QX1793	-0.0039347
QX1794	-0.00091512
RC301	-0.0039876
WN2001	-0.0014876
WN2002	-0.0026592
WN2033	-0.00042063
XZ1513	0.00012056
XZ1514	0.00099167
XZ1516	0.00044536
