strain	median
AB1	35.397
BRC20067	31.732
CB4852	15.4007
CB4854	13.0412
CB4856	34.086
CB4932	21.8296
CX11254	28.3934
CX11262	34.6241
CX11264	23.126
CX11271	17.1944
CX11276	15.7029
CX11285	11.6339
CX11292	16.8373
CX11307	27.7308
CX11314	27.6973
CX11315	40.9267
DL200	33.5251
DL226	39.0389
DL238	18.7632
ECA246	19.0609
ECA248	31.242
ECA250	30.3726
ECA251	20.4894
ECA252	6.9291
ECA259	60.4079
ECA348	24.8045
ECA349	38.6231
ECA36	11.8486
ECA363	10.1849
ECA372	24.5649
ECA396	-21.9238
ED3005	30.7253
ED3011	23.9825
ED3012	48.8556
ED3017	35.9739
ED3040	5.6005
ED3046	30.9448
ED3048	42.891
ED3049	0.76934
ED3052	34.5337
ED3073	35.9247
ED3077	37.1161
EG4347	22.5276
EG4349	29.8644
EG4724	25.1217
EG4725	20.3692
EG4946	28.7802
GXW1	29.3894
JT11398	30.5169
JU1088	39.8998
JU1172	39.1965
JU1200	27.8921
JU1212	12.3363
JU1213	32.7963
JU1242	32.3589
JU1246	17.5782
JU1395	29.905
JU1400	20.4056
JU1409	34.4665
JU1440	30.4541
JU1491	33.7257
JU1530	27.8533
JU1543	14.3195
JU1568	21.0958
JU1580	27.1403
JU1581	35.2464
JU1586	12.775
JU1652	44.9916
JU1793	23.1233
JU1808	51.0018
JU1896	26.3169
JU2001	0.97889
JU2007	22.9186
JU2131	14.1503
JU2141	17.6565
JU2234	27.5589
JU2464	28.283
JU2466	19.5147
JU2513	17.5165
JU2519	22.5824
JU2522	18.4268
JU2526	35.5394
JU2534	38.8671
JU2565	18.4543
JU2566	28.8171
JU2578	14.0826
JU258	46.1244
JU2587	19.9106
JU2593	38.2875
JU2600	35.4739
JU2800	37.576
JU2862	22.8506
JU2866	35.1506
JU2878	21.7367
JU2879	42.3317
JU2906	21.7107
JU310	21.3465
JU311	45.2959
JU3125	66.2045
JU3127	32.9287
JU3134	37.3661
JU3135	38.4488
JU3137	23.3168
JU3140	31.0883
JU323	34.7602
JU346	25.9632
JU360	38.7255
JU367	15.1144
JU393	20.5034
JU394	21.8795
JU397	42.6018
JU406	35.5211
JU440	37.7214
JU561	14.1242
JU642	47.1033
JU751	15.4022
JU774	49.982
JU775	24.0744
JU778	37.655
JU782	33.5213
JU792	33.5674
JU830	26.4938
JU847	30.6791
KR314	17.3936
LKC34	27.173
LSJ1	30.308
MY1	23.0108
MY10	21.5166
MY16	38.7297
MY18	4.3623
MY2212	9.9279
MY23	51.2907
MY2453	36.1093
MY2530	30.2639
MY2535	26.6861
MY2573	18.6593
MY2693	35.3349
MY2741	45.9438
MY679	21.2693
MY920	9.561
N2	8.3508
NIC1	21.6328
NIC1107	22.0734
NIC166	33.0285
NIC195	48.4759
NIC199	38.3974
NIC2	28.2965
NIC207	25.7657
NIC231	29.8399
NIC236	37.7009
NIC242	43.3099
NIC251	18.8003
NIC252	47.8261
NIC255	-5.1448
NIC256	11.4022
NIC258	4.7647
NIC259	12.9169
NIC260	43.2526
NIC261	12.8619
NIC262	10.8274
NIC265	26.743
NIC266	31.1317
NIC267	25.8483
NIC268	25.1296
NIC269	47.6496
NIC271	34.647
NIC272	25.007
NIC274	37.7331
NIC275	35.493
NIC276	35.5586
NIC277	30.7276
NIC3	16.4177
NIC513	18.4239
NIC514	35.9725
NIC522	27.0727
NIC523	32.4585
PB303	50.9393
PS2025	31.3159
PX179	36.7938
QG2075	3.3461
QG536	28.3637
QG556	44.6938
QG557	18.4872
QW947	26.1512
QX1212	28.5764
QX1233	37.8905
QX1791	13.9334
QX1792	18.9422
QX1793	29.2576
QX1794	31.7504
RC301	24.3586
WN2001	5.1219
WN2002	21.6488
WN2033	9.9086
XZ1513	66.4007
XZ1514	25.4895
XZ1516	21.8847
