strain	median
AB1	110500
BRC20067	72425
CB4852	21950
CB4854	51550
CB4856	26250
CB4932	66950
CX11254	41150
CX11262	-5675
CX11264	55600
CX11271	7200
CX11276	22250
CX11285	31175
CX11292	40050
CX11307	30500
CX11314	49212.5
CX11315	58800
DL200	63750
DL226	100050
DL238	39300
ECA246	43025
ECA248	124625
ECA250	46850
ECA251	34750
ECA252	9000
ECA259	54500
ECA348	54600
ECA349	74200
ECA36	51650
ECA363	7925
ECA372	34750
ECA396	-4550
ED3005	32550
ED3011	68650
ED3012	60600
ED3017	24750
ED3040	51500
ED3046	145400
ED3048	67375
ED3049	4400
ED3052	18100
ED3073	70400
ED3077	100700
EG4347	44925
EG4349	91800
EG4724	63550
EG4725	43650
EG4946	59600
GXW1	122800
JT11398	72875
JU1088	52900
JU1172	13800
JU1200	60950
JU1212	13850
JU1213	104150
JU1242	63050
JU1246	70550
JU1395	53550
JU1400	24500
JU1409	34400
JU1440	28800
JU1491	68750
JU1530	46350
JU1543	102000
JU1568	57250
JU1580	38900
JU1581	10300
JU1586	26700
JU1652	55725
JU1793	43100
JU1808	131950
JU1896	51200
JU2001	-6150
JU2007	66900
JU2131	32250
JU2141	46300
JU2234	81950
JU2464	51750
JU2466	38350
JU2513	36150
JU2519	63400
JU2522	46650
JU2526	75950
JU2534	58950
JU2565	21750
JU2566	68450
JU2578	34000
JU258	48975
JU2587	70550
JU2593	86650
JU2600	52700
JU2800	98100
JU2862	88875
JU2866	66650
JU2878	29800
JU2879	55000
JU2906	21350
JU310	50500
JU311	54200
JU3125	63900
JU3127	20450
JU3134	83900
JU3135	116450
JU3137	46300
JU3140	107050
JU323	67050
JU346	25700
JU360	34450
JU367	45800
JU393	29050
JU394	29250
JU397	51950
JU406	36600
JU440	57200
JU561	45000
JU642	45500
JU751	80650
JU774	64650
JU775	57500
JU778	7650
JU782	70600
JU792	56050
JU830	35300
JU847	38550
KR314	43450
LKC34	82175
LSJ1	34100
MY1	39450
MY10	-1050
MY16	67750
MY18	48200
MY2212	7650
MY23	66000
MY2453	104800
MY2530	87800
MY2535	28450
MY2573	53200
MY2693	34950
MY2741	46500
MY679	40450
MY920	-4000
N2	5675
NIC1	49250
NIC1107	30375
NIC166	63200
NIC195	60150
NIC199	39800
NIC2	23200
NIC207	51950
NIC231	62300
NIC236	50150
NIC242	55175
NIC251	43650
NIC252	62475
NIC255	22500
NIC256	14800
NIC258	6150
NIC259	8150
NIC260	62600
NIC261	61825
NIC262	30750
NIC265	15900
NIC266	38400
NIC267	56675
NIC268	29800
NIC269	55550
NIC271	61200
NIC272	71350
NIC274	61100
NIC275	81425
NIC276	72700
NIC277	51925
NIC3	44400
NIC513	38100
NIC514	49300
NIC522	53762.5
NIC523	29800
PB303	75900
PS2025	43700
PX179	46450
QG2075	17525
QG536	27550
QG556	50550
QG557	42800
QW947	13850
QX1212	90600
QX1233	71600
QX1791	4750
QX1792	72850
QX1793	95350
QX1794	57300
RC301	78100
WN2001	52000
WN2002	63400
WN2033	30450
XZ1513	61550
XZ1514	42500
XZ1516	46400
