strain	median
AB1	5468.75
BRC20067	3125
CB4852	937.5
CB4854	2500
CB4856	3359.375
CB4932	3750
CX11254	2031.25
CX11262	-4218.75
CX11264	3125
CX11271	3281.25
CX11276	2812.5
CX11285	703.125
CX11292	3593.75
CX11307	1562.5
CX11314	3828.125
CX11315	5625
DL200	2968.75
DL226	4843.75
DL238	1953.125
ECA246	2207.0312
ECA248	4843.75
ECA250	3593.75
ECA251	2812.5
ECA252	625
ECA259	4531.25
ECA348	1718.75
ECA349	5156.25
ECA36	1406.25
ECA363	-312.5
ECA372	2890.625
ECA396	-1875
ED3005	3281.25
ED3011	4843.75
ED3012	4531.25
ED3017	2968.75
ED3040	937.5
ED3046	4687.5
ED3048	4843.75
ED3049	-8906.25
ED3052	2187.5
ED3073	3593.75
ED3077	6406.25
EG4347	2812.5
EG4349	3906.25
EG4724	2812.5
EG4725	1640.625
EG4946	2812.5
GXW1	4062.5
JT11398	3593.75
JU1088	3750
JU1172	2187.5
JU1200	3125
JU1212	312.5
JU1213	4687.5
JU1242	4062.5
JU1246	3437.5
JU1395	3593.75
JU1400	1562.5
JU1409	2187.5
JU1440	2812.5
JU1491	3906.25
JU1530	3906.25
JU1543	4218.75
JU1568	3125
JU1580	1718.75
JU1581	4531.25
JU1586	1250
JU1652	3750
JU1793	1328.125
JU1808	8125
JU1896	2968.75
JU2001	-312.5
JU2007	4062.5
JU2131	3281.25
JU2141	2343.75
JU2234	3593.75
JU2464	2500
JU2466	1406.25
JU2513	2812.5
JU2519	3750
JU2522	1875
JU2526	3437.5
JU2534	4531.25
JU2565	2031.25
JU2566	3906.25
JU2578	2812.5
JU258	2343.75
JU2587	3125
JU2593	5937.5
JU2600	3750
JU2800	5468.75
JU2862	3750
JU2866	5312.5
JU2878	3125
JU2879	3593.75
JU2906	1250
JU310	2812.5
JU311	3671.875
JU3125	5625
JU3127	3437.5
JU3134	4531.25
JU3135	5156.25
JU3137	3125
JU3140	3906.25
JU323	3281.25
JU346	2500
JU360	4218.75
JU367	468.75
JU393	2656.25
JU394	1562.5
JU397	4062.5
JU406	3125
JU440	3242.1875
JU561	4375
JU642	2812.5
JU751	4375
JU774	5000
JU775	3125
JU778	3906.25
JU782	3125
JU792	3906.25
JU830	3750
JU847	2812.5
KR314	2343.75
LKC34	3750
LSJ1	2812.5
MY1	2812.5
MY10	-2968.75
MY16	4375
MY18	3437.5
MY2212	3125
MY23	5468.75
MY2453	5000
MY2530	4062.5
MY2535	2656.25
MY2573	2656.25
MY2693	4375
MY2741	3593.75
MY679	1875
MY920	781.25
N2	625
NIC1	1875
NIC1107	-1562.5
NIC166	3281.25
NIC195	4843.75
NIC199	3281.25
NIC2	3125
NIC207	2812.5
NIC231	2656.25
NIC236	3281.25
NIC242	3906.25
NIC251	3125
NIC252	5234.375
NIC255	1250
NIC256	1093.75
NIC258	478.1627
NIC259	1875
NIC260	4218.75
NIC261	781.25
NIC262	1093.75
NIC265	2187.5
NIC266	2968.75
NIC267	3046.875
NIC268	5312.5
NIC269	3281.25
NIC271	2343.75
NIC272	5468.75
NIC274	2656.25
NIC275	5234.375
NIC276	5781.25
NIC277	3515.625
NIC3	1875
NIC513	1875
NIC514	4062.5
NIC522	3984.375
NIC523	3125
PB303	5000
PS2025	2187.5
PX179	3593.75
QG2075	468.75
QG536	781.25
QG556	3906.25
QG557	781.25
QW947	1640.625
QX1212	3593.75
QX1233	4062.5
QX1791	1562.5
QX1792	3906.25
QX1793	4062.5
QX1794	2031.25
RC301	5000
WN2001	468.75
WN2002	2031.25
WN2033	4062.5
XZ1513	4843.75
XZ1514	2343.75
XZ1516	2187.5
