JU2862	1.5459	1.5459
JU751	1.5781	1.6125
NIC166	1.6155	1.6155
JU393	1.6462	1.6724
JU2578	1.692	1.692
JU367	1.6944	1.7237
MY10	1.7287	1.7365
JU1246	1.7012	1.7379
NIC272	1.738	1.738
JU1896	1.7228	1.7488
JU2464	1.7321	1.7715
XZ1514	1.776	1.776
MY18	1.6219	1.7973
CX11264	1.7542	1.8253
ECA248	1.7618	1.8337
NIC207	1.8395	1.8395
NIC1107	1.8275	1.8469
EG4946	1.7793	1.867
QG536	1.8589	1.8696
MY2530	1.6708	1.8708
NIC231	1.8222	1.8709
JU360	1.7797	1.8821
JU1400	1.6605	1.9036
JU1242	1.8479	1.9091
JU2593	1.7284	1.9115
JU3135	1.8352	1.9192
JU310	1.8869	1.9205
JU1652	1.5441	1.9248
QG2075	1.8996	1.928
MY2573	1.6985	1.9296
JU3134	1.8767	1.9382
JU1530	1.8217	1.9444
AB1	1.7546	1.9454
JU1586	1.887	1.9506
ECA348	1.9688	1.9688
MY2535	1.9146	1.9763
NIC251	1.8408	1.9788
NIC265	1.9894	1.9894
JU847	1.9389	1.9945
JU1395	1.8323	1.9991
JU1543	1.7561	2.0008
NIC523	1.9229	2.005
JU2565	1.566	2.0098
MY920	2.0185	2.0185
ED3049	2.0025	2.0261
DL200	1.9384	2.028
NIC1	1.8096	2.0308
JU1568	1.8409	2.031
JU2131	1.8781	2.0336
JU2466	1.8409	2.0414
CX11276	1.9758	2.0466
CX11254	1.9182	2.0654
ED3046	1.7118	2.0664
JU2513	2.0476	2.0729
JU2001	1.889	2.0744
NIC262	2.0768	2.0768
WN2002	1.9856	2.0788
MY2741	1.8882	2.0799
KR314	1.7454	2.0802
NIC255	1.9684	2.0834
JU3127	1.8397	2.0874
JU561	1.7808	2.0891
MY679	1.9087	2.0933
JU1088	2.0279	2.0956
JU1793	1.9752	2.0973
EG4347	2.0649	2.1052
NIC242	2.0228	2.1053
ECA372	1.7372	2.1146
XZ1513	1.7238	2.1225
BRC20067	1.9176	2.1323
ED3012	1.9928	2.1338
JU346	2.1251	2.1342
JU792	2.0067	2.1368
JU2800	1.8208	2.1389
JU394	1.8186	2.1394
QX1793	1.9827	2.1409
MY1	2.0884	2.1496
JU2534	1.8839	2.1508
JU1580	1.9333	2.157
NIC2	2.005	2.1581
JU778	2.1156	2.1605
JU323	2.1465	2.1673
ED3073	2.1275	2.1675
NIC3	1.9572	2.1679
NIC236	1.9771	2.1703
DL238	1.9643	2.1736
NIC514	2.0287	2.1783
JU2906	1.8186	2.1815
JU397	2.0123	2.1837
JU2234	2.0212	2.1845
JU2007	2.0237	2.1899
JU2519	1.9846	2.1925
JU2566	2.0242	2.2063
NIC513	1.8121	2.2074
NIC258	2.0521	2.2082
ED3052	2.1401	2.2154
CX11307	2.0518	2.2173
ECA36	2.0325	2.2206
PB303	2.0468	2.2223
JU3140	1.9349	2.2284
JU1440	2.158	2.2317
QG556	1.9333	2.2325
NIC271	1.973	2.234
JU2522	2.1611	2.235
LKC34	1.9877	2.2376
JU1491	2.1489	2.2408
JU258	2.1105	2.2702
GXW1	1.7159	2.2888
JU1808	2.0415	2.3008
CB4856	1.9472	2.3052
QX1794	2.1428	2.3148
ED3011	1.8882	2.3212
MY2212	1.905	2.3265
CB4854	2.0118	2.3433
JT11398	2.1632	2.3543
NIC277	2.1106	2.3563
JU642	2.2251	2.3614
NIC267	2.1589	2.3626
NIC261	2.1375	2.3666
ECA246	2.2642	2.3672
ECA251	1.8585	2.3727
LSJ1	2.2571	2.3772
JU406	2.1443	2.3865
NIC199	2.1205	2.4014
NIC274	2.0965	2.4026
JU1213	2.0073	2.4026
CX11292	1.9578	2.4041
JU2879	2.3958	2.411
WN2033	1.9786	2.4204
NIC268	2.2363	2.4287
JU2878	2.0401	2.4312
CX11315	2.1993	2.4335
NIC522	1.9006	2.4382
ECA259	2.2393	2.4407
JU2587	2.0295	2.4447
EG4724	2.1812	2.445
JU775	2.0137	2.4622
JU2600	2.2481	2.4701
NIC256	2.4059	2.4817
ECA396	2.4265	2.4822
NIC252	2.3478	2.5102
EG4349	2.51	2.5199
JU1200	2.1668	2.5218
WN2001	1.8662	2.5236
JU311	2.4208	2.5246
NIC259	2.3567	2.5309
JU3137	1.7617	2.5337
NIC260	2.1661	2.5363
ED3005	2.2923	2.5488
NIC275	1.7701	2.5594
EG4725	2.0803	2.5632
ECA363	1.9503	2.5655
DL226	1.8409	2.5883
JU782	2.299	2.602
ED3077	2.1106	2.6042
JU3125	2.0473	2.6157
JU774	2.4279	2.625
JU2526	2.2555	2.6463
CX11262	2.4509	2.6492
NIC269	2.0137	2.6504
ED3017	2.2044	2.6508
QW947	2.0708	2.6591
NIC276	2.005	2.6687
JU1409	2.0325	2.6986
CB4932	1.8002	2.7327
QX1233	2.3407	2.7483
JU2866	2.3472	2.7542
JU1212	2.1523	2.7575
QX1212	1.8059	2.7644
CX11271	2.5373	2.7807
MY16	2.1571	2.7919
MY2453	1.9229	2.8157
JU1172	2.1836	2.8233
CX11285	1.8965	2.8261
MY2693	2.2157	2.8288
QX1791	2.0485	2.8476
JU830	2.0605	2.8477
JU2141	2.0848	2.8634
JU440	2.5692	2.8655
MY23	2.2487	2.8729
ED3048	2.5133	2.8744
JU1581	2.6448	2.8748
NIC266	2.4756	2.9218
ECA349	1.8716	2.9243
ECA250	2.472	2.9337
QG557	2.6691	2.9524
ED3040	2.4056	2.9588
RC301	2.1537	3.0459
PX179	2.1181	3.0504
CX11314	1.9866	3.0698
XZ1516	2.258	3.0951
