ECA396	0.15893	0.15919
NIC262	0.16669	0.16669
NIC195	0.17242	0.18194
XZ1516	0.19057	0.2033
LSJ1	0.19551	0.20599
EG4349	0.19864	0.20868
NIC260	0.2009	0.20906
NIC258	0.2076	0.21556
NIC252	0.21566	0.21637
JU1581	0.1717	0.22272
JU440	0.18484	0.22528
QG536	0.22591	0.22881
QG556	0.22387	0.22929
ECA36	0.21714	0.23113
JU311	0.17932	0.23607
NIC266	0.22029	0.23636
ED3048	0.20493	0.23741
ECA259	0.19248	0.24733
JU2600	0.21083	0.24746
JU2526	0.22106	0.24995
DL200	0.21682	0.25122
NIC207	0.25299	0.25299
CX11262	0.21385	0.25371
NIC272	0.25387	0.25387
QG557	0.20515	0.25415
NIC268	0.22186	0.25491
JU2007	0.22944	0.25564
JU642	0.22905	0.25624
CX11276	0.24688	0.25906
JU346	0.22904	0.25982
NIC271	0.20898	0.26027
NIC274	0.23915	0.26097
NIC277	0.23199	0.26134
JU1409	0.20942	0.2619
JU1172	0.19278	0.26292
JU360	0.21318	0.2646
CX11315	0.23176	0.2673
MY16	0.1939	0.26781
JU397	0.22432	0.26805
MY2535	0.24518	0.26818
JU782	0.24005	0.26849
MY1	0.25224	0.27069
JU323	0.23041	0.27073
JU778	0.26265	0.27183
JU847	0.26584	0.27274
NIC261	0.20414	0.27318
ED3017	0.21054	0.27373
NIC199	0.20064	0.27538
MY2212	0.2673	0.27655
JU3134	0.27522	0.27778
NIC265	0.25873	0.27779
NIC259	0.18277	0.27796
JU2234	0.2632	0.27864
JU1580	0.22163	0.27887
JU775	0.22203	0.27934
JU394	0.25825	0.28036
CB4854	0.25234	0.28465
JU1212	0.25363	0.28532
NIC267	0.26515	0.28561
QX1794	0.25331	0.28585
JU2565	0.24624	0.28632
ECA250	0.22327	0.28744
WN2002	0.24303	0.2883
JU1586	0.26473	0.28836
NIC523	0.23368	0.28918
JU1400	0.22774	0.29006
JU3140	0.26837	0.29167
PB303	0.26785	0.29313
NIC2	0.26047	0.29419
JU2534	0.26699	0.2954
QX1793	0.28676	0.29565
QX1791	0.26002	0.2957
ED3005	0.24667	0.29637
ED3049	0.25332	0.2979
DL226	0.27831	0.29824
CX11271	0.24729	0.29849
JU1568	0.29115	0.29959
WN2033	0.2506	0.30017
JU2800	0.27945	0.30033
JU2587	0.24837	0.30057
JU2522	0.24882	0.30059
MY2453	0.24531	0.30294
ED3077	0.26659	0.30359
JU2519	0.25066	0.30391
JU792	0.27112	0.3045
JU1213	0.21641	0.30512
JU3125	0.22573	0.30528
MY2693	0.26366	0.30529
JU561	0.29156	0.30531
JU3135	0.27416	0.30616
JU2566	0.28394	0.30663
JU310	0.25982	0.30679
QX1792	0.24501	0.3073
JU3137	0.26998	0.30736
KR314	0.2945	0.30752
NIC3	0.26327	0.30868
NIC275	0.29744	0.30898
NIC522	0.20675	0.31037
JU1242	0.25008	0.31076
EG4347	0.28732	0.31118
JU1395	0.28672	0.31131
MY23	0.18479	0.31348
PS2025	0.17826	0.31508
ED3012	0.22414	0.31635
CX11292	0.30329	0.31799
JU1440	0.31687	0.32009
JU406	0.24183	0.32106
RC301	0.2123	0.3214
JU2131	0.30644	0.32272
JU1246	0.25936	0.32417
MY2530	0.30066	0.32433
ED3040	0.22284	0.32453
ECA252	0.19715	0.3252
NIC236	0.24432	0.32526
JU1530	0.28583	0.32578
JU2593	0.28772	0.32727
NIC269	0.25362	0.32818
JU1491	0.25785	0.3332
MY2573	0.27958	0.33409
ECA248	0.3178	0.33542
CX11254	0.23925	0.33837
JU1088	0.25994	0.33922
JU1896	0.28657	0.34133
MY679	0.28703	0.34141
NIC1107	0.31332	0.34284
QX1212	0.2992	0.34361
N2	0.19193	0.34368
CB4856	0.22923	0.34385
CX11314	0.25471	0.3446
JU3127	0.28016	0.34486
JU393	0.29485	0.34517
LKC34	0.2456	0.34518
JU1200	0.27694	0.3471
ECA363	0.30954	0.34756
JU2862	0.34663	0.3481
NIC251	0.28388	0.34883
JU258	0.23059	0.34935
ECA349	0.3136	0.35059
NIC255	0.26194	0.35141
ED3011	0.29427	0.35147
NIC514	0.23366	0.35526
NIC242	0.27444	0.3569
NIC513	0.2875	0.35721
CX11307	0.29353	0.36665
JU2464	0.34591	0.36801
PX179	0.27306	0.36884
EG4725	0.27664	0.37426
ECA372	0.27417	0.37522
EG4946	0.31593	0.37527
BRC20067	0.29348	0.37826
NIC276	0.27456	0.38169
JU2878	0.23467	0.38254
CX11285	0.22876	0.38295
ED3052	0.34864	0.38393
JU1808	0.30182	0.38576
JU367	0.29432	0.38609
JU2578	0.38707	0.38707
ED3073	0.24401	0.38724
MY2741	0.28924	0.39112
DL238	0.28298	0.39129
JU1543	0.35317	0.39169
JU2866	0.23171	0.39254
CB4932	0.31371	0.39301
JU2141	0.26413	0.39481
MY10	0.28193	0.39601
JU2466	0.31379	0.39607
JU2906	0.28944	0.40389
NIC231	0.2785	0.40535
JU774	0.22786	0.40903
CX11264	0.30188	0.4096
JT11398	0.25003	0.41051
ED3046	0.33118	0.41929
WN2001	0.24177	0.42159
JU1652	0.33766	0.42257
QW947	0.21649	0.42748
JU2879	0.19913	0.44434
JU830	0.24076	0.44615
JU751	0.40427	0.45065
NIC1	0.2866	0.45397
JU2001	0.30113	0.46274
EG4724	0.3117	0.46309
ECA246	0.27074	0.48409
MY920	0.43629	0.48795
MY18	0.36944	0.49168
QG2075	0.29954	0.49215
NIC256	0.23709	0.49234
ECA348	0.38624	0.49403
GXW1	0.34031	0.49712
XZ1514	0.44342	0.50652
