ECA252	0.090112	0.10159
NIC195	0.13214	0.14373
N2	0.10187	0.15104
ECA396	0.14588	0.15394
JU440	0.13685	0.17165
NIC262	0.17258	0.17258
EG4349	0.18837	0.19149
CX11262	0.18232	0.1915
NIC256	0.16977	0.1932
ECA348	0.19438	0.19438
LSJ1	0.19455	0.19472
PS2025	0.14161	0.19734
XZ1516	0.17579	0.20288
QG557	0.18633	0.20377
ECA246	0.18919	0.21397
ED3005	0.186	0.21432
JU782	0.17876	0.21729
JU346	0.21918	0.22601
JU2522	0.20145	0.23299
MY1	0.22843	0.2363
ED3052	0.23078	0.24
MY920	0.24467	0.24467
NIC271	0.23021	0.24628
JU1581	0.18403	0.24646
NIC252	0.17553	0.24871
NIC266	0.18811	0.25533
JU2526	0.1735	0.26052
CX11315	0.21215	0.26546
JU1793	0.25331	0.26597
JU642	0.24202	0.26701
CX11307	0.25107	0.26739
NIC268	0.27058	0.27194
JU1212	0.19456	0.27689
ED3048	0.22773	0.27723
JU1409	0.21569	0.27908
JU2513	0.25103	0.2812
ECA36	0.23772	0.28159
JU2141	0.24268	0.28388
JU2600	0.1943	0.28568
CX11276	0.21607	0.28646
ECA259	0.22809	0.28681
DL200	0.26155	0.29066
JU774	0.15562	0.29071
JU1172	0.23873	0.29122
NIC259	0.18288	0.29178
JU2534	0.27107	0.29289
JU1568	0.27412	0.29303
JU1586	0.2608	0.29585
ED3017	0.2226	0.29947
JU311	0.22502	0.30006
ED3049	0.27188	0.30036
NIC277	0.2544	0.30092
EG4347	0.30097	0.30219
JU406	0.1852	0.30241
NIC274	0.25137	0.30274
MY16	0.23015	0.30412
QX1233	0.27778	0.30425
NIC207	0.30457	0.30457
QX1791	0.2743	0.3063
JU258	0.28838	0.30634
CX11285	0.26978	0.30694
JU2566	0.30157	0.30708
NIC265	0.30755	0.30755
BRC20067	0.28929	0.30862
QX1794	0.2532	0.30996
WN2033	0.27482	0.31073
JU323	0.28594	0.31191
ED3040	0.23419	0.31408
JU2234	0.29225	0.31634
MY2453	0.30061	0.3169
JU1242	0.29232	0.31947
CX11292	0.27795	0.32065
NIC3	0.2588	0.322
CB4854	0.26349	0.32298
JU1580	0.22044	0.32303
JU397	0.26717	0.32304
ECA363	0.24039	0.32327
JU394	0.30414	0.32361
NIC276	0.29304	0.3266
ED3077	0.29307	0.32749
JU778	0.28412	0.32752
EG4724	0.26965	0.32804
NIC523	0.26006	0.32961
JU1491	0.25505	0.33113
NIC2	0.30442	0.33289
RC301	0.21414	0.33758
JU1200	0.27744	0.33934
JU360	0.33012	0.34003
JU1896	0.33999	0.34014
EG4725	0.2152	0.34315
NIC231	0.27195	0.34428
JU847	0.34167	0.34629
NIC242	0.26052	0.34661
DL226	0.28232	0.35374
NIC261	0.25297	0.35378
MY23	0.20221	0.35379
NIC260	0.1942	0.35379
ED3012	0.28427	0.35407
QX1212	0.30933	0.35677
QX1792	0.26106	0.3575
WN2002	0.29194	0.35778
KR314	0.34418	0.36021
CX11271	0.16973	0.36023
PX179	0.28376	0.36126
QX1793	0.32907	0.36129
JU3137	0.31754	0.36161
QG536	0.31984	0.36201
JU775	0.26224	0.36339
NIC1107	0.35167	0.36478
JU3127	0.3222	0.36642
JU561	0.3323	0.36701
NIC1	0.31763	0.36811
JU792	0.3385	0.36877
JU1395	0.32646	0.36898
JU310	0.31896	0.36902
MY2535	0.29481	0.37032
ED3073	0.24883	0.37177
JU367	0.34725	0.37205
MY679	0.33486	0.37205
NIC522	0.28049	0.37378
NIC199	0.22884	0.37387
ECA248	0.35632	0.37472
MY2530	0.36505	0.37504
JU2464	0.37543	0.37575
NIC236	0.29314	0.37616
JU1440	0.35716	0.37673
XZ1514	0.37751	0.37751
JU2007	0.30207	0.37799
NIC267	0.2695	0.37887
JU2519	0.26093	0.37965
MY2573	0.33605	0.3802
LKC34	0.29045	0.38082
JU1530	0.36272	0.38105
CB4852	0.17637	0.38333
JU830	0.27509	0.38363
WN2001	0.31814	0.38444
CB4932	0.31411	0.38543
JU3134	0.34984	0.38584
JU3125	0.24285	0.38646
JU751	0.37614	0.38755
JU3140	0.32814	0.39037
NIC275	0.35663	0.39289
JU2466	0.35121	0.39355
AB1	0.39299	0.39385
JU1808	0.33035	0.397
MY2212	0.28965	0.39842
JU2862	0.4001	0.4001
JU1213	0.23281	0.40074
JU2879	0.1918	0.40201
QG2075	0.33808	0.40431
ECA251	0.32322	0.40549
CX11264	0.34416	0.40662
NIC258	0.19415	0.40668
QW947	0.21215	0.40834
JU2878	0.25463	0.4094
NIC166	0.40995	0.40995
JU1543	0.3858	0.41084
JU1088	0.32544	0.41097
CB4856	0.30675	0.41279
JU2800	0.32568	0.41478
ED3011	0.32599	0.41533
JU2578	0.41553	0.41553
JU393	0.36669	0.41647
JU2131	0.362	0.41866
MY18	0.36272	0.4195
JU1652	0.35598	0.42498
JT11398	0.27344	0.42574
JU2593	0.34617	0.42578
NIC255	0.36589	0.42752
JU2866	0.22999	0.43272
JU2587	0.28827	0.43535
ECA349	0.32119	0.43656
CX11314	0.30191	0.43713
DL238	0.2807	0.43914
CX11254	0.22672	0.4424
JU2001	0.32087	0.44477
JU2906	0.41321	0.44589
NIC514	0.31214	0.44998
JU1400	0.3441	0.45202
QG556	0.33677	0.45715
EG4946	0.33239	0.46133
MY2741	0.37552	0.46512
ED3046	0.41961	0.46964
ECA250	0.2257	0.4729
NIC272	0.47292	0.47292
NIC513	0.302	0.47564
PB303	0.32873	0.48606
NIC251	0.3313	0.49653
ECA372	0.40051	0.5035
