XZ1516	0.043666	0.061473
JU2464	2.5166	2.6386
XZ1514	2.6454	2.6454
CX11264	2.6663	2.6698
ECA246	2.7408	2.7686
JU2862	2.8908	2.8908
MY18	2.8096	2.9674
NIC166	2.9941	2.9941
QG2075	2.6152	3.0019
NIC272	3.0443	3.0443
BRC20067	3.0304	3.0732
JU1896	3.0251	3.1074
NIC207	3.115	3.115
JU393	2.9663	3.1902
JU1400	2.6798	3.1985
MY10	3.0944	3.2322
JU367	3.148	3.235
JU2578	3.2522	3.2522
JU3134	3.2302	3.2888
MY2530	3.0211	3.3633
MY920	3.3639	3.3639
JU1246	3.1189	3.3702
NIC1107	3.2122	3.3785
JU310	3.0415	3.3995
NIC251	3.1558	3.4088
EG4946	3.3955	3.4126
JU1543	3.3019	3.4468
MY2535	3.4623	3.4633
NIC513	3.0366	3.4699
NIC1	3.3433	3.4746
NIC523	3.1746	3.4795
JU751	3.1295	3.4829
JU1586	3.1229	3.4868
JU2566	3.4114	3.4888
JU1530	3.1985	3.5546
JU1242	3.4118	3.5579
NIC265	3.5589	3.5589
JU1793	3.4314	3.574
NIC242	3.3248	3.5775
JU1088	3.3385	3.5896
PB303	3.2912	3.5902
KR314	3.0868	3.6037
AB1	3.1629	3.615
JU2001	2.9381	3.6165
ED3073	3.5446	3.6165
JU360	3.3699	3.6213
NIC255	3.3974	3.6237
JU2466	3.239	3.6258
NIC274	3.4415	3.6268
MY2573	3.2585	3.6282
ECA348	3.6306	3.6306
NIC231	3.4865	3.6346
ECA248	3.4233	3.6365
JU1395	3.2907	3.6416
WN2002	3.459	3.646
JU2131	3.1485	3.6712
JU2513	3.5613	3.6789
JU2906	3.1575	3.6858
JU847	3.3561	3.6872
QG556	3.055	3.6935
QG536	3.6326	3.694
JU3135	3.6429	3.7179
NIC3	3.3055	3.7189
DL200	3.5491	3.734
CX11276	3.6688	3.7411
ED3012	3.507	3.7486
ED3049	3.3976	3.749
JU397	3.1734	3.7542
CX11254	3.1786	3.769
JU258	3.7427	3.8102
JU346	3.5428	3.814
JU1652	2.9439	3.8237
CB4854	3.5913	3.854
CX11307	3.5019	3.8565
NIC258	3.5595	3.8613
JU2007	3.5916	3.8623
JU2534	3.1966	3.872
JU3140	3.3488	3.8775
JU2565	3.1253	3.8886
JU2800	3.3266	3.892
EG4347	3.5955	3.8945
JU1568	3.5791	3.8959
JU1440	3.3777	3.9003
JU778	3.7206	3.9227
ED3011	3.3573	3.9306
MY679	3.3231	3.9316
JU2519	3.2741	3.9355
MY1	3.594	3.9389
LSJ1	3.9235	3.9467
JU1580	3.2512	3.9599
NIC236	3.4243	3.9769
ED3046	2.8461	3.983
LKC34	3.639	3.9884
XZ1513	3.2585	3.9969
NIC514	3.555	3.9989
JU3127	3.5726	4.0062
JU2234	3.5636	4.0124
NIC261	3.756	4.0266
GXW1	3.1819	4.032
JU2593	3.7063	4.0359
NIC277	3.9504	4.0535
JU323	3.8403	4.0714
QX1794	3.7418	4.0803
CX11315	3.5188	4.0874
NIC271	3.8848	4.0882
JU2522	3.9557	4.09
JU2587	3.5611	4.0935
ED3052	4.0066	4.1037
JU2878	3.373	4.1124
JU792	3.7377	4.1145
ECA396	4.0996	4.115
JU406	3.6896	4.1193
MY2741	3.5843	4.1296
NIC252	3.5037	4.1432
ECA36	3.5992	4.1457
NIC2	3.4904	4.1502
DL238	3.4609	4.1508
JU1200	3.6996	4.1807
NIC199	3.6413	4.1942
QX1793	3.7569	4.2145
NIC260	4.211	4.2145
CB4856	3.568	4.2269
JU394	3.3311	4.233
NIC262	4.2359	4.2359
MY2212	3.4258	4.2462
ED3077	3.618	4.25
CX11292	3.6609	4.26
JU561	3.5443	4.2745
JU1491	3.8862	4.293
EG4724	3.6917	4.3132
NIC267	3.9062	4.3199
JT11398	3.6409	4.3245
ECA372	3.4595	4.3276
JU642	3.956	4.3432
ECA259	4.0362	4.3451
ECA251	3.4219	4.3549
ECA363	3.5365	4.3744
JU2879	4.2603	4.3827
JU2600	3.9511	4.4203
JU311	4.2779	4.4266
JU774	4.1052	4.4632
JU1808	3.6048	4.4817
JU775	3.472	4.4912
NIC522	3.6384	4.5243
WN2033	3.4761	4.5559
NIC268	4.0401	4.5642
ED3005	4.2986	4.5648
EG4725	3.8301	4.5815
JU2866	3.8635	4.6183
ECA349	2.6625	4.6454
JU1213	3.521	4.6486
JU1172	3.6494	4.6514
QW947	3.7906	4.6817
QX1212	3.0218	4.6934
CX11262	4.3191	4.7071
CX11285	3.1701	4.7114
JU3137	3.3702	4.7144
CB4932	3.1563	4.7407
NIC269	3.5804	4.7724
EG4349	4.6934	4.7884
JU2526	4.7622	4.7987
ED3017	3.6217	4.8163
JU2141	3.4633	4.832
PX179	3.7189	4.8456
NIC256	4.3805	4.8664
JU440	4.394	4.879
QX1233	4.0676	4.906
DL226	3.5808	4.9801
NIC259	4.3183	4.9919
JU3125	3.6977	4.9959
CX11271	3.8302	4.9992
WN2001	3.7355	5.0106
NIC275	2.7074	5.0181
JU1409	3.3797	5.0556
JU1212	3.6321	5.1011
QG557	4.4535	5.1391
NIC276	3.6882	5.1401
PS2025	4.3296	5.1577
MY2693	3.8872	5.2674
MY2453	3.7037	5.2789
NIC266	4.55	5.2811
ED3048	4.6834	5.3274
QX1791	3.2702	5.3664
JU1581	4.847	5.3957
ED3040	4.2657	5.4664
JU782	4.5702	5.4723
CX11314	3.5908	5.5161
MY23	4.4458	5.7291
MY16	4.072	5.8158
ECA250	4.0162	5.9838
RC301	3.8468	5.9854
