NIC262	0.44719	0.44719
ECA348	0.66429	0.66429
NIC272	0.66663	0.66663
NIC166	0.67856	0.67856
JU2578	0.69054	0.69054
JU751	0.70748	0.73871
ED3046	0.67296	0.73949
XZ1514	0.741	0.741
JU2800	0.71965	0.74373
ED3077	0.74195	0.75641
NIC207	0.76363	0.76363
JU367	0.74539	0.76566
AB1	0.74706	0.77024
JU792	0.71691	0.77231
WN2002	0.73522	0.7741
JU778	0.74309	0.77534
ED3052	0.77329	0.7756
QG536	0.76203	0.7774
JU2464	0.75346	0.78044
JU2862	0.78191	0.78191
NIC1	0.78062	0.78217
MY18	0.78536	0.78578
JU1530	0.76672	0.78646
ECA248	0.75471	0.78659
JU2131	0.75823	0.78786
ECA251	0.75467	0.78907
JU847	0.7266	0.79021
JU3137	0.75736	0.79071
JU2593	0.77232	0.79158
MY2535	0.78314	0.79224
CB4932	0.73359	0.79344
JU2906	0.73049	0.79439
DL226	0.74533	0.79531
JU1246	0.76217	0.79693
MY2693	0.7273	0.79702
GXW1	0.78001	0.79794
MY10	0.70012	0.79867
JU1793	0.76815	0.79919
CX11264	0.73033	0.79976
MY920	0.80198	0.80198
NIC1107	0.76368	0.80241
WN2033	0.76147	0.80461
JU1543	0.78204	0.80478
JU2866	0.74357	0.80523
NIC268	0.78976	0.80576
MY2212	0.76203	0.80712
NIC265	0.80872	0.80872
JU1395	0.76563	0.80918
JU2565	0.75309	0.80989
JU2001	0.70688	0.8103
DL200	0.803	0.81055
XZ1513	0.76154	0.81069
JU323	0.76731	0.81167
JU561	0.77248	0.8135
JU3135	0.78937	0.81606
ED3049	0.78979	0.81636
NIC236	0.78123	0.81724
JU2566	0.80159	0.81756
JU310	0.7977	0.81782
NIC275	0.75748	0.82017
NIC261	0.80167	0.82047
JU1440	0.7474	0.8217
MY2573	0.80585	0.8228
CX11307	0.75836	0.82305
JU1213	0.8196	0.82485
JU1088	0.7729	0.82519
MY2741	0.77476	0.82562
LSJ1	0.77625	0.82675
MY2530	0.81389	0.8278
NIC267	0.78214	0.82825
EG4946	0.74376	0.82857
JU3140	0.76161	0.82945
ED3005	0.75643	0.82989
JU2522	0.82971	0.83206
MY16	0.80008	0.83228
JU2587	0.76891	0.83298
JU642	0.77373	0.833
JU311	0.82539	0.83376
WN2001	0.81387	0.83595
JU1586	0.79924	0.8376
NIC514	0.77635	0.83782
JU406	0.8241	0.83799
ED3012	0.77636	0.8389
JU2007	0.773	0.83905
PB303	0.74769	0.83916
EG4724	0.79801	0.83967
JU2141	0.82065	0.84233
JU394	0.75954	0.84304
QX1233	0.8204	0.84362
JU346	0.8444	0.84504
JU1896	0.8227	0.84568
JU360	0.80351	0.84636
JU1808	0.743	0.84666
QX1791	0.76736	0.84687
ECA36	0.8011	0.84803
RC301	0.79411	0.84812
DL238	0.76242	0.84879
NIC242	0.84369	0.84969
LKC34	0.7894	0.84983
NIC251	0.7888	0.85071
NIC3	0.74187	0.85122
JU258	0.80202	0.85124
JU2513	0.80147	0.85232
ED3017	0.78772	0.8524
MY2453	0.78657	0.85333
JU2879	0.84156	0.85396
ED3011	0.77836	0.85565
NIC522	0.81381	0.85736
JU2534	0.84917	0.85835
JU1568	0.83303	0.85879
ECA259	0.80738	0.85903
NIC255	0.76826	0.85916
NIC252	0.83333	0.85943
JU1581	0.83365	0.86008
MY679	0.77374	0.8602
KR314	0.85911	0.86138
JU1409	0.84018	0.86464
JU2600	0.85383	0.86524
ECA349	0.79106	0.86556
JU2466	0.79516	0.86603
JU397	0.79122	0.86619
QX1793	0.81281	0.86809
CB4856	0.7917	0.86827
MY23	0.80004	0.86881
JU1652	0.81329	0.86925
NIC256	0.86469	0.87039
QG2075	0.8463	0.87115
JU1212	0.84984	0.8714
ECA250	0.71442	0.87164
CX11292	0.84504	0.87249
JU393	0.80914	0.87293
JU782	0.84262	0.87608
NIC271	0.82189	0.87701
ECA372	0.71217	0.87709
ED3040	0.78188	0.87745
EG4347	0.85734	0.8777
JU1580	0.86858	0.87782
CX11276	0.86391	0.87932
NIC277	0.824	0.87946
EG4725	0.86053	0.87994
JU1200	0.80821	0.88
JU774	0.83084	0.88026
JU1400	0.81119	0.88031
NIC199	0.81652	0.88078
JU2526	0.87578	0.88083
QX1792	0.86477	0.88166
ECA252	0.87507	0.88222
ED3048	0.82448	0.88268
QG556	0.82739	0.88375
JU1172	0.8065	0.88553
NIC274	0.81819	0.88744
CB4854	0.81721	0.88763
MY1	0.8764	0.88931
ECA396	0.87977	0.88935
JU3134	0.86322	0.89043
CX11254	0.856	0.8907
QX1212	0.84539	0.89142
CX11262	0.82953	0.89221
JU2878	0.84444	0.89356
CX11271	0.85396	0.89559
JT11398	0.7913	0.8957
CX11314	0.78933	0.89574
JU3127	0.82608	0.89648
JU775	0.79034	0.89771
NIC513	0.7803	0.89825
NIC259	0.89025	0.90038
NIC523	0.8526	0.9008
NIC269	0.87202	0.90334
QX1794	0.82794	0.90459
JU3125	0.80549	0.90632
CX11315	0.83622	0.90781
NIC260	0.80272	0.90809
EG4349	0.89411	0.90815
XZ1516	0.84029	0.90919
JU1491	0.76889	0.91144
JU830	0.803	0.91225
CB4852	0.88042	0.91655
JU2519	0.8251	0.91741
JU2234	0.81585	0.91773
PS2025	0.9068	0.91841
CX11285	0.86268	0.92138
QW947	0.81433	0.92444
JU1242	0.7693	0.92514
NIC2	0.77561	0.92769
BRC20067	0.84621	0.92948
ECA363	0.84112	0.92985
NIC195	0.90376	0.9388
NIC231	0.809	0.94115
ED3073	0.81619	0.94214
