ECA252	0.7392	0.77432
NIC195	0.80775	0.88373
ECA396	0.93056	0.93273
N2	0.71489	0.9639
JU440	0.83197	0.97282
ECA348	0.98686	0.98686
NIC256	0.94403	1.0068
NIC262	1.0238	1.0238
PS2025	0.84351	1.0337
CX11262	0.99941	1.0356
EG4349	1.0011	1.0422
QG557	1.0528	1.0684
LSJ1	1.0863	1.0892
JU346	1.0521	1.0921
JU782	1.0201	1.1083
JU2600	1.019	1.1195
ED3005	1.0078	1.1235
MY1	1.1321	1.1589
JU2141	1.1439	1.1725
MY920	1.1778	1.1778
NIC266	1.0525	1.182
JU2522	1.0127	1.188
JU1793	1.1532	1.1954
ED3052	1.1914	1.204
BRC20067	1.1825	1.2054
JU2526	1.0107	1.2122
NIC271	1.1857	1.2128
ED3049	1.1684	1.2176
CX11315	1.0618	1.2183
JU1568	1.1993	1.2213
XZ1516	1.0656	1.2307
ED3048	1.1587	1.2371
JU1172	1.1658	1.2374
JU774	0.87645	1.241
JU1409	1.1573	1.2607
JU1212	1.0755	1.2667
JU2566	1.2628	1.2724
MY16	1.2076	1.2752
EG4724	1.183	1.2875
JU2513	1.1741	1.2894
NIC207	1.2947	1.2947
NIC252	1.065	1.2965
NIC3	1.1453	1.3054
ECA246	1.0718	1.3061
MY2453	1.2984	1.3065
JU323	1.2741	1.3082
NIC274	1.206	1.3105
JU311	1.2381	1.3131
JU2534	1.2819	1.3135
CX11285	1.278	1.3147
JU406	0.9452	1.3161
QX1233	1.2899	1.3179
WN2033	1.2714	1.3184
JU775	1.199	1.3198
NIC259	1.0521	1.3214
ED3017	1.1767	1.3221
NIC277	1.1258	1.3236
ECA36	1.2416	1.3279
JU1395	1.3054	1.3296
EG4347	1.2999	1.3308
JU642	1.1687	1.3329
PX179	1.2066	1.3444
JU394	1.3002	1.3467
JU1586	1.2339	1.3494
CX11271	1.0221	1.3507
CX11276	1.2567	1.3606
MY2573	1.3177	1.361
NIC523	1.2438	1.3616
ED3040	1.175	1.3627
JU393	1.3561	1.364
CX11307	1.3205	1.3649
QX1794	1.2273	1.3651
NIC231	1.2866	1.3672
JU1581	1.1063	1.3697
JU1491	1.2401	1.3707
JU1580	1.1478	1.3709
JU397	1.2119	1.3732
QX1791	1.2769	1.3732
NIC265	1.374	1.374
ED3012	1.2658	1.3741
NIC268	1.345	1.3745
DL200	1.2577	1.3748
ECA363	1.0537	1.3755
MY23	1.117	1.3757
ECA259	1.1973	1.3758
CX11292	1.2823	1.3802
CB4854	1.18	1.3806
XZ1514	1.3843	1.3843
KR314	1.2971	1.3854
RC301	1.1851	1.3875
NIC236	1.3204	1.3904
JU1242	1.3708	1.3949
JU847	1.3775	1.3994
JU1896	1.3846	1.3996
QX1212	1.3269	1.4
GXW1	1.2938	1.4048
QG2075	1.3536	1.4056
JU258	1.2802	1.4081
LKC34	1.2563	1.4106
NIC514	1.3625	1.4132
CB4932	1.3401	1.4141
NIC276	1.3475	1.4161
NIC1107	1.3818	1.4189
JU1200	1.2261	1.4242
ED3077	1.3095	1.426
ECA349	1.2271	1.4274
JU3137	1.2843	1.4275
JU3127	1.2382	1.4301
ED3011	1.337	1.4312
CB4852	0.99364	1.4354
JU2007	1.2651	1.4359
MY2212	1.2589	1.4385
ED3073	1.1805	1.4386
NIC260	1.0546	1.4404
JU2519	1.1764	1.441
JU310	1.3263	1.4429
NIC1	1.3642	1.443
JU367	1.4233	1.4439
AB1	1.4294	1.4451
NIC2	1.2886	1.4459
EG4725	1.1054	1.4488
NIC275	1.4035	1.4507
JU778	1.3568	1.4508
QW947	1.1258	1.4527
JU1088	1.3321	1.4528
JU2464	1.4226	1.4624
DL226	1.1852	1.4634
JU2878	1.2186	1.464
MY679	1.3178	1.4649
MY2530	1.427	1.4659
NIC522	1.2312	1.4698
NIC242	1.2207	1.4705
JU1530	1.3828	1.4707
JU2234	1.4047	1.4742
WN2002	1.306	1.4769
JU3134	1.3493	1.4813
MY2535	1.3698	1.4833
JU2466	1.4163	1.4846
NIC258	0.9953	1.4854
QX1792	1.255	1.4873
JU2001	1.3902	1.4899
NIC261	1.1716	1.4908
JU3140	1.3845	1.4949
JU2800	1.4381	1.4958
JU2131	1.3896	1.4959
JU2866	1.1614	1.4975
NIC199	1.2293	1.4992
QX1793	1.4151	1.5079
JU1440	1.3845	1.509
JU360	1.4636	1.5104
ECA251	1.4411	1.5104
WN2001	1.409	1.5143
JU1652	1.4454	1.5165
CX11264	1.341	1.5166
JU2578	1.517	1.517
JU830	1.3379	1.5229
CX11314	1.3406	1.5259
NIC166	1.5282	1.5282
JU1543	1.4754	1.5291
JU3125	1.1745	1.5295
NIC267	1.3308	1.5298
JU1808	1.3805	1.5325
QG536	1.4627	1.5368
JU1213	1.0812	1.5394
CX11254	1.1405	1.5417
ECA248	1.5247	1.5487
JU561	1.3239	1.5558
JU2587	1.1961	1.5588
NIC255	1.4494	1.5596
JU792	1.4631	1.5651
JU2879	1.0725	1.5677
JT11398	1.309	1.5827
JU2862	1.5871	1.5871
JU751	1.5263	1.5873
MY2693	1.3975	1.5896
ED3046	1.4604	1.5919
PB303	1.3869	1.5971
JU1400	1.3885	1.6079
JU3135	1.3287	1.609
NIC269	1.2379	1.6159
EG4946	1.3345	1.6171
MY2741	1.4674	1.6171
NIC513	1.369	1.6267
JU2593	1.5369	1.6274
NIC272	1.6336	1.6336
DL238	1.3912	1.6368
CB4856	1.4579	1.647
NIC251	1.4131	1.656
JU2906	1.5346	1.6631
JU1246	1.5672	1.6687
XZ1513	1.5572	1.6725
