XZ1516	0.027791	0.031684
ECA246	1.1354	1.275
XZ1514	1.1184	1.472
JU2464	2.0924	2.2138
NIC272	2.2479	2.2479
BRC20067	1.9729	2.2943
MY920	1.4495	2.2948
ECA363	1.997	2.4065
QG2075	1.9753	2.4138
CX11264	1.7882	2.4421
CX11315	2.236	2.4455
NIC207	2.4572	2.4572
JU1400	1.6596	2.4942
JU2587	2.4069	2.5045
JU367	2.3043	2.5094
NIC523	2.5124	2.5318
JU1580	2.5411	2.5435
MY1	2.5152	2.5439
NIC166	1.7602	2.5566
CX11276	2.474	2.5704
JU2141	2.2153	2.5835
NIC513	2.3945	2.5863
NIC252	2.3962	2.5986
JU2566	2.4797	2.6045
NIC199	2.4971	2.6063
JU2862	1.9743	2.6181
KR314	2.5049	2.6332
JU1896	2.4045	2.6415
CX11285	2.4597	2.6494
JU782	2.5289	2.6552
QG556	2.5649	2.6586
JU346	2.1655	2.6659
PS2025	2.6494	2.6704
NIC274	2.4011	2.6728
JU3134	2.4397	2.6748
JU2522	2.4704	2.6786
NIC3	2.4728	2.6791
QW947	2.3489	2.6874
ECA348	1.2564	2.6908
MY2573	2.6095	2.6946
CB4932	2.4861	2.6986
QX1212	2.453	2.7059
JU774	2.3762	2.7098
MY2530	2.6186	2.7122
ED3005	2.6994	2.7138
JU1793	2.6879	2.7201
JU1568	2.4635	2.7253
NIC251	2.592	2.7263
JU1212	2.2031	2.7294
JU440	2.5771	2.7415
MY2535	2.7103	2.7439
CX11262	2.3894	2.7498
JU310	2.3059	2.7542
ED3046	2.2128	2.7566
JU406	2.4094	2.7597
JU2534	2.5134	2.7653
JU2578	2.7712	2.7712
MY18	1.7227	2.7722
NIC255	2.4301	2.7776
NIC269	2.3326	2.7884
ECA396	2.7225	2.7908
EG4724	2.4071	2.7981
QG557	2.4779	2.7981
JU847	2.6808	2.8008
JU393	2.6174	2.8011
JU778	2.7186	2.8152
JU394	2.5033	2.8352
GXW1	2.4318	2.8405
NIC231	2.6523	2.8494
CB4854	2.5581	2.8522
ED3049	2.7625	2.8522
ED3017	2.3011	2.8591
MY2693	2.7342	2.8605
CX11254	2.3357	2.8611
ED3073	2.6369	2.8649
CX11271	1.9897	2.8694
JU2131	2.5035	2.8756
JU2600	2.5999	2.8781
JU1543	2.464	2.8791
NIC242	2.3233	2.8805
MY2212	2.4566	2.8874
NIC256	2.4081	2.8888
ECA36	2.7515	2.9063
JU2878	2.4518	2.9068
JU2519	2.2972	2.9104
JU792	2.7744	2.9122
JU1530	2.6447	2.9191
QX1794	2.4956	2.9225
JU775	2.5962	2.9244
NIC262	2.9284	2.9284
JU397	2.3487	2.9346
NIC236	2.8522	2.9358
WN2002	2.6666	2.9376
PB303	2.3269	2.9391
JU2234	2.5923	2.9395
QX1793	2.9215	2.9401
AB1	2.0772	2.9429
ECA251	2.9025	2.9429
JU1088	2.4287	2.9443
NIC275	2.1938	2.9463
QX1791	2.4421	2.9522
