strain	median
AB1	-8.537e-05
BRC20067	-5.7934e-05
CB4852	-4.4094e-05
CB4854	-9.9404e-05
CB4856	-9.5296e-05
CB4932	-4.6201e-05
CX11254	-0.0001387
CX11262	-6.6784e-05
CX11264	-0.00014697
CX11271	-8.4285e-05
CX11276	-8.039e-05
CX11285	-9.5641e-05
CX11292	-7.4666e-05
CX11307	-0.00014011
CX11314	-7.8656e-05
CX11315	-0.00012329
DL200	-0.00014461
DL226	-8.3979e-05
DL238	-8.7533e-05
ECA246	-8.1242e-05
ECA248	-0.0001195
ECA250	-9.8629e-05
ECA251	-6.6381e-05
ECA252	-0.00032071
ECA259	-6.1915e-05
ECA348	-0.00023284
ECA349	-8.6725e-05
ECA36	-9.2286e-05
ECA363	-0.00011579
ECA372	-9.4372e-05
ECA396	-7.1305e-05
ED3005	-6.9181e-05
ED3011	-8.6696e-05
ED3012	-0.00011047
ED3017	-7.6512e-05
ED3040	-3.3005e-05
ED3046	-6.3424e-05
ED3048	-4.672e-05
ED3049	-4.2062e-05
ED3052	-7.6031e-05
ED3073	-0.00011203
ED3077	-0.0001125
EG4347	-8.6737e-05
EG4349	-3.2612e-05
EG4724	-8.0451e-05
EG4725	-8.4112e-05
EG4946	-6.3328e-05
GXW1	-8.2242e-05
JT11398	-4.3416e-05
JU1088	-2.2435e-05
JU1172	-5.8029e-05
JU1200	-9.5286e-05
JU1212	-0.00010875
JU1213	-4.261e-05
JU1242	-9.6573e-05
JU1246	-8.343e-05
JU1395	-9.2417e-05
JU1400	-8.4104e-05
JU1409	-3.7198e-05
JU1440	-0.00010434
JU1491	-9.045e-05
JU1530	-4.4782e-05
JU1543	-0.00013272
JU1568	-8.2512e-05
JU1580	-7.9317e-05
JU1581	-8.2819e-05
JU1586	-0.00010782
JU1652	-0.00019728
JU1793	-0.00013015
JU1808	-8.0761e-05
JU1896	-0.00014537
JU2001	-9.1044e-05
JU2007	-6.3091e-05
JU2131	-9.0704e-05
JU2141	-9.4647e-05
JU2234	-9.7259e-05
JU2464	-8.8785e-05
JU2466	-8.3198e-05
JU2513	-5.9843e-05
JU2519	-0.00010688
JU2522	-9.2463e-05
JU2526	-8.7038e-05
JU2534	-8.4332e-05
JU2565	-0.00011097
JU2566	-7.5219e-05
JU2578	-8.5273e-05
JU258	-7.0911e-05
JU2587	-6.0393e-05
JU2593	-9.6047e-05
JU2600	-8.8032e-05
JU2800	-7.5668e-05
JU2862	-7.7096e-05
JU2866	-0.00015619
JU2878	-0.00012214
JU2879	-0.00014678
JU2906	-9.4843e-05
JU310	-8.6149e-05
JU311	-5.104e-05
JU3125	-0.00010358
JU3127	-8.8024e-05
JU3134	-5.8189e-05
JU3135	-9.094e-05
JU3137	-0.00010415
JU3140	-7.8142e-05
JU323	-0.00010697
JU346	-5.3143e-05
JU360	-0.0001289
JU367	-6.6635e-05
JU393	-0.00011936
JU394	-7.5966e-05
JU397	-5.9245e-05
JU406	-6.3056e-05
JU440	-8.7005e-05
JU561	-0.00010748
JU642	-9.8371e-05
JU751	-6.1563e-05
JU774	-6.9159e-05
JU775	-6.5407e-05
JU778	-7.4449e-05
JU782	-0.00015563
JU792	-4.7854e-05
JU830	-5.1343e-05
JU847	-8.822e-05
KR314	-7.9548e-05
LKC34	-5.802e-05
LSJ1	-0.00016566
MY1	-9.8014e-05
MY10	-0.00013032
MY16	-9.8719e-05
MY18	-0.00015222
MY2212	-5.9104e-05
MY23	-8.7811e-05
MY2453	-4.8057e-05
MY2530	-8.2845e-05
MY2535	-5.0373e-05
MY2573	-8.6448e-05
MY2693	-6.1064e-05
MY2741	-7.4272e-05
MY679	-9.9242e-05
MY920	-9.0565e-05
N2	-0.00026762
NIC1	-8.6066e-05
NIC1107	-0.0001197
NIC166	-4.8405e-05
NIC195	-6.3369e-06
NIC199	-0.00011212
NIC2	-7.2762e-05
NIC207	-5.6744e-05
NIC231	-0.00018122
NIC236	-6.4024e-05
NIC242	-7.9775e-05
NIC251	-8.4404e-05
NIC252	-5.4709e-05
NIC255	-8.402e-05
NIC256	-0.00010376
NIC258	-0.00017602
NIC259	-8.2186e-05
NIC260	-5.8804e-05
NIC261	-5.5897e-05
NIC262	-0.00013732
NIC265	-0.00010726
NIC266	-8.2108e-05
NIC267	-0.00011387
NIC268	-0.00011399
NIC269	-7.8171e-05
NIC271	-8.344e-05
NIC272	-6.9509e-05
NIC274	-7.4522e-05
NIC275	-8.9211e-05
NIC276	-7.8548e-05
NIC277	-7.4977e-05
NIC3	-0.00014924
NIC513	-0.00010022
NIC514	-9.2035e-05
NIC522	-5.0848e-05
NIC523	-9.0759e-05
PB303	-4.6673e-05
PS2025	-8.2171e-05
PX179	-9.8423e-05
QG2075	-0.00010181
QG536	-0.00011144
QG556	-0.00015275
QG557	-8.4974e-05
QW947	-7.1596e-05
QX1212	-8.3114e-05
QX1233	-0.00013617
QX1791	-0.00010187
QX1792	-5.3244e-05
QX1793	-7.4662e-05
QX1794	-7.0729e-05
RC301	-0.0001119
WN2001	-8.6526e-05
WN2002	-7.3655e-05
WN2033	-7.0151e-05
XZ1513	-8.11e-05
XZ1514	-6.4474e-05
XZ1516	-0.00011018
