strain	median
AB1	-0.0077924
BRC20067	-0.0041418
CB4852	-0.00771
CB4854	-0.003963
CB4856	-0.0023297
CB4932	-0.0066832
CX11254	-0.0090063
CX11262	0.00040281
CX11264	-0.002268
CX11271	-0.003297
CX11276	0.00065827
CX11285	-0.00035369
CX11292	-0.0045263
CX11307	-0.0053636
CX11314	-0.0033807
CX11315	-0.0060167
DL200	-0.003383
DL226	-0.0028105
DL238	-0.0051053
ECA246	-0.0041215
ECA248	-0.0046705
ECA250	-0.005903
ECA251	-0.0075618
ECA252	-0.0097263
ECA259	-0.0038601
ECA348	-0.0048065
ECA349	-0.0082175
ECA36	-0.0006448
ECA363	-0.00024307
ECA372	-0.0030979
ECA396	-0.0014346
ED3005	-0.007659
ED3011	-0.0045812
ED3012	-0.0041618
ED3017	-0.0028309
ED3040	-0.005727
ED3046	-0.0065663
ED3048	-0.0036291
ED3049	-0.0035986
ED3052	-0.007012
ED3073	-0.0027229
ED3077	-0.0020528
EG4347	-0.0092322
EG4349	-0.011166
EG4724	0.00029206
EG4725	-0.0054968
EG4946	-0.0062455
GXW1	-0.0057966
JT11398	-0.0063257
JU1088	-0.0058656
JU1172	-0.0061762
JU1200	-0.004135
JU1212	-0.0058593
JU1213	-0.0069746
JU1242	-0.0018879
JU1246	-0.0033022
JU1395	-0.0061508
JU1400	-0.0047004
JU1409	-0.0045319
JU1440	-0.002025
JU1491	-0.0078611
JU1530	-0.00598
JU1543	0.0010715
JU1568	-0.0044358
JU1580	-0.003879
JU1581	-0.0028853
JU1586	-0.0046428
JU1652	-0.0014897
JU1793	-0.0011838
JU1808	0.00020957
JU1896	-0.005667
JU2001	-0.0013732
JU2007	-0.0050156
JU2131	-0.0088545
JU2141	-0.0081419
JU2234	-0.0049347
JU2464	-0.0041341
JU2466	-0.0045627
JU2513	-0.0067942
JU2519	-0.0020213
JU2522	-0.0012382
JU2526	-0.0028087
JU2534	-0.004007
JU2565	-0.00043142
JU2566	-0.0063778
JU2578	-0.0021224
JU258	-0.0023005
JU2587	-0.003569
JU2593	-0.0051782
JU2600	-0.0033131
JU2800	-0.0036529
JU2862	0.00043511
JU2866	-0.0058295
JU2878	-0.0032119
JU2879	-0.0027486
JU2906	-0.0016161
JU310	-0.00083137
JU311	-0.0080288
JU3125	-0.0040575
JU3127	-0.0057893
JU3134	-0.0043241
JU3135	-0.0013057
JU3137	-0.0025747
JU3140	-0.0059478
JU323	-0.0066578
JU346	-0.005872
JU360	-0.0031772
JU367	-0.010434
JU393	-0.00043309
JU394	-0.0051079
JU397	-0.0010751
JU406	-0.0054493
JU440	-0.0035625
JU561	-0.002975
JU642	-0.0024921
JU751	-0.0044041
JU774	-0.0031828
JU775	-0.0082607
JU778	-0.0022777
JU782	-0.0074371
JU792	-0.0056075
JU830	-0.0041051
JU847	-0.0021911
KR314	-0.0071093
LKC34	-0.0047382
LSJ1	-0.0034291
MY1	-0.0089711
MY10	-0.0023558
MY16	-0.0035216
MY18	-0.0023407
MY2212	-0.0081403
MY23	-0.0034502
MY2453	-0.0057023
MY2530	-0.0018126
MY2535	-0.0052286
MY2573	-0.0056313
MY2693	-0.0028249
MY2741	-0.0038242
MY679	-0.0052817
MY920	-0.0039897
N2	-0.0034011
NIC1	-0.0019988
NIC1107	-0.0032902
NIC166	-0.0071151
NIC195	-0.0011169
NIC199	-0.0033576
NIC2	-0.0029426
NIC207	-0.0042183
NIC231	-0.004154
NIC236	-0.0052357
NIC242	-0.0059257
NIC251	-0.00073683
NIC252	-0.00045913
NIC255	-0.0016432
NIC256	-0.0040617
NIC258	-0.0014706
NIC259	-0.00082755
NIC260	-0.00762
NIC261	-0.0029147
NIC262	-0.0045322
NIC265	-0.0059353
NIC266	-0.0054376
NIC267	0.00026786
NIC268	-0.00014973
NIC269	-0.0014439
NIC271	-0.010236
NIC272	-0.0027064
NIC274	-0.003305
NIC275	-0.0054007
NIC276	-0.0062938
NIC277	-0.0048386
NIC3	-0.0026683
NIC513	-0.004244
NIC514	-0.0013667
NIC522	-0.006584
NIC523	-0.0041796
PB303	-0.0036629
PS2025	-0.003065
PX179	-0.0039376
QG2075	-0.0044755
QG536	-0.0024581
QG556	-0.0024146
QG557	-0.0010381
QW947	-0.0032812
QX1212	-0.0079566
QX1233	-0.00088239
QX1791	-0.0046152
QX1792	-0.0037729
QX1793	-0.0046949
QX1794	-0.0049992
RC301	-0.0027897
WN2001	-0.0012486
WN2002	-0.0075504
WN2033	-0.00010085
XZ1513	-0.0038959
XZ1514	-0.0032963
XZ1516	-0.0032277
