strain	median
AB1	0.0074401
BRC20067	0.0044272
CB4852	0.0051437
CB4854	0.004174
CB4856	0.0050647
CB4932	0.007589
CX11254	0.0021061
CX11262	0.0021304
CX11264	0.0038164
CX11271	0.0081485
CX11276	0.0033166
CX11285	0.0041617
CX11292	0.0053958
CX11307	0.0093493
CX11314	0.0066435
CX11315	0.0066826
DL200	0.0046278
DL226	0.0052487
DL238	0.0048284
ECA246	0.0043727
ECA248	0.0032899
ECA250	0.0033129
ECA251	0.0028113
ECA252	0.00055376
ECA259	0.0044326
ECA348	0.0085653
ECA349	0.0043503
ECA36	0.0073386
ECA363	0.0058548
ECA372	0.0052839
ECA396	-0.001461
ED3005	0.0072069
ED3011	0.0049946
ED3012	0.0053795
ED3017	0.0023965
ED3040	0.0031521
ED3046	0.0055226
ED3048	0.0066997
ED3049	0.003382
ED3052	0.0048258
ED3073	0.0046633
ED3077	0.0061102
EG4347	0.0041029
EG4349	0.002484
EG4724	0.0040896
EG4725	0.0036076
EG4946	0.0054809
GXW1	0.0097986
JT11398	0.008103
JU1088	0.0045569
JU1172	0.0018766
JU1200	0.0044909
JU1212	0.0053736
JU1213	0.005891
JU1242	0.0080736
JU1246	0.0027875
JU1395	0.0041381
JU1400	0.0008414
JU1409	0.0072833
JU1440	0.0039306
JU1491	0.0060674
JU1530	0.0054595
JU1543	0.0064529
JU1568	0.0034808
JU1580	0.0035957
JU1581	0.0055784
JU1586	0.003201
JU1652	0.0070424
JU1793	0.0018594
JU1808	0.0019654
JU1896	0.0041125
JU2001	0.0051034
JU2007	0.0040021
JU2131	0.0068075
JU2141	0.0036201
JU2234	-8.5309e-05
JU2464	0.008485
JU2466	0.0051169
JU2513	0.0036296
JU2519	0.0058731
JU2522	0.0043764
JU2526	0.0076103
JU2534	0.0082561
JU2565	0.0016135
JU2566	0.0038076
JU2578	0.0048958
JU258	0.0029669
JU2587	0.0070178
JU2593	0.0043864
JU2600	0.0057107
JU2800	0.0083224
JU2862	0.0038734
JU2866	0.001369
JU2878	0.0061728
JU2879	0.004814
JU2906	0.0042329
JU310	0.0062718
JU311	0.0047696
JU3125	0.0040529
JU3127	0.007386
JU3134	0.0081
JU3135	0.0056795
JU3137	0.0058418
JU3140	0.0011237
JU323	0.0054332
JU346	0.0028036
JU360	0.0039684
JU367	0.0043936
JU393	0.0046734
JU394	0.0044211
JU397	0.003067
JU406	0.0043159
JU440	-9.9279e-05
JU561	0.0048856
JU642	0.007029
JU751	0.0021366
JU774	0.0028448
JU775	0.0053535
JU778	0.009622
JU782	0.0027631
JU792	0.0062165
JU830	0.0039929
JU847	0.0047428
KR314	0.0041217
LKC34	0.0042276
LSJ1	0.002335
MY1	0.0049903
MY10	0.0030272
MY16	0.0041073
MY18	0.0042452
MY2212	0.0047154
MY23	0.0057344
MY2453	0.0020695
MY2530	0.0048069
MY2535	0.005487
MY2573	0.0051588
MY2693	0.0045487
MY2741	0.0060193
MY679	0.0015002
MY920	0.0050736
N2	0.0021406
NIC1	0.0036716
NIC1107	0.005163
NIC166	0.0043333
NIC195	0.0068163
NIC199	0.0055284
NIC2	0.0036166
NIC207	0.0030852
NIC231	0.0022581
NIC236	0.0055519
NIC242	0.0041011
NIC251	0.0021826
NIC252	0.008225
NIC255	0.0049408
NIC256	0.0033009
NIC258	0.0022732
NIC259	0.0043632
NIC260	0.0033693
NIC261	0.0028122
NIC262	0.00027623
NIC265	0.0057767
NIC266	0.0040899
NIC267	0.0040963
NIC268	0.0044739
NIC269	0.00411
NIC271	0.0049904
NIC272	0.005678
NIC274	0.0052042
NIC275	0.0047728
NIC276	0.0052691
NIC277	0.0078865
NIC3	0.0043762
NIC513	0.0054854
NIC514	0.0047888
NIC522	0.0029318
NIC523	0.0047582
PB303	0.006603
PS2025	0.0038964
PX179	0.0066334
QG2075	0.0024084
QG536	0.0037611
QG556	0.0067075
QG557	0.0068845
QW947	0.0058087
QX1212	0.0026692
QX1233	0.0062498
QX1791	0.0055374
QX1792	0.0031603
QX1793	0.0044739
QX1794	0.0079793
RC301	0.0047967
WN2001	0.0059132
WN2002	0.0041282
WN2033	0.0056582
XZ1513	0.0057584
XZ1514	0.0021276
XZ1516	0.0043772
