strain	median
AB1	1.7024e-05
BRC20067	-0.00039643
CB4852	-0.00028271
CB4854	-0.00041125
CB4856	-0.0006179
CB4932	-0.00033663
CX11254	-0.00022383
CX11262	-0.00041154
CX11264	-0.00031838
CX11271	-0.00034038
CX11276	-0.00020404
CX11285	-0.00059033
CX11292	-0.00034316
CX11307	-0.00064663
CX11314	-0.00040859
CX11315	-0.00029612
DL200	-0.00037936
DL226	-0.00069524
DL238	-0.00028236
ECA246	1.8427e-05
ECA248	-0.00047225
ECA250	-0.0011262
ECA251	-0.0004256
ECA252	-0.00021754
ECA259	-0.00037949
ECA348	-0.00013409
ECA349	-0.00049887
ECA36	-0.0016887
ECA363	-0.0013092
ECA372	-0.00036263
ECA396	-0.0010911
ED3005	-0.00028428
ED3011	-0.00085149
ED3012	-0.00063628
ED3017	-0.00051604
ED3040	-0.00044113
ED3046	-0.00022542
ED3048	-0.00055841
ED3049	-7.5092e-05
ED3052	-0.00055366
ED3073	-0.00011727
ED3077	-0.00063218
EG4347	-0.00019118
EG4349	-0.00016024
EG4724	-0.00050551
EG4725	-0.00022374
EG4946	-0.00025351
GXW1	-0.00052954
JT11398	-0.00020255
JU1088	-0.00012011
JU1172	-0.00031796
JU1200	-0.00050142
JU1212	-0.00063884
JU1213	-0.00034165
JU1242	-0.00045525
JU1246	-0.00054515
JU1395	-0.00043293
JU1400	-0.00022353
JU1409	-0.00033589
JU1440	-0.00016931
JU1491	-0.00027359
JU1530	-0.00016082
JU1543	-0.0007863
JU1568	0.00036042
JU1580	-0.00026391
JU1581	-0.00038396
JU1586	-0.00063627
JU1652	-0.00068757
JU1793	-0.0002888
JU1808	-0.00057333
JU1896	-0.00040433
JU2001	-0.00015522
JU2007	-0.00041322
JU2131	-2.7876e-05
JU2141	-0.00011429
JU2234	-0.00066527
JU2464	-0.0005411
JU2466	-0.00046834
JU2513	-0.00034998
JU2519	-0.00031603
JU2522	0.00010013
JU2526	-0.00030038
JU2534	-0.00038729
JU2565	-0.00054401
JU2566	-0.00053825
JU2578	-0.00098633
JU258	-0.000406
JU2587	-0.00026998
JU2593	-0.00011545
JU2600	-0.00048488
JU2800	-0.00071455
JU2862	-0.00070976
JU2866	-0.00053421
JU2878	-0.00079149
JU2879	-0.00081696
JU2906	-0.00087572
JU310	-0.00026508
JU311	-0.00012637
JU3125	-0.0005657
JU3127	-0.00043971
JU3134	9.4986e-06
JU3135	-0.00035712
JU3137	-0.00025993
JU3140	-0.00032875
JU323	-0.00022994
JU346	-0.0001914
JU360	-0.00083934
JU367	-0.00047261
JU393	-0.00064074
JU394	-0.00054413
JU397	-0.00054544
JU406	-0.00041771
JU440	-0.00053424
JU561	-0.00065806
JU642	-0.00069798
JU751	-0.00095606
JU774	-0.0010162
JU775	-0.00021003
JU778	-0.00042836
JU782	-0.00029771
JU792	-0.00042541
JU830	-0.00033453
JU847	-0.00055968
KR314	-0.00021262
LKC34	-0.00059137
LSJ1	-0.00022456
MY1	-0.00025201
MY10	-0.0002702
MY16	-0.00062418
MY18	-0.00031096
MY2212	-0.00061441
MY23	-0.00063429
MY2453	-0.00019783
MY2530	-0.00056645
MY2535	-0.00066002
MY2573	-4.2032e-05
MY2693	-0.0005746
MY2741	-0.00053082
MY679	-0.00010676
MY920	-0.00020357
N2	-6.3073e-05
NIC1	-0.00037002
NIC1107	-0.00039702
NIC166	-0.00028229
NIC195	-0.00098989
NIC199	-0.00022583
NIC2	-0.00032585
NIC207	-0.00060455
NIC231	-0.00086109
NIC236	-0.00068703
NIC242	6.4524e-05
NIC251	-0.00055674
NIC252	-0.00061496
NIC255	-0.00035344
NIC256	1.0906e-05
NIC258	-0.00023019
NIC259	-0.00068903
NIC260	-0.00027399
NIC261	-0.00070704
NIC262	-0.00055669
NIC265	-0.0001473
NIC266	-0.00038888
NIC267	-0.00072143
NIC268	-0.0008905
NIC269	-0.00097913
NIC271	-0.00017291
NIC272	-0.00039437
NIC274	-9.1377e-05
NIC275	-0.00038231
NIC276	-0.00030616
NIC277	-0.00079896
NIC3	-0.00035646
NIC513	-0.00084585
NIC514	-0.00074689
NIC522	-0.0003949
NIC523	-0.00046569
PB303	-0.00022522
PS2025	-0.00064698
PX179	-0.00048919
QG2075	4.7877e-06
QG536	-0.00084732
QG556	-0.00018041
QG557	-0.00092154
QW947	-0.00060191
QX1212	-0.00052031
QX1233	-9.8912e-05
QX1791	-0.0005329
QX1792	-0.00047812
QX1793	-0.00030139
QX1794	-0.00055158
RC301	-0.00029378
WN2001	-0.00015851
WN2002	-0.00064667
WN2033	-0.00033458
XZ1513	-0.000216
XZ1514	-0.00095588
XZ1516	-0.00013891
