strain	median
AB1	2466
BRC20067	1511.5
CB4852	2246
CB4854	4119
CB4856	3405.5
CB4932	707
CX11254	5053
CX11262	3357
CX11264	4728
CX11271	4016
CX11276	2199
CX11285	3721
CX11292	2080
CX11307	3990
CX11314	2294
CX11315	5525
DL200	2458
DL226	3113
DL238	2528
ECA246	4726.5
ECA248	3129
ECA250	1841
ECA251	1809
ECA252	2226
ECA259	3907
ECA348	5615
ECA349	3930
ECA36	3372
ECA363	4665
ECA372	2973
ECA396	3375
ED3005	2632
ED3011	3723
ED3012	3463
ED3017	2199
ED3040	1135
ED3046	1789
ED3048	1649
ED3049	3072
ED3052	2263
ED3073	3633
ED3077	1970
EG4347	3175
EG4349	1300
EG4724	2787
EG4725	3258.5
EG4946	2121
GXW1	2982
JT11398	1609
JU1088	1848
JU1172	3305
JU1200	3584
JU1212	3373
JU1213	2085
JU1242	2940
JU1246	2854
JU1395	3263
JU1400	3695
JU1409	2097
JU1440	2033
JU1491	2629
JU1530	3309
JU1543	2842
JU1568	2004
JU1580	3924
JU1581	2060
JU1586	3371
JU1652	3801
JU1793	3983.5
JU1808	2369
JU1896	4314
JU2001	3360
JU2007	1549
JU2131	3631
JU2141	4974
JU2234	4140
JU2464	3479
JU2466	3275
JU2513	2750
JU2519	2406
JU2522	3613
JU2526	2811
JU2534	3863
JU2565	4489
JU2566	4963
JU2578	2086
JU258	2658.5
JU2587	2020
JU2593	2456
JU2600	2626
JU2800	2528
JU2862	2745
JU2866	5226
JU2878	2678
JU2879	2494
JU2906	4265
JU310	2367
JU311	2731
JU3125	3396
JU3127	4862
JU3134	2838
JU3135	2194
JU3137	3489
JU3140	3883
JU323	3141
JU346	3087
JU360	3085
JU367	2035
JU393	1712
JU394	2099
JU397	4068
JU406	2245
JU440	3710
JU561	2215
JU642	3967
JU751	1617
JU774	3345
JU775	2411
JU778	1301
JU782	2691
JU792	2159
JU830	875
JU847	3870
KR314	3157
LKC34	2144
LSJ1	4745
MY1	3628
MY10	3092
MY16	2577
MY18	1719
MY2212	3921
MY23	1787
MY2453	2203
MY2530	3660
MY2535	2925
MY2573	3252
MY2693	2229
MY2741	2991
MY679	5323
MY920	5704
N2	2188
NIC1	1318
NIC1107	3683
NIC166	2756
NIC195	1764
NIC199	3093
NIC2	2972
NIC207	1212
NIC231	3473
NIC236	2778
NIC242	2984
NIC251	1958
NIC252	2818
NIC255	1717
NIC256	2506
NIC258	3562
NIC259	2200
NIC260	2284
NIC261	3113
NIC262	2403
NIC265	2621
NIC266	3826
NIC267	3352
NIC268	2276
NIC269	3026
NIC271	2756
NIC272	2608
NIC274	3383
NIC275	3279
NIC276	2818
NIC277	2376.5
NIC3	4398
NIC513	3731
NIC514	3808
NIC522	2108.5
NIC523	3471
PB303	2393
PS2025	4004
PX179	4807
QG2075	3258.5
QG536	2034
QG556	6108
QG557	4369
QW947	2230.5
QX1212	3553
QX1233	3648
QX1791	4174
QX1792	2093
QX1793	2891
QX1794	2211
RC301	2837
WN2001	1694
WN2002	2538
WN2033	3321
XZ1513	2901
XZ1514	4973
XZ1516	3140
