strain	median
AB1	-0.00011146
BRC20067	-7.064e-05
CB4852	-6.3843e-05
CB4854	-0.00015124
CB4856	-0.00012988
CB4932	-4.4283e-05
CX11254	-0.00012547
CX11262	-6.9293e-05
CX11264	-0.0001943
CX11271	-0.00011804
CX11276	-9.2371e-05
CX11285	-0.00016285
CX11292	-9.8261e-05
CX11307	-0.00016727
CX11314	-0.00010087
CX11315	-0.00015633
DL200	-0.00017747
DL226	-9.4853e-05
DL238	-9.4748e-05
ECA246	-0.00015232
ECA248	-0.00012678
ECA250	-0.00017047
ECA251	-7.7645e-05
ECA252	-0.00043483
ECA259	-7.182e-05
ECA348	-0.00032533
ECA349	-0.00010864
ECA36	-0.00014494
ECA363	-0.00013587
ECA372	-0.00011746
ECA396	-0.00011493
ED3005	-8.2903e-05
ED3011	-0.00011339
ED3012	-0.00012771
ED3017	-8.0927e-05
ED3040	-2.7956e-05
ED3046	-8.5274e-05
ED3048	-3.5689e-05
ED3049	-5.3197e-05
ED3052	-7.6698e-05
ED3073	-0.00014743
ED3077	-0.00013266
EG4347	-0.00013048
EG4349	-3.299e-05
EG4724	-9.869e-05
EG4725	-8.6373e-05
EG4946	-8.1403e-05
GXW1	-0.00010243
JT11398	-6.7862e-05
JU1088	-2.7444e-05
JU1172	-0.00010216
JU1200	-0.00011015
JU1212	-0.00013246
JU1213	-9.3711e-05
JU1242	-0.00010354
JU1246	-7.821e-05
JU1395	-0.00010643
JU1400	-0.00011726
JU1409	-8.4273e-05
JU1440	-0.00012586
JU1491	-0.00010846
JU1530	-6.6195e-05
JU1543	-0.00013638
JU1568	-8.1622e-05
JU1580	-9.6837e-05
JU1581	-0.00013352
JU1586	-0.00015057
JU1652	-0.00020823
JU1793	-0.00014942
JU1808	-9.6331e-05
JU1896	-0.00015896
JU2001	-0.00011853
JU2007	-9.27e-05
JU2131	-0.00013538
JU2141	-0.00014242
JU2234	-0.00014064
JU2464	-0.00012384
JU2466	-8.7186e-05
JU2513	-0.00010134
JU2519	-0.00013553
JU2522	-0.00012114
JU2526	-0.00011667
JU2534	-0.00010186
JU2565	-0.00012774
JU2566	-0.0001221
JU2578	-8.2046e-05
JU258	-0.00010784
JU2587	-6.8866e-05
JU2593	-9.5528e-05
JU2600	-9.5005e-05
JU2800	-6.6182e-05
JU2862	-0.00012165
JU2866	-0.00019709
JU2878	-0.00017814
JU2879	-0.00015705
JU2906	-0.00010413
JU310	-9.0071e-05
JU311	-0.00010628
JU3125	-0.00012812
JU3127	-9.9429e-05
JU3134	-7.6011e-05
JU3135	-0.00011662
JU3137	-0.00011529
JU3140	-7.7866e-05
JU323	-0.00015562
JU346	-8.203e-05
JU360	-0.00016501
JU367	-0.0001105
JU393	-0.00012504
JU394	-8.336e-05
JU397	-0.00012391
JU406	-9.6033e-05
JU440	-0.00016883
JU561	-9.8657e-05
JU642	-0.00013623
JU751	-0.00010584
JU774	-9.0052e-05
JU775	-8.2299e-05
JU778	-0.00010932
JU782	-0.00014417
JU792	-8.1777e-05
JU830	-4.1202e-05
JU847	-0.00011652
KR314	-0.00011346
LKC34	-7.9108e-05
LSJ1	-0.00019158
MY1	-0.00015199
MY10	-0.00011673
MY16	-0.00013174
MY18	-0.00017202
MY2212	-7.2665e-05
MY23	-0.00010372
MY2453	-7.9666e-05
MY2530	-9.8888e-05
MY2535	-7.2042e-05
MY2573	-9.0261e-05
MY2693	-6.6647e-05
MY2741	-8.8423e-05
MY679	-0.00011391
MY920	-9.328e-05
N2	-0.00031792
NIC1	-0.00010046
NIC1107	-0.00012428
NIC166	-6.3759e-05
NIC195	6.9837e-06
NIC199	-0.00015349
NIC2	-0.00010905
NIC207	-6.8905e-05
NIC231	-0.0002145
NIC236	-8.1925e-05
NIC242	-0.00010873
NIC251	-0.00013487
NIC252	-6.8305e-05
NIC255	-0.00012577
NIC256	-0.00013699
NIC258	-0.00020529
NIC259	-0.00012318
NIC260	-8.717e-05
NIC261	-6.5032e-05
NIC262	-0.00015682
NIC265	-0.00012647
NIC266	-7.9997e-05
NIC267	-0.0001217
NIC268	-0.00012727
NIC269	-0.00013885
NIC271	-9.6634e-05
NIC272	-0.000101
NIC274	-0.00014829
NIC275	-9.4418e-05
NIC276	-0.00010043
NIC277	-0.00013853
NIC3	-0.00017689
NIC513	-0.00014678
NIC514	-0.00012569
NIC522	-5.3958e-05
NIC523	-0.00010378
PB303	-0.00010847
PS2025	-0.00010303
PX179	-0.00012202
QG2075	-0.00012561
QG536	-0.00014576
QG556	-0.00018017
QG557	-0.00013347
QW947	-7.3976e-05
QX1212	-0.0001156
QX1233	-0.00016047
QX1791	-0.00010964
QX1792	-8.4954e-05
QX1793	-8.1178e-05
QX1794	-8.295e-05
RC301	-0.00016078
WN2001	-8.7068e-05
WN2002	-0.00012628
WN2033	-7.8785e-05
XZ1513	-0.00011903
XZ1514	-9.2291e-05
XZ1516	-0.00012688
