strain	median
AB1	-8.3793e-05
BRC20067	-5.6125e-05
CB4852	-4.4094e-05
CB4854	-0.00010579
CB4856	-9.6608e-05
CB4932	-4.4662e-05
CX11254	-0.00013079
CX11262	-6.0646e-05
CX11264	-0.0001405
CX11271	-8.5974e-05
CX11276	-8.2188e-05
CX11285	-9.4764e-05
CX11292	-7.4868e-05
CX11307	-0.00013693
CX11314	-7.7993e-05
CX11315	-0.00011936
DL200	-0.00013409
DL226	-8.2236e-05
DL238	-8.3745e-05
ECA246	-7.0285e-05
ECA248	-0.00011118
ECA250	-0.00010236
ECA251	-6.3926e-05
ECA252	-0.00033535
ECA259	-5.8675e-05
ECA348	-0.00022405
ECA349	-8.422e-05
ECA36	-8.9345e-05
ECA363	-0.00011791
ECA372	-9.987e-05
ECA396	-6.9197e-05
ED3005	-6.7466e-05
ED3011	-8.6472e-05
ED3012	-0.00010781
ED3017	-7.8077e-05
ED3040	-2.8494e-05
ED3046	-6.2489e-05
ED3048	-4.6975e-05
ED3049	-4.4569e-05
ED3052	-7.4654e-05
ED3073	-0.00011279
ED3077	-0.00010993
EG4347	-8.3672e-05
EG4349	-3.0168e-05
EG4724	-7.5514e-05
EG4725	-8.1024e-05
EG4946	-6.258e-05
GXW1	-7.9438e-05
JT11398	-4.3226e-05
JU1088	-2.4545e-05
JU1172	-5.8642e-05
JU1200	-9.1411e-05
JU1212	-0.00010764
JU1213	-4.1412e-05
JU1242	-9.1737e-05
JU1246	-8.1291e-05
JU1395	-9.4336e-05
JU1400	-8.1393e-05
JU1409	-3.5863e-05
JU1440	-0.00010046
JU1491	-8.346e-05
JU1530	-4.2255e-05
JU1543	-0.00012297
JU1568	-7.6928e-05
JU1580	-7.8434e-05
JU1581	-8.5606e-05
JU1586	-0.00010301
JU1652	-0.00019393
JU1793	-0.00012699
JU1808	-7.8274e-05
JU1896	-0.00014347
JU2001	-8.0429e-05
JU2007	-6.0162e-05
JU2131	-8.2878e-05
JU2141	-9.1298e-05
JU2234	-9.0737e-05
JU2464	-8.6145e-05
JU2466	-7.4464e-05
JU2513	-6.2022e-05
JU2519	-0.00010048
JU2522	-9.3532e-05
JU2526	-8.64e-05
JU2534	-8.2619e-05
JU2565	-0.00011097
JU2566	-7.3144e-05
JU2578	-7.8384e-05
JU258	-7.1413e-05
JU2587	-6.5457e-05
JU2593	-9.1473e-05
JU2600	-8.677e-05
JU2800	-7.1944e-05
JU2862	-7.5407e-05
JU2866	-0.00014629
JU2878	-0.00012554
JU2879	-0.00013543
JU2906	-9.3634e-05
JU310	-8.2208e-05
JU311	-4.9047e-05
JU3125	-0.0001005
JU3127	-8.782e-05
JU3134	-5.5234e-05
JU3135	-9.094e-05
JU3137	-9.9768e-05
JU3140	-7.5014e-05
JU323	-0.0001053
JU346	-5.1869e-05
JU360	-0.00013065
JU367	-6.7479e-05
JU393	-0.00011345
JU394	-7.7926e-05
JU397	-5.7205e-05
JU406	-6.0492e-05
JU440	-8.75e-05
JU561	-0.00010633
JU642	-0.00010034
JU751	-4.8033e-05
JU774	-6.5976e-05
JU775	-6.4992e-05
JU778	-7.2598e-05
JU782	-0.0001518
JU792	-4.598e-05
JU830	-5.3493e-05
JU847	-8.4685e-05
KR314	-8.1334e-05
LKC34	-5.8794e-05
LSJ1	-0.00016747
MY1	-9.7952e-05
MY10	-0.00012703
MY16	-0.0001
MY18	-0.00014748
MY2212	-5.8184e-05
MY23	-8.5018e-05
MY2453	-4.6703e-05
MY2530	-7.974e-05
MY2535	-5.2679e-05
MY2573	-8.6448e-05
MY2693	-5.7918e-05
MY2741	-7.2939e-05
MY679	-0.0001012
MY920	-8.7865e-05
N2	-0.00027332
NIC1	-8.6395e-05
NIC1107	-0.00011412
NIC166	-5.2783e-05
NIC195	-1.9968e-06
NIC199	-0.00011398
NIC2	-7.7106e-05
NIC207	-5.2647e-05
NIC231	-0.00018402
NIC236	-6.2431e-05
NIC242	-8.0177e-05
NIC251	-8.602e-05
NIC252	-5.1237e-05
NIC255	-8.3277e-05
NIC256	-0.00010051
NIC258	-0.0001691
NIC259	-8.3861e-05
NIC260	-5.5594e-05
NIC261	-5.5703e-05
NIC262	-0.00012711
NIC265	-0.00010877
NIC266	-7.6056e-05
NIC267	-0.00011552
NIC268	-0.00010929
NIC269	-7.6501e-05
NIC271	-8.7964e-05
NIC272	-6.6209e-05
NIC274	-7.4988e-05
NIC275	-8.5597e-05
NIC276	-7.3872e-05
NIC277	-7.7665e-05
NIC3	-0.00013943
NIC513	-9.3107e-05
NIC514	-8.8595e-05
NIC522	-4.9481e-05
NIC523	-8.6095e-05
PB303	-5.0894e-05
PS2025	-7.9693e-05
PX179	-9.4808e-05
QG2075	-9.8372e-05
QG536	-0.00010925
QG556	-0.00014053
QG557	-7.9057e-05
QW947	-6.9683e-05
QX1212	-8.3114e-05
QX1233	-0.00013112
QX1791	-0.00010012
QX1792	-5.2021e-05
QX1793	-7.2242e-05
QX1794	-6.588e-05
RC301	-0.00011143
WN2001	-8.4396e-05
WN2002	-7.2219e-05
WN2033	-7.2311e-05
XZ1513	-7.7415e-05
XZ1514	-5.5786e-05
XZ1516	-0.00011772
