strain	median
AB1	1875
BRC20067	1093.75
CB4852	625
CB4854	1250
CB4856	546.875
CB4932	937.5
CX11254	781.25
CX11262	-468.75
CX11264	625
CX11271	468.75
CX11276	1093.75
CX11285	312.5
CX11292	625
CX11307	312.5
CX11314	859.375
CX11315	625
DL200	625
DL226	1250
DL238	625
ECA246	390.625
ECA248	937.5
ECA250	781.25
ECA251	625
ECA252	468.75
ECA259	781.25
ECA348	468.75
ECA349	781.25
ECA36	781.25
ECA363	312.5
ECA372	859.375
ECA396	0
ED3005	1562.5
ED3011	937.5
ED3012	625
ED3017	781.25
ED3040	1015.625
ED3046	2031.25
ED3048	937.5
ED3049	0
ED3052	937.5
ED3073	781.25
ED3077	1093.75
EG4347	1250
EG4349	1250
EG4724	937.5
EG4725	625
EG4946	937.5
GXW1	1718.75
JT11398	1484.375
JU1088	625
JU1172	156.25
JU1200	781.25
JU1212	312.5
JU1213	937.5
JU1242	781.25
JU1246	625
JU1395	937.5
JU1400	156.25
JU1409	622.5962
JU1440	781.25
JU1491	781.25
JU1530	625
JU1543	781.25
JU1568	1875
JU1580	312.5
JU1581	937.5
JU1586	625
JU1652	937.5
JU1793	390.625
JU1808	2031.25
JU1896	781.25
JU2001	312.5
JU2007	937.5
JU2131	1093.75
JU2141	468.75
JU2234	781.25
JU2464	781.25
JU2466	625
JU2513	468.75
JU2519	1093.75
JU2522	781.25
JU2526	781.25
JU2534	781.25
JU2565	625
JU2566	625
JU2578	1718.75
JU258	468.75
JU2587	937.5
JU2593	1250
JU2600	468.75
JU2800	1093.75
JU2862	781.25
JU2866	625
JU2878	546.875
JU2879	781.25
JU2906	156.25
JU310	1093.75
JU311	546.875
JU3125	781.25
JU3127	781.25
JU3134	625
JU3135	1250
JU3137	781.25
JU3140	312.5
JU323	937.5
JU346	781.25
JU360	781.25
JU367	625
JU393	1250
JU394	1250
JU397	781.25
JU406	781.25
JU440	156.25
JU561	1406.25
JU642	468.75
JU751	1562.5
JU774	625
JU775	781.25
JU778	1406.25
JU782	937.5
JU792	781.25
JU830	1875
JU847	781.25
KR314	1093.75
LKC34	937.5
LSJ1	468.75
MY1	625
MY10	0
MY16	1093.75
MY18	312.5
MY2212	281.25
MY23	1093.75
MY2453	937.5
MY2530	937.5
MY2535	468.75
MY2573	625
MY2693	625
MY2741	937.5
MY679	625
MY920	312.5
N2	468.75
NIC1	1093.75
NIC1107	0
NIC166	937.5
NIC195	1093.75
NIC199	625
NIC2	937.5
NIC207	937.5
NIC231	937.5
NIC236	937.5
NIC242	781.25
NIC251	1718.75
NIC252	1093.75
NIC255	625
NIC256	859.375
NIC258	468.75
NIC259	937.5
NIC260	937.5
NIC261	-156.25
NIC262	156.25
NIC265	937.5
NIC266	625
NIC267	859.375
NIC268	937.5
NIC269	625
NIC271	312.5
NIC272	781.25
NIC274	625
NIC275	937.5
NIC276	781.25
NIC277	859.375
NIC3	781.25
NIC513	625
NIC514	625
NIC522	1015.625
NIC523	468.75
PB303	937.5
PS2025	156.25
PX179	156.25
QG2075	156.25
QG536	781.25
QG556	312.5
QG557	468.75
QW947	468.75
QX1212	937.5
QX1233	1093.75
QX1791	468.75
QX1792	1250
QX1793	468.75
QX1794	781.25
RC301	937.5
WN2001	937.5
WN2002	1093.75
WN2033	1250
XZ1513	625
XZ1514	0
XZ1516	312.5
