strain	median
AB1	-0.00016441
BRC20067	-0.00044849
CB4852	6.5903e-05
CB4854	-0.00038359
CB4856	-0.00029325
CB4932	-0.00023473
CX11254	8.7071e-05
CX11262	9.3307e-05
CX11264	-0.0002633
CX11271	-0.00028677
CX11276	-8.2279e-05
CX11285	2.2528e-05
CX11292	-0.00026613
CX11307	-6.1879e-05
CX11314	-0.00037049
CX11315	-0.00021143
DL200	-0.00019452
DL226	-6.0238e-05
DL238	-0.00014692
ECA246	-0.00035887
ECA248	-0.00052163
ECA250	-0.00066014
ECA251	-0.00048724
ECA252	-3.1621e-06
ECA259	-9.2662e-05
ECA348	-0.00015508
ECA349	-0.00017443
ECA36	-0.0011852
ECA363	-0.00057081
ECA372	-0.00046362
ECA396	-0.00040636
ED3005	-0.00013009
ED3011	-0.0002069
ED3012	-0.00032674
ED3017	-0.00010628
ED3040	-0.00047283
ED3046	-0.00023622
ED3048	-0.00018307
ED3049	-2.0228e-05
ED3052	-0.0003344
ED3073	-0.00035604
ED3077	-0.00045343
EG4347	-0.00022243
EG4349	-8.7213e-05
EG4724	-0.00017943
EG4725	-0.00032079
EG4946	-0.00015681
GXW1	-0.00039014
JT11398	-0.0004196
JU1088	-0.00025621
JU1172	-0.0001187
JU1200	-0.00036419
JU1212	-0.00011061
JU1213	-0.00032305
JU1242	-0.00061334
JU1246	-0.00031818
JU1395	-0.00026383
JU1400	-0.00022952
JU1409	-0.000124
JU1440	-0.00062399
JU1491	-7.9588e-05
JU1530	-0.00013929
JU1543	-0.00030941
JU1568	-0.0001171
JU1580	-0.00024782
JU1581	-6.6322e-05
JU1586	-0.00022523
JU1652	0.0001173
JU1793	-2.9515e-05
JU1808	-0.00041521
JU1896	-0.00031912
JU2001	-0.00030805
JU2007	-0.0004483
JU2131	-0.00015705
JU2141	4.2822e-05
JU2234	-0.00023126
JU2464	-0.00034543
JU2466	-0.000274
JU2513	-0.00047825
JU2519	-0.0002201
JU2522	-0.00026593
JU2526	-0.00036427
JU2534	-0.00042421
JU2565	-0.00030227
JU2566	-6.3717e-05
JU2578	-0.00072506
JU258	-0.00055258
JU2587	-0.00017056
JU2593	-0.00017156
JU2600	-0.00016682
JU2800	-0.0003364
JU2862	-0.00030759
JU2866	-0.00024283
JU2878	-0.00040495
JU2879	-0.00019148
JU2906	-1.6858e-05
JU310	-0.00018339
JU311	-7.7559e-05
JU3125	-4.6805e-05
JU3127	-0.00021631
JU3134	-2.6985e-05
JU3135	-0.00039681
JU3137	-0.00022033
JU3140	-0.00033218
JU323	-0.00011014
JU346	-7.4049e-05
JU360	-6.2354e-05
JU367	-0.00013493
JU393	-0.00016013
JU394	-0.00015188
JU397	-0.0003332
JU406	-0.0001253
JU440	0.00017187
JU561	-0.00058907
JU642	-3.8135e-07
JU751	-0.00014935
JU774	0.00030805
JU775	-0.00012544
JU778	-0.00045085
JU782	-0.00037031
JU792	5.1454e-05
JU830	-0.00045187
JU847	-0.00034432
KR314	-4.6946e-05
LKC34	-9.6251e-05
LSJ1	0.00013968
MY1	-0.00011639
MY10	-8.9196e-06
MY16	-9.6001e-05
MY18	-0.00037276
MY2212	-0.0003886
MY23	-0.00039765
MY2453	-0.00019203
MY2530	-0.00044905
MY2535	-0.00028064
MY2573	-0.00018535
MY2693	-0.00022805
MY2741	-0.00033776
MY679	-0.00037435
MY920	-0.00020123
N2	-2.2765e-05
NIC1	-0.0002733
NIC1107	3.6768e-05
NIC166	-0.00032927
NIC195	-0.00033058
NIC199	-3.5283e-05
NIC2	-0.00038655
NIC207	3.5183e-05
NIC231	-0.00013386
NIC236	-0.00024307
NIC242	-0.00029243
NIC251	-0.00073874
NIC252	-6.9517e-06
NIC255	-0.00039333
NIC256	-0.00031807
NIC258	3.6974e-05
NIC259	-0.00028096
NIC260	-2.4184e-05
NIC261	-0.00027195
NIC262	-0.00020073
NIC265	-7.1144e-05
NIC266	0.00012784
NIC267	-0.00055255
NIC268	-0.00020001
NIC269	-0.00013435
NIC271	7.707e-05
NIC272	-0.00031408
NIC274	0.00014927
NIC275	-0.00021714
NIC276	-0.00024835
NIC277	-0.0001425
NIC3	-0.00013771
NIC513	-0.00042413
NIC514	-0.00026868
NIC522	-0.00021828
NIC523	-0.00031176
PB303	-0.00041758
PS2025	4.7707e-05
PX179	-0.00025138
QG2075	-0.00019411
QG536	-0.00054803
QG556	-0.00019062
QG557	-0.00010998
QW947	1.3963e-05
QX1212	-0.0002046
QX1233	-0.00012999
QX1791	-0.0001359
QX1792	-0.00041935
QX1793	-0.00028276
QX1794	-0.00024458
RC301	-0.00056022
WN2001	-0.00011411
WN2002	-0.0002113
WN2033	-4.998e-05
XZ1513	-9.0275e-06
XZ1514	-2.8322e-05
XZ1516	-0.00046237
