strain	median
AB1	-0.0009333
BRC20067	-0.00059273
CB4852	-0.00036495
CB4854	-0.00088095
CB4856	-0.00047289
CB4932	-0.00078567
CX11254	-0.00043695
CX11262	-0.00043194
CX11264	-0.00051693
CX11271	-0.00066859
CX11276	-0.00033428
CX11285	-0.0011502
CX11292	-0.00071882
CX11307	-0.00011023
CX11314	-0.00038873
CX11315	-0.00027662
DL200	-0.00087021
DL226	-0.00076474
DL238	-0.00085834
ECA246	-0.0003509
ECA248	-0.0013867
ECA250	-0.00091465
ECA251	-0.0014242
ECA252	-0.00086019
ECA259	-0.00056422
ECA348	-0.00047737
ECA349	-0.00048192
ECA36	-0.00079473
ECA363	-0.00083886
ECA372	-0.00071183
ECA396	-0.00051868
ED3005	-0.0010353
ED3011	-0.00038566
ED3012	-0.00042969
ED3017	-0.00075615
ED3040	-0.00081881
ED3046	-0.00076987
ED3048	-0.00076344
ED3049	-0.00019122
ED3052	-0.00058216
ED3073	-0.00064948
ED3077	-0.0013552
EG4347	-0.00068144
EG4349	-0.00059768
EG4724	-0.00083268
EG4725	-0.00058365
EG4946	-0.00060103
GXW1	-0.0013083
JT11398	-0.00074177
JU1088	-0.0004663
JU1172	-0.00022332
JU1200	-0.00020087
JU1212	-0.00030484
JU1213	-0.00052558
JU1242	-0.00053182
JU1246	-0.0005949
JU1395	-0.00052741
JU1400	-0.00037631
JU1409	-0.00011569
JU1440	-0.00092433
JU1491	-0.00039844
JU1530	-0.00037125
JU1543	-0.0012178
JU1568	-0.00087471
JU1580	-0.00070285
JU1581	-0.00073967
JU1586	-0.00046864
JU1652	-0.00020139
JU1793	-0.00035173
JU1808	-0.0013366
JU1896	-0.0002698
JU2001	-0.00081656
JU2007	-0.00086184
JU2131	-0.00036513
JU2141	-0.00033516
JU2234	-0.00033743
JU2464	-0.0010505
JU2466	-0.00060905
JU2513	-0.0006203
JU2519	-0.00084059
JU2522	-0.00028656
JU2526	-0.0005757
JU2534	-0.00057205
JU2565	-0.00066483
JU2566	-0.00012465
JU2578	-0.00099539
JU258	-0.00029367
JU2587	-0.00050887
JU2593	-7.1903e-05
JU2600	-0.00041767
JU2800	-0.0007308
JU2862	-0.00059071
JU2866	0.00012074
JU2878	-0.0004888
JU2879	-2.8404e-05
JU2906	-0.0001478
JU310	-0.0006205
JU311	-0.00033417
JU3125	-0.00037163
JU3127	-0.00071891
JU3134	-0.00055025
JU3135	-0.0012275
JU3137	-0.00042148
JU3140	-0.0008836
JU323	-0.00053999
JU346	-0.00019952
JU360	-0.00012368
JU367	-0.00020347
JU393	-0.00066066
JU394	-0.00072771
JU397	-0.0006502
JU406	-0.00081349
JU440	-0.00056256
JU561	-0.00067774
JU642	-0.00014472
JU751	-0.00058514
JU774	-9.9272e-05
JU775	-0.00064854
JU778	-0.0010522
JU782	-0.00131
JU792	-0.00017
JU830	-0.0015699
JU847	-8.1297e-06
KR314	-0.00033278
LKC34	-0.00083773
LSJ1	-8.5547e-05
MY1	-0.00039605
MY10	0.00021683
MY16	-0.00064768
MY18	-0.00051537
MY2212	-0.00051113
MY23	-0.00050875
MY2453	-0.00029105
MY2530	-0.00086749
MY2535	-0.00025993
MY2573	-0.00015892
MY2693	-0.00074362
MY2741	-0.00038425
MY679	-0.0004268
MY920	-0.00015681
N2	-0.00071734
NIC1	-0.00072577
NIC1107	0.00012333
NIC166	-0.00051647
NIC195	-9.4927e-05
NIC199	9.5837e-05
NIC2	-0.00062459
NIC207	-0.0001145
NIC231	-0.00080735
NIC236	-0.00038551
NIC242	-0.00071479
NIC251	-0.0014208
NIC252	-0.0014976
NIC255	-0.0003769
NIC256	-0.00072533
NIC258	-0.00018822
NIC259	-0.00080784
NIC260	-0.00050324
NIC261	-0.00064724
NIC262	-0.00034214
NIC265	-0.00097025
NIC266	-0.00038109
NIC267	-0.00088247
NIC268	-0.00086389
NIC269	-0.00052086
NIC271	-0.00036656
NIC272	-0.0013749
NIC274	-0.00070152
NIC275	-0.00038013
NIC276	-0.001168
NIC277	-0.00087807
NIC3	-0.00069726
NIC513	-0.00067165
NIC514	-0.00038073
NIC522	-0.00080145
NIC523	-0.00073881
PB303	-0.00027343
PS2025	-0.00046747
PX179	-0.00019746
QG2075	-0.00045275
QG536	-0.0010042
QG556	-0.00018078
QG557	0.00011231
QW947	-0.0003464
QX1212	-0.00048746
QX1233	-0.00042807
QX1791	-0.00038313
QX1792	-0.00021025
QX1793	-0.00034007
QX1794	-0.00094601
RC301	-0.00070549
WN2001	-0.00054436
WN2002	-0.00034112
WN2033	-0.00038872
XZ1513	0.0004475
XZ1514	-0.0018645
XZ1516	-0.00067374
