strain	median
AB1	3.9657
BRC20067	1.4979
CB4852	4.3566
CB4854	6.1695
CB4856	8.0086
CB4932	3.0464
CX11254	1.0384
CX11262	10.1669
CX11264	2.575
CX11271	9.9764
CX11276	3.3757
CX11285	10.8841
CX11292	6.3705
CX11307	0.96673
CX11314	7.4972
CX11315	6.74
DL200	2.2538
DL226	5.3797
DL238	3.9146
ECA246	3.4213
ECA248	7.3039
ECA250	2.4361
ECA251	9.8692
ECA252	0.62808
ECA259	8.253
ECA348	-7.7537
ECA349	3.7638
ECA36	9.2839
ECA363	1.4827
ECA372	2.7157
ECA396	14.9881
ED3005	1.3311
ED3011	2.3142
ED3012	6.8735
ED3017	6.8631
ED3040	6.5005
ED3046	2.6432
ED3048	6.7423
ED3049	7.7422
ED3052	6.5829
ED3073	2.6994
ED3077	5.5408
EG4347	4.8695
EG4349	2.8263
EG4724	2.8743
EG4725	4.9311
EG4946	7.1895
GXW1	4.2597
JT11398	7.2247
JU1088	3.7426
JU1172	11.526
JU1200	1.4301
JU1212	4.8936
JU1213	7.8887
JU1242	5.534
JU1246	8.1359
JU1395	2.3824
JU1400	1.9104
JU1409	8.5988
JU1440	5.9231
JU1491	3.0822
JU1530	8.9588
JU1543	1.3518
JU1568	-2.5631
JU1580	5.6815
JU1581	7.0135
JU1586	4.5707
JU1652	4.7435
JU1793	10.1861
JU1808	2.8854
JU1896	5.3798
JU2001	5.6032
JU2007	11.4096
JU2131	5.9914
JU2141	4.2218
JU2234	2.5002
JU2464	1.6324
JU2466	3.5558
JU2513	10.6875
JU2519	2.7236
JU2522	1.8482
JU2526	9.2539
JU2534	6.9303
JU2565	0.43044
JU2566	3.0681
JU2578	2.9433
JU258	4.4597
JU2587	1.4691
JU2593	3.3387
JU2600	4.0294
JU2800	10.2323
JU2862	5.8918
JU2866	3.0877
JU2878	3.425
JU2879	6.4806
JU2906	-0.7328
JU310	2.3796
JU311	7.7704
JU3125	1.1569
JU3127	4.1159
JU3134	7.1862
JU3135	2.9117
JU3137	3.9256
JU3140	0.06971
JU323	5.2894
JU346	0.93195
JU360	11.4004
JU367	5.4706
JU393	7.0284
JU394	6.9319
JU397	0.19996
JU406	2.9365
JU440	7.1022
JU561	2.2293
JU642	5.7087
JU751	-7.8234
JU774	7.4592
JU775	8.8493
JU778	3.4751
JU782	5.5429
JU792	1.5305
JU830	-0.36384
JU847	3.8198
KR314	2.0391
LKC34	5.9007
LSJ1	2.3128
MY1	1.7373
MY10	9.0608
MY16	5.0207
MY18	10.924
MY2212	9.0892
MY23	8.5675
MY2453	2.8731
MY2530	2.6907
MY2535	6.7651
MY2573	4.7934
MY2693	2.9784
MY2741	7.1041
MY679	1.6607
MY920	3.2308
N2	-0.063349
NIC1	5.0993
NIC1107	2.9884
NIC166	4.9563
NIC195	3.2457
NIC199	8.1888
NIC2	3.8013
NIC207	1.7294
NIC231	1.8942
NIC236	6.0851
NIC242	6.592
NIC251	0.94043
NIC252	6.4927
NIC255	1.7769
NIC256	3.9766
NIC258	-0.083569
NIC259	7.6539
NIC260	-3.051
NIC261	11.6218
NIC262	4.9283
NIC265	5.9995
NIC266	6.9486
NIC267	8.8687
NIC268	6.31
NIC269	4.3665
NIC271	9.5335
NIC272	4.7531
NIC274	3.6277
NIC275	2.863
NIC276	6.2412
NIC277	9.5142
NIC3	1.982
NIC513	7.5678
NIC514	4.4909
NIC522	9.1273
NIC523	4.1129
PB303	0.89539
PS2025	5.9443
PX179	4.7959
QG2075	7.7251
QG536	9.8699
QG556	6.8614
QG557	5.9606
QW947	3.3395
QX1212	1.3881
QX1233	0.18224
QX1791	5.9503
QX1792	2.6568
QX1793	8.7657
QX1794	2.2263
RC301	3.8964
WN2001	10.1882
WN2002	2.214
WN2033	2.9744
XZ1513	1.763
XZ1514	-3.8382
XZ1516	3.6895
