strain	median
AB1	131187500
BRC20067	82906250
CB4852	119562500
CB4854	166687500
CB4856	141843750
CB4932	51250000
CX11254	232937500
CX11262	135937500
CX11264	151062500
CX11271	117125000
CX11276	101562500
CX11285	138250000
CX11292	89187500
CX11307	166437500
CX11314	99937500
CX11315	195375000
DL200	133125000
DL226	163750000
DL238	106593750
ECA246	102531250
ECA248	167562500
ECA250	122250000
ECA251	85500000
ECA252	118062500
ECA259	177875000
ECA348	242062500
ECA349	147125000
ECA36	127187500
ECA363	169187500
ECA372	178031250
ECA396	112500000
ED3005	129750000
ED3011	148812500
ED3012	116375000
ED3017	92750000
ED3040	59062500
ED3046	91812500
ED3048	70406250
ED3049	104750000
ED3052	128250000
ED3073	141812500
ED3077	74375000
EG4347	118500000
EG4349	78750000
EG4724	119687500
EG4725	133156250
EG4946	115437500
GXW1	125062500
JT11398	63125000
JU1088	72812500
JU1172	137875000
JU1200	117625000
JU1212	157500000
JU1213	81562500
JU1242	126875000
JU1246	144875000
JU1395	159375000
JU1400	159562500
JU1409	113937500
JU1440	91687500
JU1491	122562500
JU1530	153500000
JU1543	153000000
JU1568	70500000
JU1580	132500000
JU1581	97187500
JU1586	128250000
JU1652	200531250
JU1793	175968750
JU1808	133937500
JU1896	156875000
JU2001	115562500
JU2007	86312500
JU2131	152312500
JU2141	204375000
JU2234	186750000
JU2464	126187500
JU2466	110687500
JU2513	119562500
JU2519	96687500
JU2522	163000000
JU2526	157625000
JU2534	147875000
JU2565	192250000
JU2566	181062500
JU2578	106687500
JU258	121937500
JU2587	83937500
JU2593	175750000
JU2600	122750000
JU2800	117625000
JU2862	137812500
JU2866	216250000
JU2878	119812500
JU2879	113250000
JU2906	183312500
JU310	128312500
JU311	114718750
JU3125	192812500
JU3127	197375000
JU3134	118250000
JU3135	125312500
JU3137	150125000
JU3140	176500000
JU323	165875000
JU346	129937500
JU360	155375000
JU367	108375000
JU393	84812500
JU394	113562500
JU397	129750000
JU406	95937500
JU440	162500000
JU561	86437500
JU642	146937500
JU751	150000000
JU774	99187500
JU775	101093750
JU778	88437500
JU782	131312500
JU792	97625000
JU830	60812500
JU847	123562500
KR314	124250000
LKC34	95250000
LSJ1	147437500
MY1	152625000
MY10	137187500
MY16	101375000
MY18	135500000
MY2212	190125000
MY23	95343750
MY2453	122125000
MY2530	154125000
MY2535	112250000
MY2573	167062500
MY2693	119187500
MY2741	137062500
MY679	176750000
MY920	195250000
N2	107437500
NIC1	40812500
NIC1107	177937500
NIC166	120312500
NIC195	79125000
NIC199	116250000
NIC2	132937500
NIC207	75000000
NIC231	186687500
NIC236	110187500
NIC242	131687500
NIC251	79875000
NIC252	91718750
NIC255	82000000
NIC256	102562500
NIC258	147250000
NIC259	120437500
NIC260	127562500
NIC261	127687500
NIC262	129000000
NIC265	110750000
NIC266	149437500
NIC267	160781250
NIC268	114187500
NIC269	170000000
NIC271	164375000
NIC272	135875000
NIC274	180562500
NIC275	111781250
NIC276	96437500
NIC277	108593750
NIC3	165000000
NIC513	141500000
NIC514	184000000
NIC522	102187500
NIC523	135937500
PB303	91562500
PS2025	143625000
PX179	174687500
QG2075	75906250
QG536	100187500
QG556	192500000
QG557	171750000
QW947	88593750
QX1212	151500000
QX1233	132000000
QX1791	139187500
QX1792	118812500
QX1793	168812500
QX1794	98750000
RC301	105187500
WN2001	97437500
WN2002	123750000
WN2033	127062500
XZ1513	168187500
XZ1514	172500000
XZ1516	156875000
