strain	median
AB1	9.4571
BRC20067	5.3593
CB4852	9.5953
CB4854	4.8242
CB4856	5.5531
CB4932	7.7517
CX11254	4.5351
CX11262	2.3857
CX11264	1.6229
CX11271	4.7841
CX11276	1.5612
CX11285	0.79554
CX11292	5.078
CX11307	3.9179
CX11314	7.7681
CX11315	6.3797
DL200	2.0386
DL226	7.1728
DL238	6.7601
ECA246	5.1544
ECA248	3.5437
ECA250	5.6624
ECA251	4.4985
ECA252	0.92374
ECA259	5.0174
ECA348	10.216
ECA349	7.0693
ECA36	4.3817
ECA363	-1.5088
ECA372	6.827
ECA396	-4.4278
ED3005	8.519
ED3011	7.8102
ED3012	4.7314
ED3017	4.4432
ED3040	5.8453
ED3046	6.5692
ED3048	7.3922
ED3049	1.1471
ED3052	4.8011
ED3073	7.2254
ED3077	1.1025
EG4347	7.6918
EG4349	8.0936
EG4724	3.772
EG4725	3.2339
EG4946	9.8586
GXW1	8.0879
JT11398	8.317
JU1088	5.3888
JU1172	4.4336
JU1200	4.9469
JU1212	6.6977
JU1213	6.3844
JU1242	5.2548
JU1246	2.2387
JU1395	5.7337
JU1400	2.8919
JU1409	7.4189
JU1440	3.4848
JU1491	6.485
JU1530	4.7142
JU1543	-1.8124
JU1568	5.7631
JU1580	1.2058
JU1581	6.5731
JU1586	4.4332
JU1652	10.399
JU1793	0.74969
JU1808	1.0261
JU1896	5.8888
JU2001	0.17168
JU2007	5.8514
JU2131	5.7648
JU2141	3.0251
JU2234	3.1392
JU2464	2.4405
JU2466	3.4885
JU2513	3.5197
JU2519	4.7227
JU2522	3.3936
JU2526	10.2675
JU2534	6.5209
JU2565	1.6269
JU2566	6.2946
JU2578	-0.91407
JU258	4.8824
JU2587	7.9317
JU2593	9.3029
JU2600	5.2686
JU2800	10.012
JU2862	3.8197
JU2866	4.8603
JU2878	5.3181
JU2879	8.383
JU2906	3.2042
JU310	4.2875
JU311	10.1813
JU3125	9.7898
JU3127	7.7302
JU3134	6.792
JU3135	6.3897
JU3137	5.273
JU3140	9.1533
JU323	6.3813
JU346	5.9557
JU360	7.3845
JU367	9.0426
JU393	2.0402
JU394	3.1591
JU397	3.5474
JU406	3.46
JU440	6.4945
JU561	8.5373
JU642	7.1362
JU751	-6.2157
JU774	5.3167
JU775	5.677
JU778	6.4054
JU782	6.1249
JU792	10.4852
JU830	7.3009
JU847	4.4166
KR314	6.1785
LKC34	5.4081
LSJ1	3.8913
MY1	8.9756
MY10	1.6145
MY16	4.2497
MY18	4.646
MY2212	5.604
MY23	7.2017
MY2453	5.8076
MY2530	3.7292
MY2535	4.2712
MY2573	6.7199
MY2693	5.6618
MY2741	9.0384
MY679	6.3223
MY920	2.978
N2	3.1396
NIC1	3.4012
NIC1107	3.5302
NIC166	6.8311
NIC195	5.0544
NIC199	5.9718
NIC2	6.1585
NIC207	5.9952
NIC231	3.2242
NIC236	6.8808
NIC242	3.7824
NIC251	0.31289
NIC252	7.0172
NIC255	2.2197
NIC256	3.1071
NIC258	1.2472
NIC259	3.7876
NIC260	8.3868
NIC261	2.2074
NIC262	-0.64856
NIC265	5.958
NIC266	7.1452
NIC267	1.7708
NIC268	7.5271
NIC269	2.4481
NIC271	5.302
NIC272	-1.5324
NIC274	11.6
NIC275	5.9135
NIC276	10.2496
NIC277	7.8679
NIC3	2.7386
NIC513	4.6002
NIC514	4.7253
NIC522	4.3834
NIC523	3.6749
PB303	7.4112
PS2025	4.9565
PX179	6.2609
QG2075	0.4439
QG536	0.64091
QG556	4.1308
QG557	6.5823
QW947	4.6194
QX1212	5.736
QX1233	7.3336
QX1791	2.2263
QX1792	3.162
QX1793	4.6083
QX1794	9.3011
RC301	3.475
WN2001	5.4638
WN2002	5.1879
WN2033	3.8985
XZ1513	14.364
XZ1514	1.8032
XZ1516	1.2073
