strain	median
AB1	-0.00047499
BRC20067	-0.00043484
CB4852	-8.729e-05
CB4854	-0.00066014
CB4856	-0.00084877
CB4932	-0.00046972
CX11254	-0.00056514
CX11262	-0.00027225
CX11264	-0.00044752
CX11271	-0.00053795
CX11276	-0.00036847
CX11285	-0.00070441
CX11292	-0.0004924
CX11307	-0.00044281
CX11314	-0.0006633
CX11315	-0.00056171
DL200	-0.00060414
DL226	-0.00064195
DL238	-0.00036906
ECA246	-0.00050745
ECA248	-0.00059
ECA250	-0.00094928
ECA251	-0.00067348
ECA252	-0.00032805
ECA259	-0.00087008
ECA348	-0.00050659
ECA349	-0.00046191
ECA36	-0.0010581
ECA363	-0.0010395
ECA372	-0.00050528
ECA396	-0.00089169
ED3005	-0.00025194
ED3011	-0.00061864
ED3012	-0.00061918
ED3017	-0.00031044
ED3040	-0.0005334
ED3046	-0.00017777
ED3048	-0.00054519
ED3049	-1.1635e-16
ED3052	-0.00064709
ED3073	-0.0003306
ED3077	-0.00076905
EG4347	-0.00043165
EG4349	-0.0003243
EG4724	-0.00027001
EG4725	-0.00041283
EG4946	-0.00049785
GXW1	-0.00074232
JT11398	-0.00036689
JU1088	-0.00045139
JU1172	-0.00045463
JU1200	-0.00046328
JU1212	-0.0003329
JU1213	-0.00052968
JU1242	-0.00061794
JU1246	-0.00051612
JU1395	-0.00040199
JU1400	-0.00035286
JU1409	-0.00040654
JU1440	-0.00062177
JU1491	-0.00039098
JU1530	-0.00045131
JU1543	-0.00047416
JU1568	0
JU1580	-0.0004623
JU1581	-0.00087339
JU1586	-0.00037124
JU1652	-0.00053836
JU1793	-0.00047961
JU1808	-0.00069839
JU1896	-0.00054112
JU2001	-0.00028687
JU2007	-0.0005096
JU2131	-0.00033301
JU2141	-0.00040459
JU2234	-0.00079219
JU2464	-0.0005305
JU2466	-0.00055181
JU2513	-0.00051147
JU2519	-0.00036307
JU2522	-0.00033889
JU2526	-0.00065423
JU2534	-0.00060745
JU2565	-0.00050161
JU2566	-0.00058551
JU2578	-0.00043358
JU258	-0.00082002
JU2587	-6.5135e-05
JU2593	-0.00035983
JU2600	-0.00050941
JU2800	-0.00062318
JU2862	-0.00072618
JU2866	-0.00053871
JU2878	-0.0006003
JU2879	-0.00065331
JU2906	-0.00011547
JU310	-0.00021912
JU311	-0.00037191
JU3125	-0.0007507
JU3127	-0.00040487
JU3134	-0.00034106
JU3135	-0.0007381
JU3137	-0.00031677
JU3140	-0.00032854
JU323	-0.00049148
JU346	-0.00023831
JU360	-0.00080237
JU367	-0.00033845
JU393	-0.0001917
JU394	-0.00018404
JU397	-0.00078316
JU406	-0.00052398
JU440	-0.00049872
JU561	-0.00057684
JU642	-0.00048028
JU751	-0.00051066
JU774	-0.00030664
JU775	-0.00037515
JU778	-0.00046692
JU782	-0.00046027
JU792	-0.00049255
JU830	-0.00015902
JU847	-0.00051229
KR314	-0.00021232
LKC34	-0.00050743
LSJ1	-0.00049584
MY1	-0.00040115
MY10	-8.4898e-05
MY16	-0.00049138
MY18	-0.00079216
MY2212	-0.00056382
MY23	-0.00065402
MY2453	-0.00043161
MY2530	-0.00049189
MY2535	-0.00021254
MY2573	-0.00045859
MY2693	-0.00062188
MY2741	-0.00024096
MY679	-0.00037477
MY920	-0.00030887
N2	-0.00023119
NIC1	-0.00032933
NIC1107	0
NIC166	-0.00063833
NIC195	-0.00071649
NIC199	-0.00068951
NIC2	-0.00036322
NIC207	-0.00055502
NIC231	-0.00032454
NIC236	-0.00042183
NIC242	-0.00053858
NIC251	-0.00044083
NIC252	-0.00039349
NIC255	-0.00047921
NIC256	-0.00039288
NIC258	-0.00017198
NIC259	-0.00076267
NIC260	-0.00027725
NIC261	-0.00031186
NIC262	-0.00044692
NIC265	-0.00034903
NIC266	-0.00035246
NIC267	-0.00060275
NIC268	-0.0011934
NIC269	-0.00052064
NIC271	-0.00030296
NIC272	-0.00061413
NIC274	-0.00067826
NIC275	-0.00045634
NIC276	-0.00060637
NIC277	-0.00065156
NIC3	-0.00041465
NIC513	-0.0010441
NIC514	-0.00074166
NIC522	-0.00038098
NIC523	-0.0004047
PB303	-0.00059491
PS2025	-0.00050736
PX179	-0.00058784
QG2075	-6.7211e-05
QG536	-0.00062554
QG556	-0.00052837
QG557	-0.0003834
QW947	-0.00017179
QX1212	-0.00041493
QX1233	-0.00056685
QX1791	-0.00040485
QX1792	-0.00060866
QX1793	-0.00054928
QX1794	-0.00057315
RC301	-0.00049716
WN2001	-0.00048951
WN2002	-0.00050628
WN2033	-0.00015619
XZ1513	-0.00055865
XZ1514	-0.00072438
XZ1516	-0.00063744
