strain	median
AB1	-62.0396
BRC20067	-3.8771
CB4852	-45.3881
CB4854	-44.6888
CB4856	-89.2766
CB4932	-7.9657
CX11254	-1.1998
CX11262	-133.4066
CX11264	-17.93
CX11271	-152.4991
CX11276	-28.2997
CX11285	-164.2481
CX11292	-91.421
CX11307	4.8322
CX11314	-84.3201
CX11315	-4.2978
DL200	-59.4272
DL226	-44.1356
DL238	-7.6227
ECA246	-37.78
ECA248	-65.3533
ECA250	-73.0184
ECA251	-93.5175
ECA252	-18.5405
ECA259	-71.5617
ECA348	113.5215
ECA349	28.8447
ECA36	-261.9494
ECA363	-187.1363
ECA372	-10.7132
ECA396	-177.4447
ED3005	1.4398
ED3011	-34.0743
ED3012	-109.5991
ED3017	-63.0551
ED3040	-73.1271
ED3046	-35.9406
ED3048	-75.8007
ED3049	-93.257
ED3052	-74.0992
ED3073	-26.0097
ED3077	-118.137
EG4347	-44.2473
EG4349	15.4749
EG4724	-67.9328
EG4725	-57.4038
EG4946	-14.2225
GXW1	-57.0316
JT11398	-99.7043
JU1088	-48.4094
JU1172	-139.9417
JU1200	-30.1767
JU1212	-97.5506
JU1213	-77.088
JU1242	-72.951
JU1246	-130.2168
JU1395	-22.2795
JU1400	-33.6605
JU1409	-141.1416
JU1440	-18.4152
JU1491	4.2723
JU1530	-65.2849
JU1543	10.3581
JU1568	31.3952
JU1580	-84.422
JU1581	-111.2972
JU1586	-89.499
JU1652	-48.7777
JU1793	-67.398
JU1808	-39.5519
JU1896	-59.7459
JU2001	-91.6646
JU2007	-54.212
JU2131	-60.8325
JU2141	-33.7115
JU2234	19.4023
JU2464	-47.6478
JU2466	-66.7698
JU2513	-91.5138
JU2519	-44.9901
JU2522	-94.4315
JU2526	-76.3777
JU2534	-89.6084
JU2565	-43.4627
JU2566	-68.2468
JU2578	-103.2684
JU258	-28.9205
JU2587	7.2296
JU2593	-29.7309
JU2600	-76.379
JU2800	-128.5371
JU2862	-121.9606
JU2866	-0.40341
JU2878	-121.611
JU2879	-107.9148
JU2906	-63.9569
JU310	-25.5359
JU311	-75.7073
JU3125	30.9436
JU3127	-91.0852
JU3134	-97.8134
JU3135	-120.227
JU3137	-44.3
JU3140	-93.2729
JU323	-28.1936
JU346	-2.1149
JU360	-150.045
JU367	-62.2724
JU393	-132.7262
JU394	-50.7041
JU397	-110.506
JU406	-19.8977
JU440	-85.7294
JU561	-50.0295
JU642	-72.7967
JU751	-51.0088
JU774	-79.3194
JU775	-60.5712
JU778	-63.4252
JU782	-34.5976
JU792	30.9774
JU830	-42.5547
JU847	-76.4156
KR314	24.3355
LKC34	-71.124
LSJ1	-36.5944
MY1	-6.3624
MY10	-36.1674
MY16	-22.7476
MY18	-166.093
MY2212	-93.6861
MY23	-98.9899
MY2453	32.6693
MY2530	-34.8217
MY2535	-78.5271
MY2573	-7.1393
MY2693	-37.8776
MY2741	-33.8469
MY679	14.9079
MY920	-53.604
N2	0.060287
NIC1	-61.8322
NIC1107	43.6041
NIC166	-66.5451
NIC195	-56.6577
NIC199	-84.2337
NIC2	-32.7122
NIC207	-16.6249
NIC231	-127.9439
NIC236	-58.4635
NIC242	-78.2418
NIC251	-99.463
NIC252	-222.3408
NIC255	-72.2682
NIC256	-76.8545
NIC258	-31.1754
NIC259	-143.9573
NIC260	58.1152
NIC261	-131.5409
NIC262	-59.1037
NIC265	-56.2971
NIC266	-80.7931
NIC267	-111.5009
NIC268	-190.1974
NIC269	-31.2762
NIC271	-100.6492
NIC272	-58.4909
NIC274	-17.2577
NIC275	-54.1673
NIC276	-56.554
NIC277	-94.0224
NIC3	-50.4343
NIC513	-114.5917
NIC514	-60.0275
NIC522	-51.6128
NIC523	-46.6436
PB303	14.2374
PS2025	-53.2011
PX179	-72.2823
QG2075	-87.7882
QG536	-126.4451
QG556	-56.1953
QG557	-91.055
QW947	-25.8559
QX1212	26.7259
QX1233	-62.5323
QX1791	-40.1476
QX1792	-42.579
QX1793	-43.04
QX1794	-50.9974
RC301	-53.465
WN2001	-98.6047
WN2002	6.8699
WN2033	-31.2592
XZ1513	19.5242
XZ1514	12.7189
XZ1516	-98.009
