strain	median
AB1	-0.00010876
BRC20067	-7.0072e-05
CB4852	-6.7123e-05
CB4854	-0.00015196
CB4856	-0.00012382
CB4932	-4.42e-05
CX11254	-0.00012723
CX11262	-6.8956e-05
CX11264	-0.00018013
CX11271	-0.00011322
CX11276	-9.5418e-05
CX11285	-0.00016443
CX11292	-9.8552e-05
CX11307	-0.00016498
CX11314	-0.0001031
CX11315	-0.0001488
DL200	-0.00016932
DL226	-9.6942e-05
DL238	-9.1609e-05
ECA246	-0.00014235
ECA248	-0.00012644
ECA250	-0.00017894
ECA251	-7.8745e-05
ECA252	-0.00042343
ECA259	-7.5953e-05
ECA348	-0.00030565
ECA349	-0.00010346
ECA36	-0.00014547
ECA363	-0.00013965
ECA372	-0.00010825
ECA396	-0.00011831
ED3005	-8.0616e-05
ED3011	-0.00011479
ED3012	-0.00012704
ED3017	-8.2982e-05
ED3040	-2.5556e-05
ED3046	-8.5652e-05
ED3048	-3.7058e-05
ED3049	-5.0661e-05
ED3052	-7.7027e-05
ED3073	-0.0001544
ED3077	-0.00013255
EG4347	-0.00012441
EG4349	-3.4279e-05
EG4724	-9.3087e-05
EG4725	-8.4022e-05
EG4946	-8.0913e-05
GXW1	-0.00010146
JT11398	-6.463e-05
JU1088	-2.5465e-05
JU1172	-0.00010426
JU1200	-0.0001134
JU1212	-0.0001346
JU1213	-8.9704e-05
JU1242	-0.00010314
JU1246	-7.9088e-05
JU1395	-0.00011245
JU1400	-0.00010932
JU1409	-9.2417e-05
JU1440	-0.00012194
JU1491	-0.00011099
JU1530	-6.2666e-05
JU1543	-0.00013053
JU1568	-7.1741e-05
JU1580	-9.1041e-05
JU1581	-0.00013905
JU1586	-0.00015645
JU1652	-0.0002021
JU1793	-0.00014745
JU1808	-8.9401e-05
JU1896	-0.00016677
JU2001	-0.00011416
JU2007	-9.5708e-05
JU2131	-0.0001251
JU2141	-0.00013315
JU2234	-0.00013514
JU2464	-0.00011932
JU2466	-8.1579e-05
JU2513	-0.00011223
JU2519	-0.00011622
JU2522	-0.00011499
JU2526	-0.00012265
JU2534	-9.6467e-05
JU2565	-0.000123
JU2566	-0.00012268
JU2578	-7.4456e-05
JU258	-0.00011395
JU2587	-6.6983e-05
JU2593	-9.35e-05
JU2600	-9.1256e-05
JU2800	-6.4772e-05
JU2862	-0.00012302
JU2866	-0.00018999
JU2878	-0.00018695
JU2879	-0.00016208
JU2906	-0.00011519
JU310	-8.9947e-05
JU311	-0.00010551
JU3125	-0.00011812
JU3127	-9.961e-05
JU3134	-7.5958e-05
JU3135	-0.00011153
JU3137	-0.00011001
JU3140	-8.0319e-05
JU323	-0.00015688
JU346	-8.6783e-05
JU360	-0.00016097
JU367	-0.00010722
JU393	-0.00012936
JU394	-7.3611e-05
JU397	-0.00011909
JU406	-9.5301e-05
JU440	-0.00017244
JU561	-0.00010159
JU642	-0.00013154
JU751	-0.00010163
JU774	-8.6674e-05
JU775	-8.6407e-05
JU778	-9.9014e-05
JU782	-0.00013988
JU792	-7.7866e-05
JU830	-5.3413e-05
JU847	-0.00011657
KR314	-0.00012388
LKC34	-7.9108e-05
LSJ1	-0.00018391
MY1	-0.00015339
MY10	-0.00011051
MY16	-0.00013174
MY18	-0.000171
MY2212	-7.6096e-05
MY23	-0.00011099
MY2453	-8.2735e-05
MY2530	-9.2677e-05
MY2535	-7.0668e-05
MY2573	-8.6392e-05
MY2693	-6.9359e-05
MY2741	-8.5756e-05
MY679	-0.00011468
MY920	-8.5512e-05
N2	-0.00028938
NIC1	-9.6164e-05
NIC1107	-0.00012087
NIC166	-6.6671e-05
NIC195	7.4782e-06
NIC199	-0.00015654
NIC2	-0.00011605
NIC207	-5.855e-05
NIC231	-0.00019768
NIC236	-8.6085e-05
NIC242	-0.00011444
NIC251	-0.00012351
NIC252	-7.033e-05
NIC255	-0.00012492
NIC256	-0.00013845
NIC258	-0.00019874
NIC259	-0.00011773
NIC260	-9.363e-05
NIC261	-6.7495e-05
NIC262	-0.00014965
NIC265	-0.00011843
NIC266	-7.8609e-05
NIC267	-0.00011345
NIC268	-0.00012792
NIC269	-0.00013728
NIC271	-9.9662e-05
NIC272	-9.617e-05
NIC274	-0.00015251
NIC275	-9.5071e-05
NIC276	-0.00010342
NIC277	-0.00014051
NIC3	-0.00017272
NIC513	-0.00014412
NIC514	-0.00011743
NIC522	-6.2653e-05
NIC523	-9.6004e-05
PB303	-0.00010193
PS2025	-0.00010162
PX179	-0.00012246
QG2075	-0.00013655
QG536	-0.00014202
QG556	-0.00016895
QG557	-0.00013342
QW947	-6.8976e-05
QX1212	-0.00010669
QX1233	-0.00015986
QX1791	-0.00011242
QX1792	-7.9176e-05
QX1793	-8.1389e-05
QX1794	-8.6452e-05
RC301	-0.00016001
WN2001	-8.5789e-05
WN2002	-0.00013674
WN2033	-7.4205e-05
XZ1513	-0.00011141
XZ1514	-8.6686e-05
XZ1516	-0.00012395
