strain	median
AB1	2491
BRC20067	1524.5
CB4852	2140
CB4854	4082
CB4856	3459.5
CB4932	607
CX11254	5037
CX11262	3300
CX11264	4996
CX11271	4174
CX11276	2265
CX11285	3830
CX11292	2094
CX11307	4166
CX11314	2379
CX11315	5541
DL200	2566
DL226	2973
DL238	2659.5
ECA246	4815
ECA248	3048
ECA250	1853
ECA251	1879
ECA252	2329
ECA259	3790
ECA348	5736
ECA349	3849
ECA36	3390
ECA363	4595
ECA372	2933.5
ECA396	3333
ED3005	2646
ED3011	3697
ED3012	3478
ED3017	2186
ED3040	1112
ED3046	1763
ED3048	1739.5
ED3049	3132
ED3052	2230
ED3073	3652
ED3077	2070
EG4347	3159
EG4349	1278
EG4724	2828
EG4725	3237.5
EG4946	2090
GXW1	2971
JT11398	1662
JU1088	1843
JU1172	3313
JU1200	3677
JU1212	3454
JU1213	2046
JU1242	3053
JU1246	2863
JU1395	3202
JU1400	3620
JU1409	2040
JU1440	2144
JU1491	2733
JU1530	3300
JU1543	2930
JU1568	2116
JU1580	3978
JU1581	2103
JU1586	3432
JU1652	3836
JU1793	4036
JU1808	2278
JU1896	4472
JU2001	3605
JU2007	1658
JU2131	3647
JU2141	4936
JU2234	4163
JU2464	3481
JU2466	3485
JU2513	2705
JU2519	2395
JU2522	3674
JU2526	2835
JU2534	3843
JU2565	4415
JU2566	4982
JU2578	2150
JU258	2704.5
JU2587	2181
JU2593	2329
JU2600	2638
JU2800	2566
JU2862	2731
JU2866	5262
JU2878	2756
JU2879	2512
JU2906	4411
JU310	2444
JU311	2739.5
JU3125	3198
JU3127	4760
JU3134	2811
JU3135	2090
JU3137	3419
JU3140	3821
JU323	3242
JU346	3125
JU360	3035
JU367	2105
JU393	1720
JU394	2163
JU397	4057
JU406	2260
JU440	3653
JU561	2274
JU642	3953
JU751	1562
JU774	3306
JU775	2362
JU778	1263
JU782	2706
JU792	2295
JU830	786
JU847	3822
KR314	3215
LKC34	2116
LSJ1	4796
MY1	3769
MY10	3225
MY16	2519
MY18	1726
MY2212	3943
MY23	1849
MY2453	2100
MY2530	3549
MY2535	2894
MY2573	3218
MY2693	2252
MY2741	2974
MY679	5358
MY920	5657
N2	2449
NIC1	1360
NIC1107	3610
NIC166	2794
NIC195	1560
NIC199	3058
NIC2	3023
NIC207	1169
NIC231	3524
NIC236	2811
NIC242	3129
NIC251	1996
NIC252	2811.5
NIC255	1770
NIC256	2592
NIC258	3660
NIC259	2111
NIC260	2302
NIC261	3174
NIC262	2316
NIC265	2683
NIC266	3792
NIC267	3319.5
NIC268	2213
NIC269	2948
NIC271	2801
NIC272	2663
NIC274	3370
NIC275	3281.5
NIC276	2841
NIC277	2418
NIC3	4483
NIC513	3817
NIC514	3776
NIC522	2080
NIC523	3562
PB303	2474
PS2025	4075
PX179	4818
QG2075	3229
QG536	2085
QG556	6028
QG557	4272
QW947	2416.5
QX1212	3632
QX1233	3682
QX1791	4264
QX1792	2033
QX1793	2862
QX1794	2303
RC301	2889
WN2001	1658
WN2002	2595
WN2033	3334
XZ1513	2790
XZ1514	5159
XZ1516	3193
