strain	median
AB1	133312500
BRC20067	85500000
CB4852	117500000
CB4854	165500000
CB4856	149375000
CB4932	53937500
CX11254	234375000
CX11262	134812500
CX11264	154437500
CX11271	117312500
CX11276	110375000
CX11285	146875000
CX11292	93687500
CX11307	173750000
CX11314	105312500
CX11315	198312500
DL200	139437500
DL226	159000000
DL238	113437500
ECA246	104156250
ECA248	161687500
ECA250	133000000
ECA251	86375000
ECA252	130625000
ECA259	170062500
ECA348	247312500
ECA349	150250000
ECA36	128875000
ECA363	164562500
ECA372	179718750
ECA396	114562500
ED3005	137437500
ED3011	154500000
ED3012	119250000
ED3017	94937500
ED3040	58437500
ED3046	97187500
ED3048	69718750
ED3049	105687500
ED3052	131812500
ED3073	144687500
ED3077	75750000
EG4347	121250000
EG4349	81125000
EG4724	121312500
EG4725	137687500
EG4946	117750000
GXW1	132812500
JT11398	64562500
JU1088	74562500
JU1172	140375000
JU1200	117062500
JU1212	158500000
JU1213	84062500
JU1242	133312500
JU1246	141750000
JU1395	159187500
JU1400	160312500
JU1409	118625000
JU1440	100250000
JU1491	122250000
JU1530	154062500
JU1543	153062500
JU1568	71812500
JU1580	130500000
JU1581	101750000
JU1586	133187500
JU1652	203968750
JU1793	180250000
JU1808	127500000
JU1896	165937500
JU2001	123562500
JU2007	92500000
JU2131	153250000
JU2141	198875000
JU2234	187000000
JU2464	130375000
JU2466	121312500
JU2513	123625000
JU2519	97875000
JU2522	158875000
JU2526	162937500
JU2534	143187500
JU2565	189125000
JU2566	184250000
JU2578	109812500
JU258	122156250
JU2587	86000000
JU2593	171500000
JU2600	123187500
JU2800	124000000
JU2862	143125000
JU2866	220625000
JU2878	129218750
JU2879	119625000
JU2906	186562500
JU310	136437500
JU311	119312500
JU3125	184312500
JU3127	201562500
JU3134	122125000
JU3135	120312500
JU3137	144187500
JU3140	178125000
JU323	173187500
JU346	133062500
JU360	155937500
JU367	111500000
JU393	90062500
JU394	115687500
JU397	134562500
JU406	94625000
JU440	165125000
JU561	89750000
JU642	144437500
JU751	148687500
JU774	105125000
JU775	104687500
JU778	96187500
JU782	135625000
JU792	105625000
JU830	57500000
JU847	130375000
KR314	131312500
LKC34	96312500
LSJ1	153625000
MY1	160375000
MY10	137500000
MY16	99687500
MY18	142375000
MY2212	189312500
MY23	97781250
MY2453	123375000
MY2530	150750000
MY2535	108812500
MY2573	165250000
MY2693	120312500
MY2741	135000000
MY679	176875000
MY920	190187500
N2	121187500
NIC1	40312500
NIC1107	176437500
NIC166	124375000
NIC195	71250000
NIC199	120937500
NIC2	134750000
NIC207	71500000
NIC231	200312500
NIC236	109125000
NIC242	139562500
NIC251	90562500
NIC252	94562500
NIC255	85750000
NIC256	107031250
NIC258	159000000
NIC259	118625000
NIC260	129750000
NIC261	133812500
NIC262	120125000
NIC265	113312500
NIC266	147062500
NIC267	160593750
NIC268	111312500
NIC269	171937500
NIC271	170000000
NIC272	135812500
NIC274	186187500
NIC275	115281250
NIC276	98000000
NIC277	115656250
NIC3	171687500
NIC513	149187500
NIC514	179375000
NIC522	102843750
NIC523	136812500
PB303	98312500
PS2025	151500000
PX179	175750000
QG2075	74812500
QG536	105250000
QG556	193312500
QG557	169625000
QW947	95625000
QX1212	155625000
QX1233	129125000
QX1791	144000000
QX1792	121750000
QX1793	170937500
QX1794	104437500
RC301	114125000
WN2001	97687500
WN2002	136125000
WN2033	126187500
XZ1513	167625000
XZ1514	168625000
XZ1516	156562500
