strain	median
AB1	-32.8022
BRC20067	-27.4413
CB4852	-14.0341
CB4854	-25.2742
CB4856	-29.5879
CB4932	-21.0721
CX11254	-23.2779
CX11262	-28.8645
CX11264	-22.5763
CX11271	-22.5879
CX11276	-17.1161
CX11285	-5.4439
CX11292	-19.7421
CX11307	-20.7767
CX11314	-25.9014
CX11315	-40.0767
DL200	-32.1067
DL226	-36.35
DL238	-21.8007
ECA246	-17.1368
ECA248	-30.4689
ECA250	-35.2788
ECA251	-27.6882
ECA252	-6.3907
ECA259	-60.4593
ECA348	-24.7631
ECA349	-34.6926
ECA36	29.1103
ECA363	2.2601
ECA372	-24.826
ECA396	22.6485
ED3005	-30.705
ED3011	-31.7667
ED3012	-47.713
ED3017	-35.3953
ED3040	-8.7854
ED3046	-26.3788
ED3048	-42.177
ED3049	-0.60426
ED3052	-28.9507
ED3073	-31.9629
ED3077	-31.1493
EG4347	-26.5752
EG4349	-26.2046
EG4724	-24.6715
EG4725	-17.7052
EG4946	-24.8106
GXW1	-23.6406
JT11398	-34.0636
JU1088	-39.4919
JU1172	-42.3495
JU1200	-32.0889
JU1212	-13.5808
JU1213	-28.2703
JU1242	-23.563
JU1246	-22.6016
JU1395	-31.8919
JU1400	-18.8338
JU1409	-26.5594
JU1440	-31.0341
JU1491	-29.4643
JU1530	-20.0503
JU1543	-31.12
JU1568	-20.763
JU1580	-24.7365
JU1581	-29.0406
JU1586	-20.6558
JU1652	-41.4686
JU1793	-18.7853
JU1808	-44.5361
JU1896	-20.2768
JU2001	-0.55265
JU2007	-19.3106
JU2131	-16.0781
JU2141	-17.6759
JU2234	-20.5589
JU2464	-26.3087
JU2466	-18.8667
JU2513	-24.3293
JU2519	-21.2275
JU2522	-15.2766
JU2526	-31.8724
JU2534	-35.4906
JU2565	-18.3356
JU2566	-28.9005
JU2578	-19.67
JU258	-39.5589
JU2587	-18.4833
JU2593	-36.8781
JU2600	-31.311
JU2800	-38.1918
JU2862	-26.4164
JU2866	-32.2604
JU2878	-22.9521
JU2879	-29.4315
JU2906	-23.1852
JU310	-18.3668
JU311	-40.975
JU3125	-63.7152
JU3127	-37.0187
JU3134	-35.3887
JU3135	-31.7419
JU3137	-31.0281
JU3140	-29.123
JU323	-33.143
JU346	-21.0741
JU360	-47.4833
JU367	-16.0798
JU393	-16.9605
JU394	-14.1259
JU397	-37.772
JU406	-34.6778
JU440	-35.4161
JU561	-25.7401
JU642	-34.4926
JU751	-9.326
JU774	-46.4823
JU775	-22.0506
JU778	-33.284
JU782	-28.4103
JU792	-29.6077
JU830	-26.3242
JU847	-28.4432
KR314	-16.9207
LKC34	-21.8039
LSJ1	-28.231
MY1	-24.4892
MY10	-17.8053
MY16	-35.3621
MY18	2.4252
MY2212	-12.5885
MY23	-49.9481
MY2453	-32.3795
MY2530	-29.9272
MY2535	-27.5061
MY2573	-15.6794
MY2693	-34.9437
MY2741	-43.36
MY679	-19.6678
MY920	-13.7465
N2	-6.8512
NIC1	-19.5508
NIC1107	-20.6497
NIC166	-30.7297
NIC195	-39.881
NIC199	-39.2155
NIC2	-28.9827
NIC207	-22.6331
NIC231	-28.2941
NIC236	-33.6316
NIC242	-35.3406
NIC251	-16.577
NIC252	-44.9477
NIC255	4.0663
NIC256	-15.4539
NIC258	-5.1582
NIC259	-15.5708
NIC260	-36.9074
NIC261	-10.0357
NIC262	-19.3112
NIC265	-25.8515
NIC266	-29.2085
NIC267	-23.718
NIC268	-32.4549
NIC269	-44.9601
NIC271	-22.8904
NIC272	-27.5401
NIC274	-36.7513
NIC275	-33.2037
NIC276	-45.2484
NIC277	-30.6038
NIC3	-14.1973
NIC513	-7.6531
NIC514	-35.8161
NIC522	-25.7254
NIC523	-30.1715
PB303	-51.4654
PS2025	-32.7692
PX179	-30.6033
QG2075	-4.8076
QG536	-26.6588
QG556	-38.5633
QG557	-12.4002
QW947	-23.3049
QX1212	-23.1549
QX1233	-33.9347
QX1791	-16.8531
QX1792	-21.7342
QX1793	-26.8398
QX1794	-33.389
RC301	-26.2857
WN2001	-13.4176
WN2002	-19.5914
WN2033	-12.8699
XZ1513	-57.618
XZ1514	-23.28
XZ1516	-14.7427
