strain	median
AB1	-0.00064318
BRC20067	-0.0010274
CB4852	-0.0012908
CB4854	-0.00066162
CB4856	-0.0004712
CB4932	-0.00047016
CX11254	-0.00085878
CX11262	-0.00042004
CX11264	-0.00044971
CX11271	-0.00068653
CX11276	-0.00068268
CX11285	-0.00041598
CX11292	-0.00049873
CX11307	-0.000759
CX11314	-0.00078178
CX11315	-0.00096015
DL200	-0.00035889
DL226	-0.00027943
DL238	-0.00041176
ECA246	-0.00087205
ECA248	-0.0011622
ECA250	-0.00083765
ECA251	-0.00124
ECA252	-0.0046067
ECA259	-0.00031516
ECA348	-0.0015442
ECA349	-0.0010817
ECA36	-0.00026359
ECA363	-0.0002526
ECA372	-0.0007214
ECA396	-0.00039051
ED3005	-0.00062297
ED3011	-0.00086589
ED3012	-0.00068337
ED3017	-0.00056013
ED3040	-0.0003073
ED3046	-0.00087793
ED3048	-0.0005219
ED3049	-0.00065078
ED3052	-0.00088232
ED3073	-0.0006833
ED3077	-0.0002805
EG4347	-0.00083941
EG4349	-0.00078388
EG4724	-0.00072385
EG4725	-0.0007093
EG4946	-0.00048623
GXW1	-0.00059854
JT11398	-0.00058021
JU1088	-0.00054168
JU1172	-0.00039662
JU1200	-0.0005764
JU1212	-0.00099491
JU1213	-0.00053232
JU1242	-0.00058687
JU1246	-0.00064202
JU1395	-0.0006406
JU1400	-0.0005651
JU1409	-0.0005341
JU1440	-0.00053736
JU1491	-0.00089587
JU1530	-0.00075191
JU1543	-0.00054845
JU1568	-0.000524
JU1580	-0.00034289
JU1581	-0.0002924
JU1586	-0.00068772
JU1652	-0.00060268
JU1793	-0.00077224
JU1808	-0.00036673
JU1896	-0.00054334
JU2001	-0.0007723
JU2007	-0.00078394
JU2131	-0.0009394
JU2141	-0.0011231
JU2234	-0.00075022
JU2464	-0.0010518
JU2466	-0.00066886
JU2513	-0.0006837
JU2519	-0.00041058
JU2522	-0.00054718
JU2526	-0.00049341
JU2534	-0.00051798
JU2565	-0.00046564
JU2566	-0.00056808
JU2578	-0.00069352
JU258	-0.00050036
JU2587	-0.00090565
JU2593	-0.00065207
JU2600	-0.00038603
JU2800	-0.00040279
JU2862	-0.00027513
JU2866	-0.00055741
JU2878	-0.00078974
JU2879	-0.000569
JU2906	-0.00089874
JU310	-0.0007791
JU311	-0.00073011
JU3125	-0.00030899
JU3127	-0.00085103
JU3134	-0.00049466
JU3135	-0.00024435
JU3137	-0.00045847
JU3140	-0.00042268
JU323	-0.00091564
JU346	-0.0014022
JU360	-0.0005102
JU367	-0.00089354
JU393	-0.00046502
JU394	-0.0013266
JU397	-0.0002698
JU406	-0.00081427
JU440	-0.00055306
JU561	-0.00051256
JU642	-0.00054149
JU751	-0.00036406
JU774	-0.00051063
JU775	-0.00068482
JU778	-0.00038592
JU782	-0.00079087
JU792	-0.00066425
JU830	-0.00058536
JU847	-0.00038699
KR314	-0.00065387
LKC34	-0.00073889
LSJ1	-0.00065908
MY1	-0.0016891
MY10	-0.00057515
MY16	-0.00041058
MY18	-0.00074681
MY2212	-0.00080758
MY23	-0.000349
MY2453	-0.00053909
MY2530	-0.00059519
MY2535	-0.00045738
MY2573	-0.00074484
MY2693	-0.00038146
MY2741	-0.00035983
MY679	-0.00063548
MY920	-0.00074583
N2	-0.00406
NIC1	-0.00051502
NIC1107	-0.00030456
NIC166	-0.00052738
NIC195	-0.00042022
NIC199	-0.00066869
NIC2	-0.00068077
NIC207	-0.00029791
NIC231	-0.0013635
NIC236	-0.00034386
NIC242	-0.00077871
NIC251	-0.0002955
NIC252	-0.00030046
NIC255	-0.00077347
NIC256	-0.00062134
NIC258	-0.00091027
NIC259	-0.00046267
NIC260	-0.000756
NIC261	-0.00070733
NIC262	-0.00020897
NIC265	-0.00066861
NIC266	-0.00050022
NIC267	-0.0012548
NIC268	-0.00022102
NIC269	-0.00035189
NIC271	-0.0010916
NIC272	-0.00083079
NIC274	-0.0005464
NIC275	-0.00063745
NIC276	-0.00053986
NIC277	-0.0005333
NIC3	-0.00077628
NIC513	-0.00088289
NIC514	-0.00057052
NIC522	-0.00078481
NIC523	-0.00056129
PB303	-0.00055228
PS2025	-0.00075517
PX179	-0.00045837
QG2075	-0.00075405
QG536	-0.00038864
QG556	-0.00064255
QG557	-0.00036751
QW947	-0.00051997
QX1212	-0.00057811
QX1233	-0.000437
QX1791	-0.00086896
QX1792	-0.00029861
QX1793	-0.00084014
QX1794	-0.00065931
RC301	-0.00033761
WN2001	-0.0004466
WN2002	-0.00082435
WN2033	-0.00038701
XZ1513	-0.00034623
XZ1514	-0.0004414
XZ1516	-0.00038862
