strain	median
AB1	-11.9986
BRC20067	-6.4524
CB4852	-10.292
CB4854	-7.5784
CB4856	-6.722
CB4932	-10.0317
CX11254	-8.8643
CX11262	-3.5833
CX11264	-1.8539
CX11271	-5.6462
CX11276	-4.6036
CX11285	-0.38082
CX11292	-6.2817
CX11307	-6.1236
CX11314	-10.0398
CX11315	-11.2635
DL200	-2.7131
DL226	-9.3916
DL238	-10.2699
ECA246	-6.4428
ECA248	-5.5513
ECA250	-6.5032
ECA251	-7.4141
ECA252	-0.0732
ECA259	-8.8031
ECA348	-10.1763
ECA349	-10.0837
ECA36	-5.4573
ECA363	1.4055
ECA372	-9.5932
ECA396	-0.11159
ED3005	-9.814
ED3011	-9.023
ED3012	-8.2833
ED3017	-7.9162
ED3040	-8.1802
ED3046	-11.1897
ED3048	-11.4589
ED3049	-2.1343
ED3052	-8.3727
ED3073	-9.0706
ED3077	-3.2239
EG4347	-10.7203
EG4349	-9.7193
EG4724	-5.3167
EG4725	-5.3229
EG4946	-13.2459
GXW1	-10.1452
JT11398	-10.9081
JU1088	-7.0228
JU1172	-5.6945
JU1200	-6.6567
JU1212	-11.5987
JU1213	-8.7554
JU1242	-8.2709
JU1246	-1.771
JU1395	-7.9964
JU1400	-3.7035
JU1409	-11.6739
JU1440	-7.1941
JU1491	-8.8215
JU1530	-6.1076
JU1543	1.418
JU1568	-8.8035
JU1580	-0.36035
JU1581	-8.0667
JU1586	-7.9379
JU1652	-10.0991
JU1793	-2.0299
JU1808	-3.2708
JU1896	-9.8102
JU2001	-1.3859
JU2007	-7.0845
JU2131	-8.1826
JU2141	-7.0875
JU2234	-6.0841
JU2464	-4.3684
JU2466	-7.1795
JU2513	-4.9875
JU2519	-7.3703
JU2522	-5.2277
JU2526	-10.7513
JU2534	-9.927
JU2565	-2.879
JU2566	-7.8935
JU2578	-1.2311
JU258	-7.7145
JU2587	-9.7489
JU2593	-12.039
JU2600	-4.9803
JU2800	-13.0486
JU2862	-4.5245
JU2866	-9.2032
JU2878	-6.7986
JU2879	-10.197
JU2906	-2.7853
JU310	-6.3826
JU311	-12.9099
JU3125	-12.7077
JU3127	-6.3844
JU3134	-10.8968
JU3135	-6.9819
JU3137	-6.3074
JU3140	-9.1335
JU323	-9.427
JU346	-8.6873
JU360	-10.8833
JU367	-12.9442
JU393	-4.3296
JU394	-4.8143
JU397	-4.6865
JU406	-5.21
JU440	-8.6356
JU561	-13.5339
JU642	-8.554
JU751	7.4934
JU774	-7.7951
JU775	-7.8422
JU778	-7.4629
JU782	-7.058
JU792	-11.4433
JU830	-7.316
JU847	-5.6683
KR314	-10.3056
LKC34	-5.8075
LSJ1	-3.9001
MY1	-11.3053
MY10	-3.116
MY16	-8.4863
MY18	-5.0054
MY2212	-6.8567
MY23	-11.5412
MY2453	-9.1853
MY2530	-4.099
MY2535	-4.3253
MY2573	-9.8003
MY2693	-7.1317
MY2741	-10.4716
MY679	-9.8005
MY920	-3.5603
N2	-3.5513
NIC1	-4.9715
NIC1107	-6.5585
NIC166	-10.5167
NIC195	-5.8808
NIC199	-8.1191
NIC2	-10.7926
NIC207	-7.0233
NIC231	-6.5171
NIC236	-8.3564
NIC242	-8.9117
NIC251	-0.32116
NIC252	-9.8732
NIC255	-2.4448
NIC256	-5.7252
NIC258	-2.1155
NIC259	-6.0657
NIC260	-11.7736
NIC261	-5.3383
NIC262	1.6844
NIC265	-6.1294
NIC266	-8.9798
NIC267	-3.0631
NIC268	-8.3428
NIC269	-5.7468
NIC271	-6.8206
NIC272	-3.7203
NIC274	-15.7447
NIC275	-8.1201
NIC276	-10.6096
NIC277	-9.7721
NIC3	-3.6991
NIC513	-7.5502
NIC514	-6.6846
NIC522	-6.201
NIC523	-4.105
PB303	-11.5574
PS2025	-5.4321
PX179	-7.4722
QG2075	-0.42899
QG536	-4.3995
QG556	-4.0887
QG557	-9.3156
QW947	-7.504
QX1212	-6.7167
QX1233	-7.2936
QX1791	-4.243
QX1792	-4.908
QX1793	-8.1728
QX1794	-9.3784
RC301	-5.6401
WN2001	-3.8217
WN2002	-9.9548
WN2033	-6.372
XZ1513	-14.658
XZ1514	1.3553
XZ1516	-1.7629
