strain	median
AB1	458.4047
BRC20067	299.871
CB4852	223.9481
CB4854	257.7862
CB4856	251.522
CB4932	298.7162
CX11254	319.991
CX11262	291.0246
CX11264	241.9418
CX11271	118.7166
CX11276	252.7674
CX11285	133.2305
CX11292	330.8122
CX11307	66.8802
CX11314	272.3758
CX11315	376.4628
DL200	419.8051
DL226	378.4134
DL238	294.9457
ECA246	244.1086
ECA248	254.6963
ECA250	470.4861
ECA251	332.2332
ECA252	350.138
ECA259	358.3928
ECA348	348.7692
ECA349	434.2171
ECA36	94.7072
ECA363	42.7379
ECA372	387.3217
ECA396	41.249
ED3005	339.7756
ED3011	394.3435
ED3012	336.7379
ED3017	234.9187
ED3040	357.174
ED3046	429.3768
ED3048	320.4872
ED3049	331.3646
ED3052	286.1569
ED3073	393.9247
ED3077	297.9623
EG4347	306.8253
EG4349	404.2986
EG4724	302.4919
EG4725	198.6763
EG4946	294.2987
GXW1	459.3589
JT11398	379.5113
JU1088	354.7501
JU1172	288.418
JU1200	390.3803
JU1212	266.9262
JU1213	393.3556
JU1242	176.036
JU1246	343.5873
JU1395	266.2573
JU1400	258.2251
JU1409	181.0908
JU1440	403.0351
JU1491	382.3079
JU1530	301.6898
JU1543	240.4298
JU1568	279.7859
JU1580	234.1695
JU1581	285.948
JU1586	226.005
JU1652	331.4199
JU1793	218.5177
JU1808	424.8002
JU1896	234.9886
JU2001	242.1243
JU2007	263.1605
JU2131	305.4788
JU2141	244.4939
JU2234	356.4488
JU2464	342.3711
JU2466	346.1538
JU2513	244.4831
JU2519	250.2665
JU2522	186.2393
JU2526	327.3158
JU2534	367.3785
JU2565	324.3883
JU2566	352.5726
JU2578	340.7556
JU258	297.7361
JU2587	348.0309
JU2593	427.7194
JU2600	212.5639
JU2800	277.412
JU2862	369.3932
JU2866	357.6927
JU2878	264.3745
JU2879	355.7794
JU2906	411.6346
JU310	289.9501
JU311	396.9521
JU3125	495.5041
JU3127	222.006
JU3134	418.411
JU3135	283.4007
JU3137	359.5071
JU3140	273.9275
JU323	300.6764
JU346	298.1556
JU360	247.4482
JU367	244.6667
JU393	250.4613
JU394	244.4872
JU397	250.7982
JU406	341.343
JU440	266.5804
JU561	284.8118
JU642	311.0206
JU751	286.1975
JU774	395.0275
JU775	291.1928
JU778	398.0562
JU782	383.3263
JU792	301.3512
JU830	457.2601
JU847	319.5442
KR314	287.9662
LKC34	263.9271
LSJ1	374.5657
MY1	324.6523
MY10	375.5533
MY16	279.9405
MY18	156.9463
MY2212	235.1403
MY23	449.4117
MY2453	441.2508
MY2530	257.7679
MY2535	295.8209
MY2573	360.2993
MY2693	363.0647
MY2741	303.2541
MY679	244.2019
MY920	292.6071
N2	294.2508
NIC1	229.051
NIC1107	347.9613
NIC166	400.6683
NIC195	204.676
NIC199	200.3698
NIC2	192.3409
NIC207	257.4052
NIC231	334.3671
NIC236	318.2841
NIC242	343.622
NIC251	214.6745
NIC252	309.8972
NIC255	128.4414
NIC256	199.5261
NIC258	244.8206
NIC259	160.664
NIC260	408.9184
NIC261	189.5824
NIC262	273.6421
NIC265	295.6363
NIC266	300.3104
NIC267	274.9729
NIC268	221.2674
NIC269	196.7077
NIC271	355.5469
NIC272	384.3061
NIC274	385.192
NIC275	284.3514
NIC276	307.4219
NIC277	113.4519
NIC3	302.6877
NIC513	198.339
NIC514	285.441
NIC522	284.7136
NIC523	249.2604
PB303	412.1986
PS2025	271.2861
PX179	259.8154
QG2075	146.6394
QG536	318.7971
QG556	287.4431
QG557	156.4463
QW947	300.3358
QX1212	345.5937
QX1233	305.2295
QX1791	168.5872
QX1792	352.9893
QX1793	317.4201
QX1794	316.5691
RC301	264.9547
WN2001	270.3113
WN2002	371.9348
WN2033	150.8734
XZ1513	428.4845
XZ1514	219.2591
XZ1516	313.7131
