strain	median
AB1	-17.0713
BRC20067	-11.5746
CB4852	-23.91
CB4854	-11.502
CB4856	-11.3897
CB4932	-13.794
CX11254	-19.2353
CX11262	-2.4508
CX11264	0.75531
CX11271	-5.497
CX11276	-7.1097
CX11285	2.4923
CX11292	-7.2598
CX11307	-11.5859
CX11314	-13.7708
CX11315	-19.6643
DL200	-0.082386
DL226	-12.2295
DL238	-17.5043
ECA246	-11.8923
ECA248	-9.1419
ECA250	-13.1941
ECA251	-5.5007
ECA252	-3.3879
ECA259	-14.8971
ECA348	-17.9897
ECA349	-17.471
ECA36	-6.3829
ECA363	2.86
ECA372	-15.0758
ECA396	2.2614
ED3005	-14.9254
ED3011	-19.3046
ED3012	-14.7087
ED3017	-11.0267
ED3040	-10.4221
ED3046	-13.4824
ED3048	-14.2096
ED3049	-6.1167
ED3052	-10.4644
ED3073	-14.4712
ED3077	-11.6975
EG4347	-21.7003
EG4349	-16.3579
EG4724	-13.5391
EG4725	-7.6934
EG4946	-17.4864
GXW1	-6.3992
JT11398	-13.2424
JU1088	-11.6343
JU1172	-13.09
JU1200	-11.4505
JU1212	-13.3481
JU1213	-10.646
JU1242	-10.6657
JU1246	-1.5116
JU1395	-13.56
JU1400	-1.9792
JU1409	-19.2317
JU1440	-11.4868
JU1491	-13.2825
JU1530	-14.9308
JU1543	2.582
JU1568	-18.6217
JU1580	0.9315
JU1581	-14.5753
JU1586	-10.1729
JU1652	-20.0312
JU1793	-0.69107
JU1808	-4.1584
JU1896	-14.2528
JU2001	1.5519
JU2007	-9.5975
JU2131	-11.5491
JU2141	-14.1118
JU2234	-11.1859
JU2464	-4.5794
JU2466	-10.243
JU2513	-8.6203
JU2519	-13.3859
JU2522	-7.0051
JU2526	-15.2659
JU2534	-15.651
JU2565	0.34051
JU2566	-18.7545
JU2578	0.81027
JU258	-10.9482
JU2587	-10.6064
JU2593	-17.6568
JU2600	-7.0101
JU2800	-20.8313
JU2862	-5.5953
JU2866	-17.9462
JU2878	-10.1537
JU2879	-13.8104
JU2906	-3.9562
JU310	-13.1167
JU311	-24.6768
JU3125	-19.0491
JU3127	-7.7195
JU3134	-12.5911
JU3135	-14.5883
JU3137	-9.1549
JU3140	-10.7782
JU323	-14.7478
JU346	-17.3897
JU360	-14.3849
JU367	-14.8191
JU393	-3.1693
JU394	-3.4382
JU397	-11.2057
JU406	-10.0726
JU440	-16.5148
JU561	-16.9115
JU642	-11.0839
JU751	9.3976
JU774	-16.4622
JU775	-9.1247
JU778	-15.8597
JU782	-9.4631
JU792	-20.7597
JU830	-6.285
JU847	-10.8792
KR314	-16.3703
LKC34	-7.3648
LSJ1	-9.4313
MY1	-16.5213
MY10	3.6669
MY16	-11.8183
MY18	-7.9268
MY2212	-9.919
MY23	-19.2192
MY2453	-13.7568
MY2530	-3.1202
MY2535	-6.3875
MY2573	-14.2334
MY2693	-11.6066
MY2741	-13.8036
MY679	-11.3442
MY920	-13.6707
N2	-3.2069
NIC1	-7.5398
NIC1107	-8.1735
NIC166	-16.7758
NIC195	-14.7779
NIC199	-11.2174
NIC2	-16.5365
NIC207	-18.3196
NIC231	-8.4808
NIC236	-12.454
NIC242	-12.0482
NIC251	3.7718
NIC252	-12.2123
NIC255	-3.6549
NIC256	-7.3802
NIC258	-1.4622
NIC259	-7.9938
NIC260	-25.9916
NIC261	-6.4747
NIC262	2.9096
NIC265	-7.0033
NIC266	-13.2853
NIC267	-2.009
NIC268	-16.3653
NIC269	-12.3879
NIC271	-12.2052
NIC272	0.45788
NIC274	-23.3347
NIC275	-11.8925
NIC276	-14.1625
NIC277	-13.9804
NIC3	-7.1819
NIC513	-6.0414
NIC514	-12.1893
NIC522	-7.0142
NIC523	-5.8828
PB303	-17.5885
PS2025	-11.542
PX179	-11.6315
QG2075	2.879
QG536	-1.535
QG556	-6.3424
QG557	-15.6075
QW947	-14.0044
QX1212	-14.5392
QX1233	-8.9332
QX1791	-6.6853
QX1792	-7.686
QX1793	-12.125
QX1794	-12.9403
RC301	-9.8557
WN2001	-3.7427
WN2002	-17.1613
WN2033	-5.8619
XZ1513	-28.5525
XZ1514	-2.1754
XZ1516	1.841
