strain	median
AB1	-12.3355
BRC20067	-41.0615
CB4852	-19.4319
CB4854	-28.3352
CB4856	-73.2707
CB4932	-33.7476
CX11254	-8.2889
CX11262	-92.9995
CX11264	-37.9165
CX11271	-79.1922
CX11276	-31.5412
CX11285	-79.351
CX11292	-23.8708
CX11307	-43.0248
CX11314	-33.9162
CX11315	-51.3219
DL200	-37.6416
DL226	-42.228
DL238	-63.0003
ECA246	-69.4748
ECA248	43.3902
ECA250	-39.6443
ECA251	-10.7242
ECA252	-1.4163
ECA259	-94.0022
ECA348	25.0869
ECA349	2.5496
ECA36	-246.2732
ECA363	-99.0966
ECA372	-33.9548
ECA396	-88.9795
ED3005	-22.2764
ED3011	-40.8561
ED3012	-73.0035
ED3017	-67.5983
ED3040	-65.2722
ED3046	-8.5911
ED3048	-80.7529
ED3049	-23.202
ED3052	-52.2476
ED3073	1.9648
ED3077	-88.3723
EG4347	-43.1273
EG4349	0.74096
EG4724	-18.0141
EG4725	-7.6212
EG4946	-45.5413
GXW1	-32.9002
JT11398	-24.6723
JU1088	-35.1688
JU1172	-69.3483
JU1200	-46.0597
JU1212	-12.0635
JU1213	-53.6073
JU1242	-43.9337
JU1246	-34.6877
JU1395	-9.9111
JU1400	3.1937
JU1409	-80.4835
JU1440	-15.9232
JU1491	-4.9673
JU1530	-4.3589
JU1543	-37.2962
JU1568	-34.6541
JU1580	-43.402
JU1581	-95.5196
JU1586	-37.2398
JU1652	-46.0786
JU1793	-43.2795
JU1808	-45.949
JU1896	-15.7152
JU2001	-18.5996
JU2007	-40.1175
JU2131	11.4231
JU2141	0.54403
JU2234	-33.9652
JU2464	-6.2489
JU2466	12.792
JU2513	-23.0853
JU2519	-17.3331
JU2522	-36.4657
JU2526	-99.2819
JU2534	-27.0074
JU2565	6.324
JU2566	-32.8742
JU2578	15.7059
JU258	-57.6727
JU2587	-22.1769
JU2593	-24.1345
JU2600	-47.5154
JU2800	-35.288
JU2862	-99.737
JU2866	-47.7086
JU2878	-47.6023
JU2879	-91.7122
JU2906	25.8966
JU310	-37.8785
JU311	-52.4922
JU3125	-104.1318
JU3127	13.3427
JU3134	-31.3101
JU3135	-63.751
JU3137	-78.5603
JU3140	-16.9897
JU323	-25.1608
JU346	-21.6883
JU360	-35.0134
JU367	-41.6844
JU393	-50.7779
JU394	-10.7775
JU397	-85.826
JU406	-9.9727
JU440	-73.9104
JU561	-58.8898
JU642	-98.0423
JU751	-65.872
JU774	-75.6572
JU775	-9.1064
JU778	-64.967
JU782	-30.3115
JU792	-27.1857
JU830	-9.9762
JU847	-32.1023
KR314	-15.0074
LKC34	-13.3371
LSJ1	-70.3763
MY1	-14.5106
MY10	-17.4723
MY16	-25.0996
MY18	-77.7127
MY2212	17.0359
MY23	-54.2027
MY2453	-24.951
MY2530	-37.6054
MY2535	-44.0345
MY2573	-6.0402
MY2693	-4.0181
MY2741	-36.2278
MY679	-26.5366
MY920	7.4651
N2	-5.1372
NIC1	-30.0357
NIC1107	-20.1529
NIC166	-19.6772
NIC195	-100.7418
NIC199	-24.3584
NIC2	-51.49
NIC207	-50.3903
NIC231	-30.6489
NIC236	-51.2803
NIC242	-20.8111
NIC251	-36.6384
NIC252	-33.3017
NIC255	-77.086
NIC256	-19.1834
NIC258	-8.1664
NIC259	-84.8875
NIC260	-31.6689
NIC261	-32.0752
NIC262	-11.6888
NIC265	-28.2201
NIC266	1.0349
NIC267	-25.843
NIC268	-151.1488
NIC269	-46.3642
NIC271	-26.1254
NIC272	-24.7092
NIC274	-45.376
NIC275	-25.7199
NIC276	-86.7374
NIC277	-50.815
NIC3	-26.3879
NIC513	-70.972
NIC514	-62.2944
NIC522	-14.0728
NIC523	-25.9572
PB303	-43.3502
PS2025	-35.8736
PX179	-19.5787
QG2075	-44.3793
QG536	-89.7199
QG556	3.7185
QG557	-56.0805
QW947	-21.106
QX1212	-16.2577
QX1233	-70.3942
QX1791	-37.1379
QX1792	-34.2346
QX1793	33.842
QX1794	6.5475
RC301	-75.7312
WN2001	-131.6493
WN2002	-27.5446
WN2033	-67.4131
XZ1513	-7.6297
XZ1514	22.3857
XZ1516	-59.8029
