strain	median
AB1	-0.74897
BRC20067	-1.2765
CB4852	-6.4496
CB4854	-3.8129
CB4856	-7.4481
CB4932	-5.8098
CX11254	-1.7957
CX11262	-9.9051
CX11264	-1.3412
CX11271	-8.0293
CX11276	-4.2385
CX11285	-8.9831
CX11292	-6.6427
CX11307	-4.1483
CX11314	-8.6507
CX11315	-7.9453
DL200	-3.8903
DL226	-5.469
DL238	-4.3395
ECA246	-3.8388
ECA248	-7.9134
ECA250	0.39873
ECA251	-11.1325
ECA252	1.3019
ECA259	-8.8384
ECA348	2.9453
ECA349	-4.2007
ECA36	-5.3087
ECA363	3.8261
ECA372	-6.1793
ECA396	-11.5178
ED3005	-2.1277
ED3011	-2.637
ED3012	-7.0706
ED3017	-6.3682
ED3040	-7.4286
ED3046	-4.0105
ED3048	-8.4391
ED3049	-7.73
ED3052	-7.8292
ED3073	-2.5435
ED3077	-4.0659
EG4347	-5.9906
EG4349	-6.1926
EG4724	-1.6528
EG4725	-6.2967
EG4946	-8.2009
GXW1	-5.3066
JT11398	-7.4799
JU1088	-3.2712
JU1172	-12.6307
JU1200	-0.92174
JU1212	-6.3565
JU1213	-8.7053
JU1242	-8.1397
JU1246	-8.0996
JU1395	-2.2714
JU1400	-2.6738
JU1409	-8.3842
JU1440	-5.2793
JU1491	-4.9997
JU1530	-8.8745
JU1543	0.13109
JU1568	-0.11989
JU1580	-1.6912
JU1581	-7.4837
JU1586	-4.8931
JU1652	-4.759
JU1793	-7.4808
JU1808	-1.5908
JU1896	-8.9235
JU2001	-4.8821
JU2007	-11.5645
JU2131	-7.3879
JU2141	-6.0782
JU2234	-4.4114
JU2464	-0.70372
JU2466	-4.5754
JU2513	-13.51
JU2519	-2.9719
JU2522	-2.4331
JU2526	-5.5222
JU2534	-8.8595
JU2565	1.6899
JU2566	-6.5008
JU2578	-0.35101
JU258	-4.2021
JU2587	-4.0961
JU2593	-9.2627
JU2600	-1.1734
JU2800	-10.9138
JU2862	-6.6915
JU2866	-7.1251
JU2878	-5.8229
JU2879	-5.6856
JU2906	-0.1946
JU310	-0.051094
JU311	-7.6451
JU3125	1.7276
JU3127	-3.1794
JU3134	-8.6463
JU3135	-1.1629
JU3137	-4.8662
JU3140	-1.9917
JU323	-3.0965
JU346	-1.0261
JU360	-11.0103
JU367	-6.7835
JU393	-6.5078
JU394	-9.0998
JU397	-3.1675
JU406	-4.0233
JU440	-6.914
JU561	-3.7707
JU642	-5.615
JU751	3.0992
JU774	-6.213
JU775	-10.7734
JU778	0.061699
JU782	-5.3793
JU792	-3.3196
JU830	2.7174
JU847	-4.7599
KR314	-5.9331
LKC34	-7.147
LSJ1	-3.1679
MY1	-3.7007
MY10	-5.4874
MY16	-3.9339
MY18	-10.7094
MY2212	-11.9939
MY23	-6.5874
MY2453	-4.1302
MY2530	-5.47
MY2535	-7.0602
MY2573	-6.6308
MY2693	-2.694
MY2741	-6.5573
MY679	-5.9989
MY920	-4.9551
N2	0.13733
NIC1	-3.8345
NIC1107	-1.2163
NIC166	-5.9469
NIC195	-3.5807
NIC199	-8.9573
NIC2	-2.042
NIC207	-3.8043
NIC231	-3.1398
NIC236	-7.6415
NIC242	-6.6136
NIC251	0.37147
NIC252	-4.4616
NIC255	-2.0234
NIC256	-4.0301
NIC258	0.025574
NIC259	-7.8665
NIC260	-0.83133
NIC261	-13.0469
NIC262	-6.4656
NIC265	-6.7971
NIC266	-9.2652
NIC267	-10.2961
NIC268	-4.7716
NIC269	-3.5689
NIC271	-9.8141
NIC272	-4.4116
NIC274	-3.6028
NIC275	-4.4171
NIC276	-10.8881
NIC277	-9.4238
NIC3	-3.5919
NIC513	-6.0166
NIC514	-3.6764
NIC522	-10.8477
NIC523	-6.1206
PB303	0.40452
PS2025	-8.2031
PX179	-8.5101
QG2075	-7.5824
QG536	-9.0686
QG556	-6.0177
QG557	-4.383
QW947	-4.7519
QX1212	-2.5631
QX1233	1.2129
QX1791	-5.0717
QX1792	0.20472
QX1793	-8.6606
QX1794	-4.2119
RC301	-2.867
WN2001	-9.7588
WN2002	-4.3249
WN2033	-1.4534
XZ1513	-4.6291
XZ1514	3.7161
XZ1516	-6.2567
