strain	median
AB1	-7.4753
BRC20067	-7.4203
CB4852	-10.6555
CB4854	-19.8325
CB4856	-12.7537
CB4932	-7.5335
CX11254	-10.1411
CX11262	-16.5847
CX11264	0.89635
CX11271	-17.3658
CX11276	-15.682
CX11285	-12.4866
CX11292	-18.8087
CX11307	-12.8321
CX11314	-10.9509
CX11315	-5.8447
DL200	-6.8836
DL226	-2.5403
DL238	-3.8891
ECA246	-6.5805
ECA248	-19.208
ECA250	-13.3446
ECA251	-22.3147
ECA252	-2.2807
ECA259	-13.7385
ECA348	8.4753
ECA349	-7.1688
ECA36	-19.3383
ECA363	-14.6957
ECA372	-3.5784
ECA396	-19.1919
ED3005	-11.9897
ED3011	-14.7846
ED3012	-17.2094
ED3017	-21.3815
ED3040	-12.6327
ED3046	-4.3682
ED3048	-12.5193
ED3049	-12.0035
ED3052	-25.223
ED3073	-10.0381
ED3077	-11.5892
EG4347	-15.2815
EG4349	-6.3242
EG4724	-0.07855
EG4725	-7.2067
EG4946	-8.5804
GXW1	-12.4249
JT11398	-17.405
JU1088	-7.0383
JU1172	-19.2843
JU1200	-13.7698
JU1212	-19.0007
JU1213	-15.2097
JU1242	-11.1081
JU1246	-14.5536
JU1395	-11.3527
JU1400	-3.9887
JU1409	-18.625
JU1440	-3.7952
JU1491	-8.2358
JU1530	-11.0463
JU1543	-5.4322
JU1568	-2.5161
JU1580	-8.0928
JU1581	-24.3831
JU1586	-21.5797
JU1652	-4.6211
JU1793	-10.7702
JU1808	-11.7418
JU1896	-15.3076
JU2001	-18.0424
JU2007	-2.9395
JU2131	0.56241
JU2141	-1.5301
JU2234	-3.033
JU2464	-6.2936
JU2466	-6.7706
JU2513	-20.359
JU2519	3.2686
JU2522	-5.2054
JU2526	-15.1442
JU2534	-1.5938
JU2565	-7.6613
JU2566	-7.5505
JU2578	-22.1622
JU258	-14.0702
JU2587	-3.9339
JU2593	-7.8455
JU2600	-8.6435
JU2800	-15.6416
JU2862	-21.9772
JU2866	-9.0369
JU2878	-32.3635
JU2879	-16.9315
JU2906	-18.4593
JU310	-4.8666
JU311	-12.7091
JU3125	-4.5718
JU3127	-14.8116
JU3134	-20.9745
JU3135	-16.1834
JU3137	-13.2298
JU3140	-13.9153
JU323	-13.1239
JU346	-9.5279
JU360	-23.6772
JU367	-11.428
JU393	-10.1997
JU394	-14.5125
JU397	-14.839
JU406	-6.9899
JU440	-14.805
JU561	-7.2419
JU642	-16.3842
JU751	-8.7285
JU774	-11.1838
JU775	-2.6716
JU778	-10.0431
JU782	-3.4498
JU792	-4.2119
JU830	-0.97135
JU847	-8.2945
KR314	-3.2515
LKC34	-18.6332
LSJ1	-8.9619
MY1	-6.7312
MY10	-6.833
MY16	-7.2176
MY18	-16.7829
MY2212	-23.8663
MY23	-11.048
MY2453	-0.087133
MY2530	-15.104
MY2535	-16.1589
MY2573	-8.8568
MY2693	-11.6554
MY2741	-8.7026
MY679	-7.028
MY920	-13.7272
N2	0.4254
NIC1	-11.9032
NIC1107	-2.4713
NIC166	-15.1845
NIC195	-20.9184
NIC199	-4.5742
NIC2	-12.4814
NIC207	-17.9275
NIC231	-21.8335
NIC236	-16.7618
NIC242	-19.9095
NIC251	-8.4452
NIC252	-5.4748
NIC255	-8.805
NIC256	-14.5798
NIC258	-2.6289
NIC259	-17.255
NIC260	-3.8802
NIC261	-21.4621
NIC262	-6.8123
NIC265	-12.8534
NIC266	-13.9936
NIC267	-22.3529
NIC268	-16.3701
NIC269	-5.7982
NIC271	-13.5138
NIC272	-17.2163
NIC274	-12.94
NIC275	-9.6713
NIC276	-15.4892
NIC277	-22.7026
NIC3	-6.8902
NIC513	-22.0801
NIC514	-16.8136
NIC522	-11.5488
NIC523	-5.9188
PB303	1.5254
PS2025	-5.736
PX179	-19.7974
QG2075	-7.8831
QG536	-14.4077
QG556	-14.532
QG557	-14.5073
QW947	-20.0362
QX1212	0.18653
QX1233	-6.9849
QX1791	-7.6611
QX1792	-11.4726
QX1793	-9.7858
QX1794	-5.461
RC301	-7.7937
WN2001	-13.7121
WN2002	-5.202
WN2033	-7.6641
XZ1513	-3.1735
XZ1514	-0.50865
XZ1516	-14.7262
