strain	median
AB1	0.000199
BRC20067	-0.00081087
CB4852	-0.001351
CB4854	-0.00046987
CB4856	-0.00041972
CB4932	-0.00070266
CX11254	-0.000337
CX11262	-2.6859e-06
CX11264	-0.00018044
CX11271	-0.001048
CX11276	-0.00028416
CX11285	1.5543e-05
CX11292	-0.00029046
CX11307	-0.00085619
CX11314	-0.00043893
CX11315	-0.0010708
DL200	-0.00072872
DL226	-0.00036138
DL238	-0.00089727
ECA246	-0.00076242
ECA248	-0.0011009
ECA250	-0.0004047
ECA251	-0.001051
ECA252	-0.00032386
ECA259	-0.00083862
ECA348	-0.001366
ECA349	-0.00061474
ECA36	-0.00066417
ECA363	-2.6816e-05
ECA372	-0.0010309
ECA396	-0.00065033
ED3005	-0.0010386
ED3011	-0.00087338
ED3012	-0.00046088
ED3017	-0.00087182
ED3040	-0.00067006
ED3046	-0.00049411
ED3048	-0.00068402
ED3049	-0.00075124
ED3052	-0.00084594
ED3073	-0.00053368
ED3077	-0.00058513
EG4347	-0.0010827
EG4349	-0.0012288
EG4724	-0.00041439
EG4725	-0.00055084
EG4946	-0.0009409
GXW1	-0.00080681
JT11398	-0.00065313
JU1088	-0.00052102
JU1172	-0.00070507
JU1200	-0.00057043
JU1212	-0.00043985
JU1213	-0.00080734
JU1242	-0.00073098
JU1246	-0.00091166
JU1395	-0.0011901
JU1400	-0.00024207
JU1409	-0.00090569
JU1440	-0.00038209
JU1491	-0.0017172
JU1530	-0.00074749
JU1543	-0.00028006
JU1568	0.0003255
JU1580	-0.00073177
JU1581	-0.00070406
JU1586	-0.00037038
JU1652	-0.000903
JU1793	-0.0005574
JU1808	-0.00041922
JU1896	-0.0011566
JU2001	-0.00040747
JU2007	-0.00055394
JU2131	-0.00106
JU2141	-0.00077795
JU2234	-0.00054639
JU2464	-0.001169
JU2466	-0.0012791
JU2513	-0.00079704
JU2519	-0.00060448
JU2522	1.6944e-05
JU2526	-0.00058089
JU2534	-0.000842
JU2565	-0.0003655
JU2566	-0.00062112
JU2578	-0.00031817
JU258	-0.00036729
JU2587	-0.0012276
JU2593	-0.0009384
JU2600	3.1359e-05
JU2800	-0.00048471
JU2862	-9.8201e-05
JU2866	-0.00070949
JU2878	-0.00055668
JU2879	-0.00034641
JU2906	-0.00027419
JU310	-0.00061014
JU311	-0.00073305
JU3125	-0.0011031
JU3127	-0.0013565
JU3134	-0.0011786
JU3135	-0.00064339
JU3137	-0.00035232
JU3140	-0.00086556
JU323	-0.00072086
JU346	-0.00052852
JU360	-0.00029694
JU367	-0.0012639
JU393	-0.00037247
JU394	-0.00090267
JU397	-0.00019044
JU406	-0.00097111
JU440	-0.00065062
JU561	-0.00047241
JU642	-0.00041646
JU751	-0.00075311
JU774	-0.00074494
JU775	-0.0013534
JU778	-0.00036909
JU782	-0.00037812
JU792	-0.0014717
JU830	-0.00053492
JU847	-0.0005214
KR314	-0.001198
LKC34	-0.00091649
LSJ1	-0.00074465
MY1	-0.0011682
MY10	-0.00043737
MY16	-0.00054101
MY18	-0.0002878
MY2212	-0.00096414
MY23	-0.00062642
MY2453	-0.0011167
MY2530	-0.00066493
MY2535	-0.00053187
MY2573	-0.00059157
MY2693	-0.00058843
MY2741	-0.00068972
MY679	-0.00092526
MY920	-0.0011179
N2	-0.00032225
NIC1	-0.00041831
NIC1107	-0.00084077
NIC166	-0.00058072
NIC195	-0.00089901
NIC199	-0.00078113
NIC2	-0.00065506
NIC207	-0.00085093
NIC231	-0.00072392
NIC236	-0.00098638
NIC242	-0.00056572
NIC251	-0.00022429
NIC252	-0.00020788
NIC255	-0.00027574
NIC256	-0.00037174
NIC258	-0.00027412
NIC259	-0.00054465
NIC260	-0.0011593
NIC261	-0.00048516
NIC262	-0.00020589
NIC265	-0.0011705
NIC266	-0.0012025
NIC267	-0.00031614
NIC268	-0.00049027
NIC269	-0.00057293
NIC271	-0.0013712
NIC272	-0.00073117
NIC274	-0.00055978
NIC275	-0.00072933
NIC276	-0.0012357
NIC277	-0.00088817
NIC3	-0.00060304
NIC513	-0.001182
NIC514	-0.00030618
NIC522	-0.001071
NIC523	-0.00083262
PB303	-0.00096416
PS2025	-0.00064353
PX179	-0.00062909
QG2075	-0.00064705
QG536	-0.00071753
QG556	-0.00048242
QG557	-0.00030915
QW947	-0.00076762
QX1212	-0.0007001
QX1233	-0.00038668
QX1791	-0.00031452
QX1792	-0.00051427
QX1793	-0.00071989
QX1794	-0.00093029
RC301	-0.00015471
WN2001	-0.00025184
WN2002	-0.00069193
WN2033	-0.00065199
XZ1513	-0.00075464
XZ1514	-0.00024796
XZ1516	0.00041568
