strain	median
AB1	-49.885
BRC20067	-1.7694
CB4852	-39.4349
CB4854	-38.3888
CB4856	-74.8368
CB4932	-6.7915
CX11254	-4.8395
CX11262	-119.1638
CX11264	-15.0309
CX11271	-142.443
CX11276	-20.3036
CX11285	-154.4705
CX11292	-90.6832
CX11307	6.7228
CX11314	-80.5679
CX11315	11.4287
DL200	-53.7586
DL226	-31.8267
DL238	1.5646
ECA246	-25.8636
ECA248	-51.8495
ECA250	-62.1991
ECA251	-81.8169
ECA252	-18.5174
ECA259	-57.5706
ECA348	123.0222
ECA349	18.9147
ECA36	-252.5756
ECA363	-170.2704
ECA372	-4.6361
ECA396	-163.6593
ED3005	1.9605
ED3011	-40.1105
ED3012	-106.8596
ED3017	-63.0748
ED3040	-69.5595
ED3046	-31.8495
ED3048	-61.2802
ED3049	-81.5685
ED3052	-64.7949
ED3073	-23.904
ED3077	-112.7498
EG4347	-33.4507
EG4349	21.5341
EG4724	-64.6156
EG4725	-50.7277
EG4946	-10.9273
GXW1	-52.3291
JT11398	-95.6902
JU1088	-43.4374
JU1172	-133.6821
JU1200	-28.3432
JU1212	-97.36
JU1213	-72.9228
JU1242	-65.1187
JU1246	-113.3645
JU1395	-16.5558
JU1400	-28.703
JU1409	-140.6672
JU1440	-20.0937
JU1491	10.183
JU1530	-64.9027
JU1543	15.4885
JU1568	32.1461
JU1580	-86.7137
JU1581	-98.7003
JU1586	-90.3987
JU1652	-44.847
JU1793	-62.1514
JU1808	-29.8051
JU1896	-54.1098
JU2001	-86.0379
JU2007	-39.2631
JU2131	-48.2904
JU2141	-14.6969
JU2234	34.2959
JU2464	-46.3103
JU2466	-64.3508
JU2513	-85.5208
JU2519	-42.052
JU2522	-91.5025
JU2526	-81.9998
JU2534	-71.6555
JU2565	-39.8042
JU2566	-59.5594
JU2578	-98.5653
JU258	-18.2217
JU2587	14.8853
JU2593	-14.053
JU2600	-43.0629
JU2800	-114.3228
JU2862	-102.2661
JU2866	18.5055
JU2878	-124.6331
JU2879	-111.7893
JU2906	-42.7162
JU310	-20.4041
JU311	-58.0828
JU3125	35.1289
JU3127	-78.4996
JU3134	-83.7412
JU3135	-100.5786
JU3137	-35.584
JU3140	-72.9296
JU323	-24.4368
JU346	4.5147
JU360	-122.1349
JU367	-52.6273
JU393	-129.554
JU394	-39.6483
JU397	-88.0482
JU406	-19.4417
JU440	-72.1208
JU561	-56.7144
JU642	-74.0271
JU751	-19.333
JU774	-86.3081
JU775	-44.8962
JU778	-63.6984
JU782	-28.2471
JU792	38.4584
JU830	-31.4759
JU847	-71.178
KR314	20.719
LKC34	-73.4102
LSJ1	-23.1128
MY1	2.6034
MY10	-14.5215
MY16	-22.1621
MY18	-164.1417
MY2212	-80.7694
MY23	-80.9461
MY2453	28.2425
MY2530	-36.047
MY2535	-75.2408
MY2573	-20.9178
MY2693	-38.7746
MY2741	-21.9074
MY679	15.9317
MY920	-55.4739
N2	3.5619
NIC1	-47.0099
NIC1107	55.1577
NIC166	-58.8748
NIC195	-49.456
NIC199	-84.06
NIC2	-22.0152
NIC207	-5.9556
NIC231	-108.4696
NIC236	-53.7845
NIC242	-65.4153
NIC251	-94.3462
NIC252	-212.4707
NIC255	-56.688
NIC256	-76.9312
NIC258	-30.8563
NIC259	-139.4196
NIC260	58.3095
NIC261	-113.6698
NIC262	-63.186
NIC265	-49.6392
NIC266	-71.3614
NIC267	-109.5382
NIC268	-185.6578
NIC269	-23.1903
NIC271	-95.6787
NIC272	-46.8156
NIC274	-23.0139
NIC275	-46.439
NIC276	-46.3271
NIC277	-93.1556
NIC3	-42.1571
NIC513	-110.601
NIC514	-53.6811
NIC522	-50.6363
NIC523	-44.4342
PB303	14.8635
PS2025	-39.4153
PX179	-57.5122
QG2075	-78.9452
QG536	-111.5361
QG556	-47.2296
QG557	-64.3295
QW947	-22.5301
QX1212	32.4381
QX1233	-70.8761
QX1791	-39.2693
QX1792	-28.6192
QX1793	-36.8768
QX1794	-36.6424
RC301	-43.6996
WN2001	-94.6388
WN2002	9.2467
WN2033	-30.4622
XZ1513	17.9643
XZ1514	8.6109
XZ1516	-88.1148
