strain,angular_velocity_head_tip_w_backward_IQR_medianDiff,angular_velocity_head_tip_w_backward_abs_10th_medianDiff,angular_velocity_head_tip_w_backward_abs_50th_medianDiff,d_angular_velocity_head_tip_w_backward_10th_medianDiff,d_angular_velocity_head_tip_w_backward_90th_medianDiff,d_angular_velocity_head_tip_w_backward_IQR_medianDiff,d_angular_velocity_head_tip_w_backward_abs_10th_medianDiff,d_angular_velocity_head_tip_w_backward_abs_50th_medianDiff,d_blob_compactness_w_backward_50th_medianDiff,d_curvature_std_hips_w_backward_50th_medianDiff,d_dist_from_food_edge_w_backward_10th_medianDiff,d_length_w_backward_10th_medianDiff,d_length_w_backward_50th_medianDiff,d_length_w_backward_IQR_medianDiff,d_path_curvature_body_w_backward_10th_medianDiff,d_path_curvature_body_w_backward_90th_medianDiff,d_path_curvature_body_w_backward_IQR_medianDiff,d_path_curvature_body_w_backward_abs_10th_medianDiff,d_path_curvature_body_w_backward_abs_50th_medianDiff,d_path_curvature_body_w_backward_abs_90th_medianDiff,d_path_curvature_body_w_backward_abs_IQR_medianDiff,d_path_curvature_head_w_backward_10th_medianDiff,d_path_curvature_head_w_backward_90th_medianDiff,d_path_curvature_head_w_backward_IQR_medianDiff,d_path_curvature_head_w_backward_abs_10th_medianDiff,d_path_curvature_head_w_backward_abs_50th_medianDiff,d_path_curvature_head_w_backward_abs_90th_medianDiff,d_path_curvature_head_w_backward_abs_IQR_medianDiff,d_path_curvature_midbody_w_backward_10th_medianDiff,d_path_curvature_midbody_w_backward_90th_medianDiff,d_path_curvature_midbody_w_backward_IQR_medianDiff,d_path_curvature_midbody_w_backward_abs_10th_medianDiff,d_path_curvature_midbody_w_backward_abs_50th_medianDiff,d_path_curvature_midbody_w_backward_abs_90th_medianDiff,d_path_curvature_midbody_w_backward_abs_IQR_medianDiff,d_path_curvature_tail_w_backward_10th_medianDiff,d_path_curvature_tail_w_backward_90th_medianDiff,d_path_curvature_tail_w_backward_IQR_medianDiff,d_path_curvature_tail_w_backward_abs_10th_medianDiff,d_path_curvature_tail_w_backward_abs_50th_medianDiff,d_path_curvature_tail_w_backward_abs_90th_medianDiff,d_path_curvature_tail_w_backward_abs_IQR_medianDiff,d_relative_to_head_base_angular_velocity_head_tip_w_backward_10th_medianDiff,d_relative_to_head_base_angular_velocity_head_tip_w_backward_90th_medianDiff,d_relative_to_head_base_angular_velocity_head_tip_w_backward_IQR_medianDiff,d_relative_to_head_base_angular_velocity_head_tip_w_backward_abs_10th_medianDiff,d_relative_to_head_base_angular_velocity_head_tip_w_backward_abs_50th_medianDiff,d_relative_to_head_base_angular_velocity_head_tip_w_backward_abs_90th_medianDiff,d_relative_to_head_base_angular_velocity_head_tip_w_backward_abs_IQR_medianDiff,d_relative_to_head_base_radial_velocity_head_tip_w_backward_10th_medianDiff,d_relative_to_head_base_radial_velocity_head_tip_w_backward_50th_medianDiff,d_relative_to_head_base_radial_velocity_head_tip_w_backward_90th_medianDiff,d_relative_to_head_base_radial_velocity_head_tip_w_backward_IQR_medianDiff,d_relative_to_neck_radial_velocity_head_tip_w_backward_50th_medianDiff,d_speed_head_base_w_backward_10th_medianDiff,d_speed_head_base_w_backward_50th_medianDiff,d_speed_head_base_w_backward_90th_medianDiff,d_speed_head_base_w_backward_IQR_medianDiff,d_speed_head_tip_w_backward_10th_medianDiff,d_speed_head_tip_w_backward_90th_medianDiff,d_speed_head_tip_w_backward_IQR_medianDiff,d_speed_hips_w_backward_50th_medianDiff,d_speed_hips_w_backward_IQR_medianDiff,d_speed_midbody_w_backward_10th_medianDiff,d_speed_midbody_w_backward_50th_medianDiff,d_speed_midbody_w_backward_IQR_medianDiff,d_speed_neck_w_backward_10th_medianDiff,d_speed_neck_w_backward_50th_medianDiff,d_speed_neck_w_backward_90th_medianDiff,d_speed_neck_w_backward_IQR_medianDiff,d_speed_tail_base_w_backward_50th_medianDiff,d_speed_tail_tip_w_backward_50th_medianDiff,d_speed_w_backward_50th_medianDiff,d_speed_w_backward_IQR_medianDiff,d_width_head_base_w_backward_50th_medianDiff,d_width_head_base_w_backward_90th_medianDiff,dist_from_food_edge_w_backward_90th_medianDiff,dist_from_food_edge_w_backward_IQR_medianDiff,motion_mode_backward_frequency_medianDiff,orientation_food_edge_w_backward_90th_medianDiff,orientation_food_edge_w_backward_IQR_medianDiff,path_curvature_body_w_backward_10th_medianDiff,path_curvature_body_w_backward_90th_medianDiff,path_curvature_body_w_backward_IQR_medianDiff,path_curvature_body_w_backward_abs_50th_medianDiff,path_curvature_body_w_backward_abs_90th_medianDiff,path_curvature_body_w_backward_abs_IQR_medianDiff,path_curvature_head_w_backward_10th_medianDiff,path_curvature_head_w_backward_90th_medianDiff,path_curvature_head_w_backward_IQR_medianDiff,path_curvature_head_w_backward_abs_10th_medianDiff,path_curvature_head_w_backward_abs_50th_medianDiff,path_curvature_head_w_backward_abs_90th_medianDiff,path_curvature_head_w_backward_abs_IQR_medianDiff,path_curvature_midbody_w_backward_10th_medianDiff,path_curvature_midbody_w_backward_90th_medianDiff,path_curvature_midbody_w_backward_IQR_medianDiff,path_curvature_midbody_w_backward_abs_50th_medianDiff,path_curvature_midbody_w_backward_abs_90th_medianDiff,path_curvature_midbody_w_backward_abs_IQR_medianDiff,path_curvature_tail_w_backward_10th_medianDiff,path_curvature_tail_w_backward_90th_medianDiff,path_curvature_tail_w_backward_IQR_medianDiff,path_curvature_tail_w_backward_abs_50th_medianDiff,path_curvature_tail_w_backward_abs_90th_medianDiff,path_curvature_tail_w_backward_abs_IQR_medianDiff,relative_to_body_radial_velocity_hips_w_backward_50th_medianDiff,relative_to_body_radial_velocity_tail_tip_w_backward_50th_medianDiff,relative_to_head_base_angular_velocity_head_tip_w_backward_10th_medianDiff,relative_to_head_base_angular_velocity_head_tip_w_backward_90th_medianDiff,relative_to_head_base_angular_velocity_head_tip_w_backward_IQR_medianDiff,relative_to_head_base_angular_velocity_head_tip_w_backward_abs_10th_medianDiff,relative_to_head_base_angular_velocity_head_tip_w_backward_abs_50th_medianDiff,relative_to_head_base_angular_velocity_head_tip_w_backward_abs_90th_medianDiff,relative_to_head_base_angular_velocity_head_tip_w_backward_abs_IQR_medianDiff,relative_to_head_base_radial_velocity_head_tip_w_backward_10th_medianDiff,relative_to_head_base_radial_velocity_head_tip_w_backward_50th_medianDiff,relative_to_head_base_radial_velocity_head_tip_w_backward_90th_medianDiff,relative_to_head_base_radial_velocity_head_tip_w_backward_IQR_medianDiff,relative_to_neck_radial_velocity_head_tip_w_backward_50th_medianDiff,speed_head_tip_w_backward_IQR_medianDiff
EG4725,-0.19898,-0.016669,-0.10028,0.67845,-0.72367,-1.0118,-0.075655,-0.50528,-0.00056075,-5.7619e-05,-16.0429,7.2839,1.791,-4.5418,0.16937,-0.16296,-0.003618,-6.7067e-05,-0.0017033,-0.85246,-0.063363,0.013444,-0.0079232,-0.0026593,-0.00028681,-0.0013219,-0.027414,-0.0048402,0.22312,-0.20808,-0.003576,-0.00011979,-0.0017776,-1.371,-0.072498,0.16403,-0.23755,-0.0044554,-0.00022374,-0.0021889,-0.79257,-0.074374,0.099959,-0.062506,-0.16103,-0.024266,-0.082206,-0.050385,-0.037698,4.9311,0.79996,-6.2967,-6.1471,2.3802,42.5073,-5.9261,-57.4038,-59.393,47.0713,-138.3396,-75.6982,-6.9201,-27.2051,31.1505,-7.3042,-38.3983,32.8949,-6.1985,-50.7277,-49.4485,-7.2067,-5.6732,-6.6773,-41.8724,-0.53073,-1.6817,799.5833,414.2223,-0.0071957,4.4447,16.2935,0.030045,-0.0058429,-0.00087539,-0.00041083,-0.22547,-0.0061693,0.003736,-0.0044804,-0.0011413,-1.3544e-05,-0.00055084,-0.005674,-0.0021045,0.014169,-0.013992,-0.00067968,-0.00034473,-0.25315,-0.0065903,0.018886,-0.020305,-0.00078744,-0.00041342,-0.17539,-0.0080397,0.63552,1.3714,0.014391,-0.0021437,-0.040646,-0.0046657,-0.019312,-0.0024807,0.0018317,1.404,0.32584,-0.76813,-1.1729,0.69522,-12.0451
EG4946,-0.12447,-0.0051307,-0.060765,0.47548,-0.45386,-0.70497,-0.051372,-0.35429,-0.00088518,-5.5353e-05,-59.8383,19.1365,1.5264,-13.0062,0.53163,-0.43082,-0.0062294,-9.8373e-05,-0.002929,-1.1432,-0.17065,0.03771,-0.044373,-0.0065325,-0.00041173,-0.0032972,-0.16542,-0.022317,0.54498,-0.38965,-0.0065325,-0.00015011,-0.0033189,-1.4799,-0.13595,0.45945,-0.54321,-0.008992,-0.00025351,-0.0045194,-1.5562,-0.17868,0.27725,-0.3967,-0.4276,-0.042503,-0.21551,-0.31617,-0.21592,7.1895,1.0454,-8.2009,-7.2288,1.6321,16.0883,-2.8017,-14.2225,-49.0889,-10.2992,-107.4478,-72.0577,-8.4917,4.1992,-2.9388,-5.1787,-16.3361,5.221,-4.1269,-10.9273,-32.1133,-8.5804,-6.7652,-5.0318,-16.5316,-0.78576,-6.2141,968.9889,858.801,-0.0126,19.8405,24.6913,0.027834,-0.029723,-0.0011358,-0.00056767,-0.36796,-0.012944,0.0078741,-0.0147,-0.0018172,-0.00011317,-0.0009409,-0.02987,-0.0070698,0.026124,-0.026454,-0.0015416,-0.00069966,-0.31401,-0.011428,0.033386,-0.055521,-0.0023772,-0.0012492,-0.42347,-0.018912,0.42827,1.7426,0.049497,-0.11633,-0.051772,-0.00033284,-0.026344,-0.097744,-0.062214,1.7411,0.52069,-1.2925,-1.9286,1.6346,-23.1031
GXW1,-0.13647,-0.020939,-0.066937,1.4081,-1.2555,-1.4957,-0.15062,-0.74427,-0.0011171,-2.0126e-05,-38.0186,11.7565,2.1565,-7.3696,0.6254,-0.64242,-0.0061609,-0.00014808,-0.0029525,-2.797,-0.20765,0.045913,-0.02263,-0.0062524,-0.00072605,-0.0030917,-0.16995,-0.017801,0.64461,-0.76488,-0.0062849,-0.00027533,-0.0031473,-3.0536,-0.20259,0.71534,-0.72519,-0.012712,-0.00052954,-0.0062417,-2.6959,-0.27343,0.44402,-0.45009,-0.5552,-0.064502,-0.27843,-0.61758,-0.27243,4.2597,1.2089,-5.3066,-6.8401,-0.091261,82.5775,-15.966,-57.0316,-88.0738,64.3195,-98.5824,-106.8765,-13.0708,-41.9733,58.5835,-14.8562,-55.1155,71.8919,-15.958,-52.3291,-74.0668,-12.4249,-9.9861,-14.8292,-61.0391,-0.69503,-2.8394,2731.541,1726.4784,-0.013423,12.553,36.4509,0.032809,-0.02861,-0.00060299,-0.0002797,-0.48527,-0.0076735,0.0061658,-0.0075278,-0.0016351,-0.00015099,-0.00080681,-0.02373,-0.0043479,0.028314,-0.015821,-0.0010927,-0.00051541,-0.42996,-0.0074049,0.018806,-0.041272,-0.0016512,-0.00082607,-0.46601,-0.0094974,0.74754,1.3151,0.085334,-0.072352,-0.072972,-0.0083838,-0.037896,-0.10613,-0.051562,1.1726,0.45444,-0.44576,-1.1675,1.1182,12.4971
JT11398,-0.054696,-0.016785,-0.028583,0.25874,-0.17091,-0.50163,-0.0616,-0.25006,-0.00060101,-5.9814e-05,-31.7543,13.5743,1.5631,-8.7944,0.28357,-0.29071,-0.0040184,-8.9513e-05,-0.0020092,-1.111,-0.090663,0.021025,-0.02726,-0.0043251,-0.00021794,-0.0021535,-0.086698,-0.013877,0.27847,-0.30837,-0.0046114,-0.00011505,-0.002228,-1.0717,-0.098648,0.48848,-0.37389,-0.0057941,-0.00020255,-0.0028766,-1.0935,-0.16803,0.17883,-0.20919,-0.31683,-0.041616,-0.15859,-0.18613,-0.10846,7.2247,1.1471,-7.4799,-7.2299,3.3826,83.82,-14.3667,-99.7043,-101.8775,90.274,-117.342,-138.105,-17.4342,-46.1775,54.2227,-15.2325,-61.1031,74.5021,-13.3945,-95.6902,-87.9837,-17.405,-15.2943,-14.5525,-62.5331,-0.19964,-4.7191,2048.8824,1359.2167,-0.026547,14.5839,13.2347,0.0067177,-0.022961,-0.00083809,-0.00040709,-0.16167,-0.0070091,0.0053031,-0.0025139,-0.0010918,-6.9407e-05,-0.00065313,-0.010373,-0.0031447,0.0066316,-0.018857,-0.00099071,-0.00040231,-0.16939,-0.0063935,0.032334,-0.027473,-0.00085316,-0.00041462,-0.31548,-0.0094267,0.42566,0.70693,0.035611,-0.028472,-0.064927,-0.0089028,-0.032367,-0.040352,-0.020594,1.6344,0.3848,-0.95218,-1.3892,0.83032,-8.3032
JU1088,-0.26197,-0.025919,-0.12668,1.1805,-1.0048,-1.2387,-0.13528,-0.62211,9.56e-05,-3.5481e-05,-17.7802,5.4273,0.51131,-3.7899,0.29257,-0.30741,-0.0044558,-6.4029e-05,-0.0022228,-0.93287,-0.09932,0.0049528,-0.023743,-0.002857,-0.00034971,-0.0013707,-0.055342,-0.0071594,0.28015,-0.31089,-0.0037765,-6.402e-05,-0.0018796,-1.3057,-0.10282,0.34037,-0.42049,-0.0044806,-0.00012011,-0.0021565,-1.7094,-0.13812,0.41013,-0.28696,-0.55702,-0.058965,-0.27743,-0.42378,-0.24857,3.7426,0.52657,-3.2712,-3.816,4.7432,60.7211,-4.8518,-48.4094,-81.1814,65.0211,-179.5066,-107.4953,-5.2917,-52.1136,47.3454,-3.8464,-58.1992,54.0907,-4.1318,-43.4374,-69.2158,-7.0383,-5.233,-3.4736,-60.2468,-0.63641,-3.2486,1362.9602,1096.7211,-0.017846,10.9413,22.7472,0.012241,-0.01364,-0.0011428,-0.0005645,-0.24389,-0.0087965,0.0025549,-0.0014647,-0.0010171,-0.00010282,-0.00052102,-0.0029375,-0.0013433,0.01677,-0.020172,-0.00069019,-0.00035148,-0.21718,-0.0081165,0.037459,-0.022352,-0.0018008,-0.00085354,-0.34785,-0.015543,0.4783,0.88473,0.058316,-0.034471,-0.098807,-0.010142,-0.050166,-0.061102,-0.030301,1.0637,0.27532,-0.21256,-0.58207,1.2897,-19.5252
JU1172,-0.58475,-0.060935,-0.29277,1.7661,-1.7025,-2.297,-0.22561,-1.1541,-0.0016181,-7.6377e-05,-50.0172,22.366,2.625,-14.7022,0.5286,-0.61187,-0.0071615,-0.00013277,-0.0034017,-1.8049,-0.24903,0.028422,-0.027816,-0.0053249,-0.00051409,-0.0026684,-0.10105,-0.013658,0.85133,-0.60959,-0.0077108,-0.00022649,-0.0038727,-3.12,-0.26881,0.91158,-0.7138,-0.011036,-0.00031796,-0.0054744,-2.8493,-0.31843,0.66569,-0.84514,-0.91541,-0.091528,-0.46213,-0.86818,-0.47592,11.526,1.7886,-12.6307,-11.5088,4.1191,147.6729,-14.761,-139.9417,-154.461,168.6515,-328.7072,-169.4704,-20.1766,-102.728,107.7074,-20.0225,-117.5276,135.0971,-17.4566,-133.6821,-139.3832,-19.2843,-17.075,-18.9788,-112.4258,-0.73664,-7.1764,2372.0531,1483.6217,-0.0018926,11.0549,26.1323,0.058209,-0.0034235,-0.001928,-0.00062547,-0.3413,-0.0092184,0.0047011,-0.0056471,-0.0014071,-0.00018755,-0.00070507,-0.013647,-0.0032882,0.031961,-0.022954,-0.00092386,-0.00046453,-0.47422,-0.0081486,0.024129,-0.05299,-0.0010523,-0.00051524,-0.45796,-0.012913,0.77919,1.6786,0.15031,-0.17758,-0.23154,-0.022365,-0.11716,-0.14513,-0.087266,2.4712,0.46732,-1.7287,-2.1343,1.3055,-41.4042
JU1200,-0.063606,-0.011672,-0.032578,0.41315,-0.25749,-0.72254,-0.073535,-0.36717,-0.00070215,-0.0001159,-22.2847,1.986,1.1781,-1.2692,0.31247,-0.28941,-0.0041124,-0.00012321,-0.0020691,-1.239,-0.10532,0.01671,-0.012512,-0.00293,-0.0004073,-0.0014456,-0.065454,-0.0088091,0.29175,-0.39183,-0.0055155,-0.00021757,-0.00271,-1.9845,-0.10601,0.56259,-0.40612,-0.0090509,-0.00050142,-0.0044309,-1.7186,-0.18515,0.042377,-0.18654,-0.26696,-0.028802,-0.12974,-0.1423,-0.020175,1.4301,0.98159,-0.92174,-1.3565,2.539,31.0349,-10.8145,-30.1767,-44.3707,36.1189,-146.2878,-82.5857,-14.4572,-39.3806,28.5171,-13.0836,-33.6258,28.8832,-10.9345,-28.3432,-37.3735,-13.7698,-8.0986,-10.7845,-35.4401,-0.42617,-1.7915,-1302.3391,262.5412,-0.0056681,-2.7475,11.4968,0.032605,-0.0083851,-0.0011349,-0.00050249,-0.2332,-0.0074531,0.0047857,-0.0038365,-0.0011297,-0.00011456,-0.00057043,-0.0094627,-0.002529,0.019979,-0.015987,-0.0012948,-0.00062978,-0.35304,-0.0064098,0.024627,-0.046909,-0.0017203,-0.00086422,-0.41335,-0.013523,0.49485,0.93656,0.006108,-0.028148,-0.058281,-0.0054443,-0.029102,-0.026253,-0.0069448,0.85658,0.38812,0.040457,-0.48345,1.0199,-11.3457
JU1212,-0.15851,-0.010426,-0.077228,0.91058,-1.0537,-1.2408,-0.08172,-0.64373,-0.00088422,-6.0817e-05,-39.7517,13.2684,1.9527,-9.6966,0.49581,-0.45405,-0.0073285,-0.00018621,-0.0035879,-1.3782,-0.16635,0.039107,-0.027175,-0.0061479,-0.0005627,-0.002983,-0.14262,-0.019436,0.57515,-0.45349,-0.0084629,-0.00026291,-0.0042098,-1.8431,-0.16136,0.75051,-0.56523,-0.012832,-0.00063884,-0.0060336,-2.1704,-0.22024,0.53575,-0.67594,-0.78361,-0.079459,-0.39254,-0.74194,-0.40426,4.8936,0.72752,-6.3565,-6.6357,5.156,117.1743,-14.6701,-97.5506,-103.4199,106.2935,-198.8203,-113.2269,-20.0661,-73.6799,88.4355,-15.7136,-87.7491,109.1074,-14.2501,-97.36,-99.3604,-19.0007,-19.9431,-15.9291,-86.0364,-0.7004,-4.048,1366.5161,693.5564,-0.01088,28.9029,24.388,0.025302,-0.015611,-0.00081031,-0.00061233,-0.34128,-0.0085473,0.0047654,-0.0059749,-0.00084826,-0.00011407,-0.00043985,-0.018404,-0.0034974,0.016832,-0.01519,-0.00073424,-0.00042739,-0.33057,-0.0091529,0.041873,-0.023603,-0.0011903,-0.00054045,-0.41735,-0.015491,0.47039,1.0199,0.11214,-0.086224,-0.13107,-0.014833,-0.065672,-0.11731,-0.066789,1.0584,0.37523,-0.69654,-1.1244,0.81244,-0.91998
JU1213,-0.47187,-0.040394,-0.23562,1.7142,-1.5614,-2.391,-0.23006,-1.2009,-0.00073877,-5.4656e-05,-40.6772,13.3254,1.4986,-9.7634,0.62129,-0.75447,-0.0049763,-0.00014348,-0.0025377,-2.3012,-0.27008,0.02877,-0.02175,-0.0058359,-0.00059984,-0.0028381,-0.10344,-0.012344,0.87463,-0.95213,-0.0067687,-0.00027106,-0.0034045,-2.6881,-0.32569,0.76647,-0.81982,-0.0099244,-0.00034165,-0.0049376,-2.2729,-0.28594,0.71246,-0.78554,-0.88529,-0.092387,-0.44472,-0.68016,-0.52205,7.8887,1.4884,-8.7053,-8.5713,5.3062,72.3535,-17.1221,-77.088,-76.2301,82.1078,-144.3394,-123.9844,-16.242,-39.3893,49.8058,-17.3701,-45.1904,59.6899,-17.7356,-72.9228,-62.6162,-15.2097,-12.669,-16.2749,-42.7496,-0.39476,-3.6219,1156.4713,911.2993,-0.019272,19.8412,21.1892,0.071496,-0.02728,-0.00071429,-0.00029028,-0.42024,-0.01376,0.0048827,-0.007156,-0.0016698,-0.0001953,-0.00080734,-0.016031,-0.0040344,0.059561,-0.024733,-0.0010051,-0.00044999,-0.51519,-0.011602,0.031698,-0.037288,-0.0018992,-0.0009472,-0.44062,-0.012282,0.68596,1.4792,0.12704,-0.1356,-0.21483,-0.020049,-0.10699,-0.13868,-0.081639,1.6964,0.43741,-1.3002,-1.6489,1.3773,-35.6893
JU1242,-0.029792,-0.0070422,-0.021138,-0.095336,-0.16459,-0.55309,-0.051947,-0.27699,-0.00027653,-2.2056e-05,-30.8757,19.7128,2.1872,-11.3243,0.60945,-0.56699,-0.0064133,-0.00012177,-0.003172,-2.2088,-0.21738,0.023659,-0.018567,-0.0038553,-0.00057337,-0.001954,-0.066495,-0.011416,0.68521,-0.64775,-0.0080809,-0.00027964,-0.0040583,-2.332,-0.23599,0.95177,-0.62669,-0.0097786,-0.00045525,-0.0047713,-2.5768,-0.27439,0.34356,-0.14465,-0.32232,-0.035563,-0.16091,-0.29876,-0.13579,5.534,0.46707,-8.1397,-6.2326,-0.13185,65.7201,-5.3587,-72.951,-83.6562,77.3082,-119.9766,-138.4125,-11.1465,-27.6071,31.0093,-8.7473,-42.5929,55.3438,-6.6299,-65.1187,-64.8649,-11.1081,-6.1283,-7.6299,-36.531,-0.56547,-5.8607,854.9679,528.9909,-0.014929,11.0639,15.7614,0.040457,-0.038934,-0.0012044,-0.00058399,-0.35293,-0.014338,0.0054074,-0.0048469,-0.0014326,-0.00016134,-0.00073098,-0.014021,-0.0035,0.011983,-0.046449,-0.0015435,-0.00070962,-0.38661,-0.013208,0.057458,-0.03313,-0.0013135,-0.00063331,-0.60624,-0.017259,0.7464,1.5312,0.042755,0.01574,0.014749,0.0018452,0.0090641,-0.025665,-0.016357,2.1929,0.44377,-1.094,-1.5191,1.0879,-23.1147
JU1246,-0.39761,-0.051377,-0.19091,0.95996,-0.88577,-1.1776,-0.14594,-0.58758,-0.00044648,-6.2373e-05,-16.6983,3.9576,1.4495,-2.8007,1.5719,-1.3012,-0.0063071,-0.00011592,-0.002773,-3.1292,-0.59897,0.021865,-0.053784,-0.0066314,-0.00060856,-0.0032192,-0.13341,-0.015477,1.4415,-1.5943,-0.0066498,-0.00022876,-0.003329,-4.1108,-0.56505,0.95753,-1.1217,-0.0094365,-0.00054515,-0.0046666,-2.5266,-0.57102,0.34697,-0.52559,-0.65455,-0.076043,-0.33293,-0.31691,-0.21971,8.1359,3.0521,-8.0996,-7.9486,10.2736,137.4371,-12.0515,-130.2168,-127.5961,127.3517,-244.8623,-135.8488,-14.263,-101.9803,98.9252,-12.4583,-100.9389,118.8894,-11.3094,-113.3645,-121.9967,-14.5536,-11.8705,-12.5393,-98.7512,-0.49005,-1.4307,1647.3434,832.0402,-0.0026062,18.1619,9.4735,0.045777,-0.058512,-0.0004912,-0.0002511,-0.62485,-0.013422,0.0083358,-0.0051407,-0.0018294,-0.00020857,-0.00091166,-0.015789,-0.0036334,0.058149,-0.037735,-0.00063376,-0.00027281,-0.62857,-0.013834,0.015517,-0.071111,-0.0010338,-0.00046995,-0.56559,-0.01093,-0.093973,-0.3853,0.037945,-0.15055,-0.14235,-0.010525,-0.072711,-0.10584,-0.062916,2.3031,0.29136,-1.397,-1.5167,0.30068,-40.6637
JU1395,-0.078852,-0.010602,-0.042836,0.0065336,-0.2799,-0.27185,-0.050303,-0.14538,-0.00039989,-6.3554e-05,-35.2279,6.3964,0.75698,-3.0411,0.67699,-0.55952,-0.0083925,-0.00011911,-0.0041675,-1.3776,-0.21518,0.0056027,-0.022365,-0.0028609,-0.00060972,-0.0014419,-0.046207,-0.0066511,0.63853,-0.68303,-0.0074097,-0.00021437,-0.0037255,-2.0009,-0.21886,0.56955,-0.7323,-0.011494,-0.00043293,-0.0057097,-2.0382,-0.27327,-0.066072,0.054642,0.011092,-0.0076368,0.0066872,0.18998,0.029883,2.3824,1.1075,-2.2714,-0.98845,2.8579,44.7705,-19.0711,-22.2795,-70.8162,45.3703,-67.4886,-96.6592,-12.9787,-20.8912,22.4458,-13.1375,-44.6074,38.7799,-15.6817,-16.5558,-58.0692,-11.3527,-10.0355,-12.7405,-42.3762,-0.62007,-1.8769,563.9407,569.9296,-0.017309,8.0678,33.1293,0.047964,-0.015819,-0.0011279,-0.00056177,-0.40064,-0.011372,0.0095363,-0.0025606,-0.0025428,-0.00019106,-0.0011901,-0.0088472,-0.0032357,0.031298,-0.019429,-0.0015064,-0.00074996,-0.35245,-0.0098747,0.026781,-0.062724,-0.0015423,-0.00075584,-0.40368,-0.017436,0.26409,1.1466,0.007232,-0.013516,-0.0059525,0.0023373,-0.0044698,-0.01318,-0.011276,0.79327,0.27832,-0.36625,-0.37364,0.5405,14.252
JU1400,-0.23621,-0.029052,-0.11514,0.61264,-0.61313,-0.646,-0.087874,-0.324,-0.00061661,-9.3948e-05,-21.7535,7.0742,1.1811,-4.1178,0.08287,-0.12888,-0.0034336,-7.8296e-05,-0.0016639,-0.0042284,-0.041952,0.018459,-0.009796,-0.0021639,-0.00042904,-0.0010759,-0.063197,-0.0069077,0.078067,-0.23348,-0.0036283,-0.00013176,-0.0018384,-0.81735,-0.039654,0.11809,-0.073218,-0.0063535,-0.00022353,-0.0032692,-0.51311,-0.066852,0.35053,-0.13246,-0.29832,-0.043264,-0.15169,-0.32008,-0.15145,1.9104,0.19559,-2.6738,-2.0265,1.239,14.7699,-0.53544,-33.6605,-21.6983,25.0295,-83.6722,-53.2856,-3.3342,-8.2836,0.90041,-1.6126,-6.6391,12.8926,-1.6361,-28.703,-15.4355,-3.9887,-0.94423,-2.6574,-5.2659,-0.4244,-2.9761,2508.1125,678.6587,-0.012125,5.2345,32.4129,0.004081,-0.0042085,-0.00081047,-0.00042852,-0.051375,-0.0035146,0.0028574,-0.0047793,-0.00063091,5.6427e-07,-0.00024207,-0.01413,-0.0024523,-0.00040821,-0.0090443,-0.00098719,-0.00044955,-0.016538,-0.00076416,0.010979,-0.014785,-0.0004008,-0.00024346,-0.10643,-0.0048201,0.69737,1.0669,0.070653,-0.040034,-0.029274,-0.0053994,-0.015083,-0.072967,-0.028621,0.95429,0.19758,-0.31773,-0.46524,0.73578,-10.8323
JU1409,-0.67804,-0.061364,-0.33736,2.3389,-2.1975,-3.1357,-0.26104,-1.5759,-0.00043788,-0.00016671,-51.3236,10.393,0.82185,-6.197,0.45869,-0.52474,-0.0053319,-0.0001411,-0.0026815,-2.0833,-0.16722,0.031299,-0.033711,-0.0081797,-0.00070128,-0.0040332,-0.19513,-0.017987,0.56898,-0.42994,-0.007788,-0.00020742,-0.0038774,-2.1609,-0.16562,0.68866,-0.515,-0.012974,-0.00033589,-0.0064393,-2.6311,-0.22803,0.81592,-0.97325,-1.1497,-0.093277,-0.57537,-0.84891,-0.59411,8.5988,2.3654,-8.3842,-10.2815,9.7974,156.4834,-17.0128,-141.1416,-129.885,188.2187,-306.4322,-145.3672,-15.7138,-108.3579,128.4303,-13.9669,-116.0359,137.0008,-16.1507,-140.6672,-125.3491,-18.625,-13.0704,-14.5174,-115.615,-0.23385,-3.4463,1181.1271,675.7513,-0.0043242,10.276,11.9937,0.019246,-0.017792,-0.0012303,-0.00057544,-0.40018,-0.0080063,0.0076369,-0.0087036,-0.0018268,-0.00013189,-0.00090569,-0.022666,-0.0045595,0.047047,-0.01404,-0.0010227,-0.00050558,-0.29049,-0.0084265,0.029777,-0.041268,-0.0015956,-0.0007695,-0.44748,-0.013217,0.14266,1.7943,0.10722,-0.16913,-0.19911,-0.017904,-0.1001,-0.13217,-0.096901,1.8925,0.33748,-1.7577,-2.0166,0.84556,-48.5231
