strain	median
AB1	-0.0010169
BRC20067	-0.0042336
CB4852	-0.00772
CB4854	-0.0043637
CB4856	-0.0047669
CB4932	-0.0060496
CX11254	-0.0019304
CX11262	-0.0051873
CX11264	-0.0032386
CX11271	-0.0072379
CX11276	-0.0027249
CX11285	-0.0050018
CX11292	-0.0055155
CX11307	-0.0048651
CX11314	-0.0040256
CX11315	-0.0024337
DL200	-0.0028684
DL226	-0.005787
DL238	-0.001153
ECA246	-0.0020347
ECA248	-0.0098257
ECA250	-0.0053544
ECA251	-0.0059275
ECA252	-0.0029142
ECA259	-0.0053922
ECA348	0.00034884
ECA349	-0.0023945
ECA36	-0.0063877
ECA363	-0.0053294
ECA372	-0.0050717
ECA396	-0.0081253
ED3005	-0.0069378
ED3011	-0.0058879
ED3012	-0.0063489
ED3017	-0.0079537
ED3040	-0.0050221
ED3046	-0.0033207
ED3048	-0.006239
ED3049	-0.0036304
ED3052	-0.0068095
ED3073	-0.0020737
ED3077	-0.005332
EG4347	-0.0034975
EG4349	-0.0049852
EG4724	-0.0035423
EG4725	-0.0026593
EG4946	-0.0065325
GXW1	-0.0062524
JT11398	-0.0043251
JU1088	-0.002857
JU1172	-0.0053249
JU1200	-0.00293
JU1212	-0.0061479
JU1213	-0.0058359
JU1242	-0.0038553
JU1246	-0.0066314
JU1395	-0.0028609
JU1400	-0.0021639
JU1409	-0.0081797
JU1440	-0.0035978
JU1491	-0.0065845
JU1530	-0.0057062
JU1543	-0.0030811
JU1568	0.00067455
JU1580	-0.0037169
JU1581	-0.0048521
JU1586	-0.0073437
JU1652	-0.0054682
JU1793	-0.0032662
JU1808	-0.0053265
JU1896	-0.0062338
JU2001	-0.0049583
JU2007	-0.0089254
JU2131	-0.005832
JU2141	-0.0031658
JU2234	-0.0063196
JU2464	-0.0041253
JU2466	-0.0055576
JU2513	-0.0043923
JU2519	-0.0043843
JU2522	-0.0017746
JU2526	-0.007788
JU2534	-0.0048569
JU2565	-0.0023835
JU2566	-0.0021449
JU2578	-0.0057843
JU258	-0.0037725
JU2587	-0.0050756
JU2593	-0.0048034
JU2600	-0.0029171
JU2800	-0.0047219
JU2862	-0.0048788
JU2866	-0.0012653
JU2878	-0.0065804
JU2879	-0.0045421
JU2906	0.00075476
JU310	-0.0026467
JU311	-0.0027628
JU3125	-0.0057808
JU3127	-0.0065399
JU3134	-0.0086472
JU3135	-0.0034773
JU3137	-0.0038239
JU3140	-0.0043617
JU323	-0.0031545
JU346	-0.0049994
JU360	-0.0056516
JU367	-0.0069394
JU393	-0.0051904
JU394	-0.0065787
JU397	-0.0033807
JU406	-0.0065721
JU440	-0.0061379
JU561	-0.004174
JU642	-0.0048692
JU751	-0.0059787
JU774	-0.0075574
JU775	-0.0058117
JU778	-0.0046823
JU782	-0.0049649
JU792	-0.0062166
JU830	-0.0049549
JU847	-0.0044274
KR314	-0.0037608
LKC34	-0.0098676
LSJ1	-0.0032434
MY1	-0.0062751
MY10	-0.0039177
MY16	-0.0053985
MY18	-0.0034575
MY2212	-0.0063095
MY23	-0.0057102
MY2453	-0.0037625
MY2530	-0.0057848
MY2535	-0.0050967
MY2573	-0.0040251
MY2693	-0.0047497
MY2741	-0.0046781
MY679	-0.0033006
MY920	-0.0046119
N2	-0.0018686
NIC1	-0.003217
NIC1107	-0.0062738
NIC166	-0.0047419
NIC195	-0.0073468
NIC199	-0.0055407
NIC2	-0.004152
NIC207	-0.0056161
NIC231	-0.0057228
NIC236	-0.0064339
NIC242	-0.0036776
NIC251	-0.0034981
NIC252	-0.0036746
NIC255	-0.0040794
NIC256	-0.0043597
NIC258	-0.0035207
NIC259	-0.0044098
NIC260	-0.0089934
NIC261	-0.0065601
NIC262	-0.0037844
NIC265	-0.0088233
NIC266	-0.007957
NIC267	-0.0069585
NIC268	-0.0067492
NIC269	-0.008088
NIC271	-0.010781
NIC272	-0.0070012
NIC274	0.00011612
NIC275	-0.0034896
NIC276	-0.0092657
NIC277	-0.0076562
NIC3	-0.0034825
NIC513	-0.011527
NIC514	-0.0046403
NIC522	-0.0057039
NIC523	-0.0059718
PB303	-0.0031448
PS2025	-0.0065853
PX179	-0.0054361
QG2075	-0.0034248
QG536	-0.0058636
QG556	-0.0029696
QG557	-0.003433
QW947	-0.0056923
QX1212	-0.0006889
QX1233	-0.0038435
QX1791	-0.0056239
QX1792	-0.0038183
QX1793	-0.0045076
QX1794	-0.0060916
RC301	-0.0024477
WN2001	-0.0013706
WN2002	-0.0043675
WN2033	-0.0032362
XZ1513	-0.0031235
XZ1514	-0.0023184
XZ1516	-0.00028684
