strain	median
AB1	-0.00051481
BRC20067	-0.0021232
CB4852	-0.0038607
CB4854	-0.0021777
CB4856	-0.0023944
CB4932	-0.0030441
CX11254	-0.00098114
CX11262	-0.0023056
CX11264	-0.0016667
CX11271	-0.0035367
CX11276	-0.0013477
CX11285	-0.0024796
CX11292	-0.0027327
CX11307	-0.0024388
CX11314	-0.0020402
CX11315	-0.0011948
DL200	-0.0014252
DL226	-0.0029123
DL238	-0.00062473
ECA246	-0.0010103
ECA248	-0.0048848
ECA250	-0.0026733
ECA251	-0.0029708
ECA252	-0.0014598
ECA259	-0.0027286
ECA348	0.00017143
ECA349	-0.0011555
ECA36	-0.0032141
ECA363	-0.0026793
ECA372	-0.0025285
ECA396	-0.0041296
ED3005	-0.0034586
ED3011	-0.0029365
ED3012	-0.0031611
ED3017	-0.003807
ED3040	-0.0025374
ED3046	-0.001651
ED3048	-0.0031121
ED3049	-0.0017676
ED3052	-0.0033799
ED3073	-0.00098209
ED3077	-0.0026919
EG4347	-0.001754
EG4349	-0.0024747
EG4724	-0.0017767
EG4725	-0.0013219
EG4946	-0.0032972
GXW1	-0.0030917
JT11398	-0.0021535
JU1088	-0.0013707
JU1172	-0.0026684
JU1200	-0.0014456
JU1212	-0.002983
JU1213	-0.0028381
JU1242	-0.001954
JU1246	-0.0032192
JU1395	-0.0014419
JU1400	-0.0010759
JU1409	-0.0040332
JU1440	-0.0017953
JU1491	-0.0033463
JU1530	-0.002806
JU1543	-0.0015245
JU1568	0.0003216
JU1580	-0.0018656
JU1581	-0.002436
JU1586	-0.0036783
JU1652	-0.0027702
JU1793	-0.0016036
JU1808	-0.0026718
JU1896	-0.0030949
JU2001	-0.0024406
JU2007	-0.0044427
JU2131	-0.0028377
JU2141	-0.0015895
JU2234	-0.0032043
JU2464	-0.0020897
JU2466	-0.0027542
JU2513	-0.0021908
JU2519	-0.0022412
JU2522	-0.00088665
JU2526	-0.0038465
JU2534	-0.002431
JU2565	-0.001208
JU2566	-0.0011019
JU2578	-0.0029401
JU258	-0.0018972
JU2587	-0.0025652
JU2593	-0.0024512
JU2600	-0.0014652
JU2800	-0.0022662
JU2862	-0.0024407
JU2866	-0.00061381
JU2878	-0.0032825
JU2879	-0.0022579
JU2906	0.00029102
JU310	-0.0013151
JU311	-0.0013703
JU3125	-0.0028579
JU3127	-0.0032753
JU3134	-0.0043133
JU3135	-0.0017751
JU3137	-0.0019085
JU3140	-0.0021893
JU323	-0.0016028
JU346	-0.0024497
JU360	-0.0028221
JU367	-0.0034869
JU393	-0.0026172
JU394	-0.0032731
JU397	-0.0017263
JU406	-0.0032872
JU440	-0.0030745
JU561	-0.0020731
JU642	-0.0024338
JU751	-0.0028468
JU774	-0.0038564
JU775	-0.0029267
JU778	-0.0023623
JU782	-0.0024608
JU792	-0.0031021
JU830	-0.0024789
JU847	-0.0022453
KR314	-0.0018827
LKC34	-0.0049082
LSJ1	-0.0016663
MY1	-0.0031393
MY10	-0.0018664
MY16	-0.002653
MY18	-0.001737
MY2212	-0.003142
MY23	-0.0028296
MY2453	-0.0018879
MY2530	-0.0028929
MY2535	-0.0025602
MY2573	-0.0020211
MY2693	-0.0023604
MY2741	-0.0023564
MY679	-0.0016432
MY920	-0.0023039
N2	-0.00093676
NIC1	-0.0015887
NIC1107	-0.0030872
NIC166	-0.0023768
NIC195	-0.0037002
NIC199	-0.0027761
NIC2	-0.0020724
NIC207	-0.0027967
NIC231	-0.0028568
NIC236	-0.0032366
NIC242	-0.0018584
NIC251	-0.0017677
NIC252	-0.001855
NIC255	-0.0020017
NIC256	-0.0021504
NIC258	-0.0017759
NIC259	-0.0021993
NIC260	-0.0045008
NIC261	-0.0033103
NIC262	-0.0019031
NIC265	-0.004286
NIC266	-0.0039985
NIC267	-0.003448
NIC268	-0.0033688
NIC269	-0.0040422
NIC271	-0.0053369
NIC272	-0.003499
NIC274	6.3649e-05
NIC275	-0.0017452
NIC276	-0.0046056
NIC277	-0.0038192
NIC3	-0.0017162
NIC513	-0.0057332
NIC514	-0.0023732
NIC522	-0.0028152
NIC523	-0.0029907
PB303	-0.001584
PS2025	-0.0032853
PX179	-0.0027178
QG2075	-0.0016995
QG536	-0.0029115
QG556	-0.0014936
QG557	-0.0017644
QW947	-0.002839
QX1212	-0.00034094
QX1233	-0.0019055
QX1791	-0.0028531
QX1792	-0.0019437
QX1793	-0.0022358
QX1794	-0.0030672
RC301	-0.0011612
WN2001	-0.00062876
WN2002	-0.0021815
WN2033	-0.0016329
XZ1513	-0.001644
XZ1514	-0.0011653
XZ1516	-6.2207e-05
