strain	median
AB1	-0.00094806
BRC20067	-0.00057055
CB4852	-0.00052997
CB4854	-0.00085425
CB4856	-0.0004445
CB4932	-0.0011446
CX11254	-0.00031595
CX11262	-0.00013843
CX11264	-0.00046145
CX11271	-0.00027101
CX11276	-0.0004326
CX11285	-0.0001826
CX11292	-0.00093135
CX11307	4.6641e-05
CX11314	-0.00059596
CX11315	-0.00037418
DL200	-0.00043453
DL226	-0.00075697
DL238	-0.00078758
ECA246	-0.00046032
ECA248	-0.0011769
ECA250	-0.00040908
ECA251	-0.00094701
ECA252	-0.00052607
ECA259	-0.00014786
ECA348	-0.00020591
ECA349	-0.00052446
ECA36	-0.00018956
ECA363	-0.00027754
ECA372	-0.00059096
ECA396	-9.7668e-05
ED3005	-0.0022124
ED3011	-0.00063493
ED3012	-0.00041536
ED3017	-0.0005931
ED3040	-0.0012403
ED3046	-0.0014108
ED3048	-0.00062373
ED3049	-0.00026452
ED3052	-0.00056139
ED3073	-0.00076514
ED3077	-0.00080488
EG4347	-0.00076214
EG4349	-0.0012684
EG4724	-0.00057313
EG4725	-0.00082313
EG4946	-0.00066625
GXW1	-0.0009599
JT11398	-0.0011733
JU1088	-0.00066151
JU1172	-0.0001951
JU1200	-0.00041618
JU1212	-0.00030568
JU1213	-0.00059967
JU1242	-0.00059343
JU1246	-0.00095395
JU1395	-0.00088398
JU1400	-0.00016639
JU1409	-0.00016482
JU1440	-0.00075143
JU1491	-0.00085362
JU1530	-0.00050663
JU1543	-0.00075212
JU1568	-0.0019014
JU1580	-0.00031458
JU1581	-0.00033246
JU1586	-0.0010112
JU1652	-0.00034359
JU1793	-0.00021268
JU1808	-0.0011249
JU1896	-0.0008014
JU2001	-0.00034744
JU2007	-0.00078597
JU2131	-0.00085419
JU2141	-0.00046383
JU2234	-0.00043223
JU2464	-0.00071476
JU2466	-0.00083788
JU2513	-0.00057256
JU2519	-0.00097867
JU2522	-0.00061726
JU2526	-0.00090087
JU2534	-0.00067151
JU2565	-0.00054408
JU2566	-0.00035574
JU2578	-0.0012243
JU258	-0.00026544
JU2587	-0.0011996
JU2593	-0.00076718
JU2600	-0.00028023
JU2800	-0.00094388
JU2862	-0.00030523
JU2866	-0.00028942
JU2878	-0.00058925
JU2879	-0.00028155
JU2906	-9.2861e-05
JU310	-0.00079745
JU311	-0.00058614
JU3125	-0.0002955
JU3127	-0.00050151
JU3134	-0.00067646
JU3135	-0.00093905
JU3137	-0.00045333
JU3140	-0.0003934
JU323	-0.00043135
JU346	-0.00064798
JU360	-0.00032057
JU367	-0.000607
JU393	-0.0015397
JU394	-0.0010308
JU397	-0.0002826
JU406	-0.00058375
JU440	-8.5072e-05
JU561	-0.00095208
JU642	-0.00013961
JU751	-0.00074432
JU774	-6.4998e-05
JU775	-0.00081432
JU778	-0.00084291
JU782	-0.00081209
JU792	-0.00052509
JU830	-0.0015527
JU847	-0.0005913
KR314	-0.0014104
LKC34	-0.0011901
LSJ1	-0.00049691
MY1	-0.00088066
MY10	-0.0001241
MY16	-0.00063421
MY18	-0.00057146
MY2212	-0.00038642
MY23	-0.00038552
MY2453	-0.0011342
MY2530	-0.0010104
MY2535	-0.00038003
MY2573	-0.00045885
MY2693	-0.00039441
MY2741	-0.00067547
MY679	-0.00023527
MY920	-0.0003111
N2	-0.00034985
NIC1	-0.0013793
NIC1107	0.00032178
NIC166	-0.00071694
NIC195	-0.0002852
NIC199	-0.00027462
NIC2	-0.00063172
NIC207	-0.00032404
NIC231	-0.00073111
NIC236	-0.0007016
NIC242	-0.00058633
NIC251	-0.00099853
NIC252	-0.00050753
NIC255	-0.00035125
NIC256	-0.00067208
NIC258	-0.0002919
NIC259	-0.00037811
NIC260	-0.00071701
NIC261	-0.00049632
NIC262	-0.00014202
NIC265	-0.00094762
NIC266	-0.00021085
NIC267	-0.00083476
NIC268	-0.00060788
NIC269	-4.5381e-05
NIC271	-0.00075982
NIC272	-0.00063988
NIC274	-0.00040781
NIC275	-0.00061188
NIC276	-0.00083808
NIC277	-0.00046955
NIC3	-0.0005411
NIC513	-0.00058007
NIC514	-0.0004169
NIC522	-0.00078328
NIC523	-0.00043571
PB303	-0.00051809
PS2025	-7.614e-05
PX179	-0.00028465
QG2075	-0.00030633
QG536	-0.00062128
QG556	-0.00032089
QG557	-7.8782e-05
QW947	-0.00025285
QX1212	-0.00061767
QX1233	-0.000775
QX1791	-7.2713e-05
QX1792	-0.00096681
QX1793	-0.00081592
QX1794	-0.00054166
RC301	-0.00074458
WN2001	-0.00068927
WN2002	-0.00067233
WN2033	-0.00062353
XZ1513	0.00013863
XZ1514	-9.5069e-05
XZ1516	-0.00025643
