strain	median
AB1	-0.00035286
BRC20067	-0.00024439
CB4852	-0.00015968
CB4854	-0.00030997
CB4856	-0.00012225
CB4932	-0.000302
CX11254	-5.5423e-05
CX11262	-0.00011338
CX11264	-0.00017131
CX11271	-0.00016229
CX11276	-0.00019582
CX11285	-0.00011527
CX11292	-0.00019434
CX11307	-0.00011411
CX11314	-0.00017308
CX11315	-0.0001323
DL200	-0.00018818
DL226	-0.00017792
DL238	-0.00025169
ECA246	-0.00016896
ECA248	-0.00051661
ECA250	-0.00016233
ECA251	-0.00031171
ECA252	-0.00045969
ECA259	-0.00014355
ECA348	-0.00020284
ECA349	-0.00020037
ECA36	-6.0339e-05
ECA363	-0.00012087
ECA372	-0.00023341
ECA396	-0.00015118
ED3005	-0.00051015
ED3011	-0.00014204
ED3012	-0.0001598
ED3017	-0.00016195
ED3040	-0.00036184
ED3046	-0.00038239
ED3048	-0.00024182
ED3049	-5.1386e-05
ED3052	-0.00023618
ED3073	-0.00020831
ED3077	-0.00027239
EG4347	-0.00025893
EG4349	-0.00034783
EG4724	-0.00030826
EG4725	-0.00023323
EG4946	-0.00024194
GXW1	-0.00033563
JT11398	-0.00031417
JU1088	-0.00027268
JU1172	-0.00010335
JU1200	-0.00018293
JU1212	-8.8197e-05
JU1213	-0.00022874
JU1242	-0.00026604
JU1246	-0.00030025
JU1395	-0.00031909
JU1400	-0.00014859
JU1409	-0.0002223
JU1440	-0.00022679
JU1491	-0.00022231
JU1530	-0.00015983
JU1543	-0.00028234
JU1568	-0.00031072
JU1580	-0.00012331
JU1581	-0.0001417
JU1586	-0.00016002
JU1652	-0.00016848
JU1793	-0.00016591
JU1808	-0.0003792
JU1896	-0.00016289
JU2001	-0.00016331
JU2007	-0.00026693
JU2131	-0.00024576
JU2141	-0.00013781
JU2234	-0.00013307
JU2464	-0.00041693
JU2466	-0.00019997
JU2513	-0.00029125
JU2519	-0.00033329
JU2522	-0.00010116
JU2526	-0.00017056
JU2534	-0.00019262
JU2565	-0.0002135
JU2566	-7.1974e-05
JU2578	-0.00041893
JU258	-0.00010221
JU2587	-0.00023643
JU2593	-0.0001938
JU2600	-0.00026227
JU2800	-0.00019973
JU2862	-0.00015875
JU2866	-8.1047e-05
JU2878	-0.00023388
JU2879	-7.4567e-05
JU2906	-1.2312e-05
JU310	-0.0002719
JU311	-0.0002981
JU3125	-0.00019314
JU3127	-0.00017851
JU3134	-0.00011975
JU3135	-0.00025308
JU3137	-0.00010205
JU3140	-0.0002751
JU323	-0.00026119
JU346	-0.00010681
JU360	-0.00019399
JU367	-6.3407e-05
JU393	-0.00031629
JU394	-0.00031871
JU397	-0.00012408
JU406	-0.00025929
JU440	-1.4435e-05
JU561	-0.00032423
JU642	-0.00013257
JU751	-0.00031276
JU774	-7.5705e-05
JU775	-0.00031553
JU778	-0.00026631
JU782	-0.00033459
JU792	-0.00016839
JU830	-0.00046029
JU847	-8.0189e-05
KR314	-0.00014306
LKC34	-0.00028529
LSJ1	-9.152e-05
MY1	-0.0002775
MY10	4.5052e-05
MY16	-0.00027105
MY18	-9.0481e-05
MY2212	-0.00016526
MY23	-0.0001368
MY2453	-0.00040905
MY2530	-0.00028048
MY2535	-0.00016935
MY2573	-0.00014205
MY2693	-8.6429e-05
MY2741	-0.00022981
MY679	-0.00018144
MY920	-6.6575e-05
N2	-0.00054088
NIC1	-0.00032332
NIC1107	-4.581e-05
NIC166	-0.00027826
NIC195	-0.00020529
NIC199	-0.00018265
NIC2	-0.00026599
NIC207	-9.6779e-05
NIC231	-0.00029694
NIC236	-0.00023992
NIC242	-0.00026527
NIC251	-0.00028228
NIC252	-0.00025973
NIC255	-0.00012569
NIC256	-0.00020717
NIC258	-4.0266e-05
NIC259	-0.00021655
NIC260	-0.00019045
NIC261	-0.00017765
NIC262	-9.4243e-05
NIC265	-0.00030882
NIC266	-0.00017412
NIC267	-0.00035261
NIC268	-0.00016273
NIC269	-7.919e-05
NIC271	-0.00025217
NIC272	-0.00025639
NIC274	-0.00018952
NIC275	-0.00019805
NIC276	-0.0002588
NIC277	-0.00021353
NIC3	-0.00020299
NIC513	-0.00010057
NIC514	-0.0001534
NIC522	-0.00033629
NIC523	-0.00023862
PB303	-0.00019168
PS2025	-5.2394e-05
PX179	-0.00012803
QG2075	-0.00016354
QG536	-0.00028443
QG556	-8.3318e-05
QG557	-1.7543e-05
QW947	-0.00019308
QX1212	-0.00018556
QX1233	-0.00015136
QX1791	-0.00010446
QX1792	-0.00018926
QX1793	-0.00018732
QX1794	-0.00023148
RC301	-0.00024251
WN2001	-0.00021926
WN2002	-0.00018556
WN2033	-0.00014992
XZ1513	1.3074e-05
XZ1514	-0.00014859
XZ1516	-9.5977e-05
