strain	median
AB1	-0.0027537
BRC20067	-0.0056542
CB4852	-0.0038674
CB4854	-0.0067538
CB4856	-0.0043567
CB4932	-0.0033442
CX11254	-0.0047087
CX11262	-0.0052695
CX11264	-0.0033682
CX11271	-0.0062009
CX11276	-0.0018282
CX11285	-0.0041574
CX11292	-0.0039464
CX11307	-0.0059363
CX11314	-0.004155
CX11315	-0.0034402
DL200	-0.0034761
DL226	-0.0060162
DL238	-0.0028243
ECA246	-0.0024691
ECA248	-0.0075614
ECA250	-0.003919
ECA251	-0.0049216
ECA252	-0.0019564
ECA259	-0.0051458
ECA348	0.00013538
ECA349	-0.0044683
ECA36	-0.007699
ECA363	-0.0047429
ECA372	-0.0051707
ECA396	-0.007433
ED3005	-0.0024961
ED3011	-0.0072467
ED3012	-0.0046901
ED3017	-0.0093147
ED3040	-0.0055836
ED3046	-0.0015079
ED3048	-0.0044356
ED3049	-0.0031488
ED3052	-0.0071832
ED3073	-0.0038097
ED3077	-0.0060688
EG4347	-0.0035167
EG4349	-0.0030089
EG4724	-0.0029908
EG4725	-0.0021889
EG4946	-0.0045194
GXW1	-0.0062417
JT11398	-0.0028766
JU1088	-0.0021565
JU1172	-0.0054744
JU1200	-0.0044309
JU1212	-0.0060336
JU1213	-0.0049376
JU1242	-0.0047713
JU1246	-0.0046666
JU1395	-0.0057097
JU1400	-0.0032692
JU1409	-0.0064393
JU1440	-0.0031892
JU1491	-0.0041694
JU1530	-0.0028977
JU1543	-0.0045177
JU1568	0.0010418
JU1580	-0.0046632
JU1581	-0.0076103
JU1586	-0.0061224
JU1652	-0.0045616
JU1793	-0.0034802
JU1808	-0.0045036
JU1896	-0.0041645
JU2001	-0.0036099
JU2007	-0.0058347
JU2131	-0.0014997
JU2141	-0.0034797
JU2234	-0.0036985
JU2464	-0.0047755
JU2466	-0.0031312
JU2513	-0.0055582
JU2519	-0.0031607
JU2522	-0.0021087
JU2526	-0.0067547
JU2534	-0.0047574
JU2565	-0.003137
JU2566	-0.0057551
JU2578	-0.0094241
JU258	-0.0040169
JU2587	-0.0032092
JU2593	-0.0035793
JU2600	-0.0055868
JU2800	-0.0060689
JU2862	-0.0061948
JU2866	-0.0057778
JU2878	-0.016626
JU2879	-0.0050858
JU2906	-0.00064982
JU310	-0.0019518
JU311	-0.0030104
JU3125	-0.0055188
JU3127	-0.0039466
JU3134	-0.0033369
JU3135	-0.0043613
JU3137	-0.0042426
JU3140	-0.0044208
JU323	-0.0022226
JU346	-0.0027579
JU360	-0.0072467
JU367	-0.0048981
JU393	-0.0059573
JU394	-0.0048247
JU397	-0.0042403
JU406	-0.0064761
JU440	-0.006041
JU561	-0.0045352
JU642	-0.006254
JU751	-0.0055015
JU774	-0.010104
JU775	-0.0026806
JU778	-0.0044387
JU782	-0.0027031
JU792	-0.0067063
JU830	-0.0042784
JU847	-0.0052857
KR314	-0.0052143
LKC34	-0.007757
LSJ1	-0.0033694
MY1	-0.0036549
MY10	-0.0043401
MY16	-0.0040622
MY18	-0.0066039
MY2212	-0.0055611
MY23	-0.0053505
MY2453	-0.0026175
MY2530	-0.0058149
MY2535	-0.0043312
MY2573	-0.0025009
MY2693	-0.0046644
MY2741	-0.0059969
MY679	-0.0012728
MY920	-0.0043445
N2	-0.00061609
NIC1	-0.0044464
NIC1107	-0.0055496
NIC166	-0.0034739
NIC195	-0.0089086
NIC199	-0.0038752
NIC2	-0.005768
NIC207	-0.0078491
NIC231	-0.0079505
NIC236	-0.0058594
NIC242	-0.003691
NIC251	-0.0044881
NIC252	-0.00362
NIC255	-0.0046286
NIC256	-0.0042141
NIC258	-0.0030472
NIC259	-0.0061137
NIC260	-0.0040066
NIC261	-0.008083
NIC262	-0.0051907
NIC265	-0.0053993
NIC266	-0.0031868
NIC267	-0.0057743
NIC268	-0.0062717
NIC269	-0.004758
NIC271	-0.006402
NIC272	-0.0043517
NIC274	-0.0017598
NIC275	-0.0034717
NIC276	-0.0077232
NIC277	-0.0099351
NIC3	-0.0028235
NIC513	-0.0095904
NIC514	-0.0050848
NIC522	-0.0044215
NIC523	-0.0028834
PB303	-0.0043664
PS2025	-0.0054327
PX179	-0.0059428
QG2075	-0.002652
QG536	-0.0076494
QG556	-0.0021753
QG557	-0.0064555
QW947	-0.009049
QX1212	-0.00061382
QX1233	-0.0021295
QX1791	-0.0046836
QX1792	-0.0036264
QX1793	-0.0014578
QX1794	-0.0040876
RC301	-0.0045532
WN2001	-0.0029266
WN2002	-0.004833
WN2033	-0.003167
XZ1513	-0.0015136
XZ1514	-0.00052342
XZ1516	-0.0021889
