strain	median
AB1	0.0075967
BRC20067	0.0074808
CB4852	0.0121
CB4854	0.0089003
CB4856	0.0066116
CB4932	0.011522
CX11254	0.0099813
CX11262	0.0032857
CX11264	0.004886
CX11271	0.011414
CX11276	0.00071871
CX11285	0.0046511
CX11292	0.0083839
CX11307	0.0078174
CX11314	0.010435
CX11315	0.00836
DL200	0.0078879
DL226	0.0055234
DL238	0.0082955
ECA246	0.01649
ECA248	0.010521
ECA250	0.013297
ECA251	0.012014
ECA252	0.0064377
ECA259	0.0060279
ECA348	0.0084131
ECA349	0.0072068
ECA36	0.0045513
ECA363	0.0051279
ECA372	0.0070038
ECA396	0.0062214
ED3005	0.010722
ED3011	0.008378
ED3012	0.0092237
ED3017	0.0096545
ED3040	0.0093879
ED3046	0.010078
ED3048	0.0079832
ED3049	0.0074838
ED3052	0.012009
ED3073	0.0073696
ED3077	0.0040665
EG4347	0.012874
EG4349	0.011833
EG4724	0.0047221
EG4725	0.0083802
EG4946	0.016393
GXW1	0.011376
JT11398	0.0089585
JU1088	0.011548
JU1172	0.014432
JU1200	0.0046413
JU1212	0.011847
JU1213	0.011841
JU1242	0.010941
JU1246	0.0044119
JU1395	0.0099855
JU1400	0.00664
JU1409	0.0091448
JU1440	0.009204
JU1491	0.0097419
JU1530	0.015022
JU1543	-0.0011398
JU1568	0.0088897
JU1580	0.004747
JU1581	0.011956
JU1586	0.010047
JU1652	0.0037086
JU1793	0.0030514
JU1808	0.0014429
JU1896	0.0067738
JU2001	0.0048032
JU2007	0.008929
JU2131	0.010802
JU2141	0.013306
JU2234	0.0097027
JU2464	0.0049841
JU2466	0.012917
JU2513	0.014707
JU2519	0.0042413
JU2522	0.0040122
JU2526	0.007606
JU2534	0.0094084
JU2565	0.0036882
JU2566	0.0093856
JU2578	0.0020025
JU258	0.0097636
JU2587	0.0053341
JU2593	0.009116
JU2600	0.0079341
JU2800	0.0068873
JU2862	0.0008378
JU2866	0.011291
JU2878	0.010524
JU2879	0.0054662
JU2906	0.0069176
JU310	0.0046433
JU311	0.013436
JU3125	0.0058673
JU3127	0.0098134
JU3134	0.0069164
JU3135	0.0026234
JU3137	0.0058962
JU3140	0.0088264
JU323	0.010225
JU346	0.0094194
JU360	0.012573
JU367	0.015565
JU393	0.0027394
JU394	0.0057414
JU397	0.0018045
JU406	0.0087732
JU440	0.015261
JU561	0.0049174
JU642	0.0051526
JU751	0.0067477
JU774	0.0093651
JU775	0.014466
JU778	0.0076875
JU782	0.010324
JU792	0.010738
JU830	0.0094868
JU847	0.0051065
KR314	0.0095345
LKC34	0.0084863
LSJ1	0.0064812
MY1	0.0099516
MY10	0.0019639
MY16	0.0073264
MY18	0.0032962
MY2212	0.010868
MY23	0.013143
MY2453	0.013335
MY2530	0.0073341
MY2535	0.0097367
MY2573	0.0068228
MY2693	0.0053649
MY2741	0.007219
MY679	0.0082278
MY920	0.0042369
N2	0.0044892
NIC1	0.0056042
NIC1107	0.0041707
NIC166	0.015289
NIC195	0.0043
NIC199	0.011975
NIC2	0.0092444
NIC207	0.009042
NIC231	0.0055401
NIC236	0.0085862
NIC242	0.0084307
NIC251	0.0046765
NIC252	0.0067748
NIC255	0.005032
NIC256	0.0085924
NIC258	0.0028946
NIC259	0.0021188
NIC260	0.012814
NIC261	0.0076913
NIC262	0.0055035
NIC265	0.0094438
NIC266	0.012308
NIC267	0.0020942
NIC268	0.0014904
NIC269	0.004887
NIC271	0.016312
NIC272	0.0071798
NIC274	0.0093139
NIC275	0.010897
NIC276	0.010899
NIC277	0.011653
NIC3	0.011868
NIC513	0.011754
NIC514	0.0044802
NIC522	0.013253
NIC523	0.0098051
PB303	0.0092665
PS2025	0.0076347
PX179	0.0095029
QG2075	0.008972
QG536	0.0071824
QG556	0.0047124
QG557	0.0024932
QW947	0.008704
QX1212	0.0090656
QX1233	0.0046371
QX1791	0.0095519
QX1792	0.0062942
QX1793	0.0090174
QX1794	0.0097242
RC301	0.0031354
WN2001	0.0046093
WN2002	0.016024
WN2033	0.0007838
XZ1513	0.0039115
XZ1514	0.0065625
XZ1516	0.0068684
