strain	median
AB1	43.8228
BRC20067	22.6782
CB4852	18.4705
CB4854	13.7656
CB4856	18.6075
CB4932	32.2735
CX11254	-0.85079
CX11262	5.1559
CX11264	8.8272
CX11271	12.9674
CX11276	30.0443
CX11285	-25.7198
CX11292	18.1477
CX11307	36.0242
CX11314	35.3929
CX11315	18.2893
DL200	24.5844
DL226	26.7353
DL238	17.3805
ECA246	0.40354
ECA248	35.4588
ECA250	30.0669
ECA251	22.1019
ECA252	48.372
ECA259	21.8668
ECA348	24.2487
ECA349	36.5376
ECA36	30.7939
ECA363	21.318
ECA372	12.958
ECA396	15.2385
ED3005	23.1493
ED3011	34.7197
ED3012	31.1685
ED3017	35.3071
ED3040	51.8935
ED3046	37.8485
ED3048	35.0984
ED3049	27.4034
ED3052	13.4585
ED3073	9.9154
ED3077	52.8781
EG4347	51.5917
EG4349	3.6051
EG4724	20.7483
EG4725	17.8825
EG4946	-21.8135
GXW1	42.0354
JT11398	32.1552
JU1088	0.8712
JU1172	2.1883
JU1200	32.0691
JU1212	48.2087
JU1213	44.5776
JU1242	18.4793
JU1246	27.4649
JU1395	21.71
JU1400	22.0168
JU1409	30.283
JU1440	19.7335
JU1491	7.7173
JU1530	20.7142
JU1543	46.8124
JU1568	41.0964
JU1580	29.1615
JU1581	31.6945
JU1586	28.2873
JU1652	8.005
JU1793	10.6598
JU1808	29.3063
JU1896	11.5358
JU2001	66.1829
JU2007	4.4582
JU2131	23.4416
JU2141	5.351
JU2234	36.4322
JU2464	23.0111
JU2466	27.7378
JU2513	16.7523
JU2519	32.893
JU2522	22.9332
JU2526	35.296
JU2534	14.965
JU2565	20.256
JU2566	10.9388
JU2578	34.9379
JU258	26.9732
JU2587	65.4863
JU2593	51.2835
JU2600	15.1737
JU2800	2.7906
JU2862	32.0274
JU2866	-19.7761
JU2878	9.4847
JU2879	37.692
JU2906	18.8223
JU310	30.2973
JU311	51.0056
JU3125	41.9824
JU3127	15.2299
JU3134	36.5234
JU3135	31.1524
JU3137	26.3856
JU3140	20.3063
JU323	50.8362
JU346	40.5364
JU360	5.7859
JU367	55.5777
JU393	24.6899
JU394	43.5497
JU397	17.5747
JU406	11.8571
JU440	-0.023155
JU561	19.7652
JU642	40.305
JU751	50.6797
JU774	25.9722
JU775	-18.5827
JU778	20.4796
JU782	40.2726
JU792	36.431
JU830	41.7772
JU847	-3.3572
KR314	-13.2551
LKC34	24.4602
LSJ1	37.6345
MY1	-7.0475
MY10	27.8895
MY16	35.0595
MY18	31.5456
MY2212	22.6769
MY23	18.4904
MY2453	-1.014
MY2530	25.6116
MY2535	19.224
MY2573	26.6012
MY2693	29.8612
MY2741	21.4115
MY679	19.4731
MY920	35.5751
N2	30.0726
NIC1	37.3012
NIC1107	26.2315
NIC166	14.2455
NIC195	11.8326
NIC199	10.2794
NIC2	17.8414
NIC207	20.1295
NIC231	22.4062
NIC236	26.756
NIC242	-2.5507
NIC251	43.7082
NIC252	45.2877
NIC255	57.8538
NIC256	14.7429
NIC258	-0.83313
NIC259	27.6208
NIC260	26.7974
NIC261	-6.8459
NIC262	20.3281
NIC265	48.2878
NIC266	25.6425
NIC267	21.8766
NIC268	36.6706
NIC269	37.9273
NIC271	46.1543
NIC272	45.0164
NIC274	48.6242
NIC275	12.721
NIC276	35.842
NIC277	-1.2771
NIC3	33.0045
NIC513	43.2343
NIC514	-0.99003
NIC522	20.5456
NIC523	24.0202
PB303	20.7562
PS2025	25.4604
PX179	20.2109
QG2075	48.8387
QG536	23.8457
QG556	12.7523
QG557	23.0987
QW947	47.9845
QX1212	48.7463
QX1233	25.1041
QX1791	37.899
QX1792	47.8975
QX1793	33.4879
QX1794	48.9337
RC301	34.0643
WN2001	9.7265
WN2002	26.5939
WN2033	38.3661
XZ1513	1.4588
XZ1514	-8.1157
XZ1516	15.8002
