strain	median
AB1	0.00018906
BRC20067	0.00094846
CB4852	-0.0001247
CB4854	0.00020647
CB4856	0.0007832
CB4932	0.0012338
CX11254	0.00062995
CX11262	0.00083223
CX11264	0.00010226
CX11271	0.0018205
CX11276	0.00087582
CX11285	0.0015731
CX11292	0.00073332
CX11307	7.404e-05
CX11314	0.001285
CX11315	0.0010602
DL200	0.00061169
DL226	0.00048298
DL238	0.00067027
ECA246	0.00042142
ECA248	0.00067297
ECA250	0.00065574
ECA251	0.00081696
ECA252	0.00027195
ECA259	5.5879e-06
ECA348	0.00047116
ECA349	4.191e-05
ECA36	0.0014402
ECA363	0.0006659
ECA372	-1.3178e-05
ECA396	0.00013867
ED3005	0.00059363
ED3011	0.00055041
ED3012	0.0011658
ED3017	0.00057053
ED3040	0.0012547
ED3046	0.0012552
ED3048	0.00081966
ED3049	0.00098571
ED3052	0.00048741
ED3073	-3.4086e-05
ED3077	0.00091391
EG4347	0.00098012
EG4349	0.00041765
EG4724	0.00032149
EG4725	0.00026906
EG4946	0.0013527
GXW1	0.00049365
JT11398	0.00083488
JU1088	0.0012595
JU1172	0.0010222
JU1200	0.00016391
JU1212	0.0011716
JU1213	0.00061234
JU1242	0.0012943
JU1246	0.0013108
JU1395	0.0011181
JU1400	0.001023
JU1409	0.001403
JU1440	0.0004435
JU1491	0.00063926
JU1530	0.0014968
JU1543	-0.00084583
JU1568	0.001399
JU1580	0.0016035
JU1581	0.0012856
JU1586	0.00051437
JU1652	0.0010607
JU1793	0.0013704
JU1808	-0.00069654
JU1896	0.00159
JU2001	0.0010406
JU2007	0.0013866
JU2131	0.00082692
JU2141	-0.00027083
JU2234	1.3225e-05
JU2464	0.00048056
JU2466	0.0016799
JU2513	0.0015118
JU2519	0.0008909
JU2522	0.00038669
JU2526	0.0010722
JU2534	0.00072485
JU2565	-0.00026729
JU2566	0.00032485
JU2578	0.00056662
JU258	0.00064187
JU2587	0.00054757
JU2593	0.00016242
JU2600	0.00037896
JU2800	0.0010555
JU2862	0.0011362
JU2866	0.00083968
JU2878	0.0011456
JU2879	0.0013798
JU2906	0.0017043
JU310	0.00075707
JU311	0.00076655
JU3125	0.0010723
JU3127	-0.00014389
JU3134	0.0010421
JU3135	0.00127
JU3137	0.001486
JU3140	0.00088206
JU323	0.00085421
JU346	0.0018708
JU360	0.00028824
JU367	0.0006563
JU393	0.0012754
JU394	0.0014376
JU397	0.00049388
JU406	0.00061858
JU440	0.0011805
JU561	-8.9686e-05
JU642	0.0017863
JU751	0.0014793
JU774	0.0011441
JU775	0.0017236
JU778	0.00039437
JU782	0.00079954
JU792	0.00099158
JU830	-0.00034012
JU847	0.00032587
KR314	0.0018851
LKC34	0.0013504
LSJ1	0.0010896
MY1	0.0014184
MY10	0.0010515
MY16	0.0011873
MY18	0.0010481
MY2212	0.0013456
MY23	0.0014761
MY2453	0.00052787
MY2530	0.0015744
MY2535	0.00053328
MY2573	0.00098404
MY2693	0.00074878
MY2741	1.6205e-05
MY679	-0.0002861
MY920	-0.00059791
N2	0.00043223
NIC1	0.0006211
NIC1107	0.00029933
NIC166	0.0013416
NIC195	0.00034822
NIC199	0.00091484
NIC2	0.0011054
NIC207	0.00060946
NIC231	0.00052014
NIC236	0.0013355
NIC242	0.00097337
NIC251	0.00040755
NIC252	0.00056168
NIC255	0.0011808
NIC256	0.001392
NIC258	0.00094194
NIC259	0.0013573
NIC260	0.00049565
NIC261	0.0016469
NIC262	5.2899e-05
NIC265	0.0012665
NIC266	0.0012208
NIC267	0.00092736
NIC268	0.000956
NIC269	0.00037542
NIC271	0.0016697
NIC272	0.0011756
NIC274	0.00069747
NIC275	0.0010207
NIC276	0.0012719
NIC277	0.0013324
NIC3	0.00078157
NIC513	0.001547
NIC514	0.00091633
NIC522	0.0010026
NIC523	0.00084592
PB303	0.00041919
PS2025	0.001663
PX179	0.0011448
QG2075	0.00077649
QG536	0.00051837
QG556	0.0011286
QG557	0.00058059
QW947	0.00056513
QX1212	0.00052284
QX1233	0.001842
QX1791	0.0011446
QX1792	-0.00029113
QX1793	0.00039935
QX1794	0.0020416
RC301	0.00039078
WN2001	0.0011723
WN2002	0.0012005
WN2033	-0.00028713
XZ1513	0.0011748
XZ1514	1.2666e-05
XZ1516	0.00074636
