strain	median
AB1	-0.00018444
BRC20067	-0.00077952
CB4852	5.2267e-05
CB4854	-0.00037799
CB4856	-7.1334e-05
CB4932	-0.00025304
CX11254	-0.00029256
CX11262	0.00018836
CX11264	-0.00046048
CX11271	-3.2927e-05
CX11276	1.114e-05
CX11285	0.00012227
CX11292	-9.2437e-05
CX11307	2.5066e-05
CX11314	-0.00029908
CX11315	-0.00038904
DL200	-0.00071349
DL226	2.7948e-05
DL238	-8.3866e-05
ECA246	-1.8304e-05
ECA248	-0.00060561
ECA250	-0.00061575
ECA251	-0.00050612
ECA252	-7.8448e-05
ECA259	3.3921e-05
ECA348	-0.00016196
ECA349	-0.00010368
ECA36	-0.00037898
ECA363	-7.3906e-05
ECA372	-0.00034554
ECA396	-0.00034206
ED3005	-6.5788e-05
ED3011	-0.00048119
ED3012	-8.249e-05
ED3017	2.7677e-06
ED3040	-0.00015072
ED3046	-0.00013536
ED3048	-0.00029738
ED3049	3.0187e-05
ED3052	3.4407e-05
ED3073	-7.1312e-05
ED3077	-7.0552e-05
EG4347	-0.00030228
EG4349	-9.9202e-05
EG4724	-0.00015927
EG4725	-6.0618e-05
EG4946	-0.00010286
GXW1	-0.00021019
JT11398	-0.00013939
JU1088	-0.00012321
JU1172	-6.3224e-05
JU1200	-0.00023759
JU1212	-4.8921e-05
JU1213	-0.00015626
JU1242	-0.00011217
JU1246	-0.00057263
JU1395	-0.00022774
JU1400	-0.00026831
JU1409	4.4743e-05
JU1440	-9.9117e-05
JU1491	-6.6847e-05
JU1530	8.0483e-06
JU1543	4.8346e-05
JU1568	-9.1418e-05
JU1580	-0.00020537
JU1581	0.00016271
JU1586	-0.00014663
JU1652	1.7005e-05
JU1793	9.3517e-05
JU1808	-4.3615e-05
JU1896	-0.00039538
JU2001	-0.00036601
JU2007	-0.00013377
JU2131	-2.5497e-05
JU2141	2.689e-05
JU2234	-0.00036619
JU2464	-6.9368e-05
JU2466	-0.00044482
JU2513	-0.00062255
JU2519	-0.00014896
JU2522	-7.9074e-05
JU2526	-6.0442e-05
JU2534	-0.00030714
JU2565	-0.00020061
JU2566	-3.5452e-06
JU2578	-9.2142e-05
JU258	-5.0848e-05
JU2587	-9.3832e-06
JU2593	-0.00024391
JU2600	-0.00027398
JU2800	-9.2638e-05
JU2862	-4.6859e-05
JU2866	-0.00024771
JU2878	-0.00017577
JU2879	8.3911e-05
JU2906	-1.9906e-05
JU310	-0.00012264
JU311	2.8121e-06
JU3125	-0.00032523
JU3127	-7.3402e-05
JU3134	-2.5887e-05
JU3135	-0.00026577
JU3137	-0.00010453
JU3140	-7.1532e-05
JU323	-0.00041515
JU346	-6.847e-05
JU360	5.6489e-05
JU367	-0.00011169
JU393	-0.00012612
JU394	-2.2046e-05
JU397	-1.7992e-05
JU406	-0.00024065
JU440	-0.00061809
JU561	-0.00062082
JU642	-0.00048166
JU751	-9.455e-05
JU774	7.4941e-05
JU775	-0.00013934
JU778	-8.3481e-05
JU782	-0.00015891
JU792	-6.118e-05
JU830	-6.5925e-05
JU847	-0.00015856
KR314	-1.775e-06
LKC34	2.6724e-05
LSJ1	5.2782e-05
MY1	-7.0069e-05
MY10	-7.4674e-05
MY16	-9.6981e-05
MY18	-5.2047e-05
MY2212	-4.4585e-05
MY23	-0.00033885
MY2453	-6.3529e-05
MY2530	-0.00026887
MY2535	-9.1217e-05
MY2573	-0.00040598
MY2693	-0.0002437
MY2741	-1.8833e-05
MY679	-0.0004594
MY920	-0.00017519
N2	-7.6499e-05
NIC1	-1.302e-05
NIC1107	-0.00010033
NIC166	-0.0001932
NIC195	-0.00041017
NIC199	4.3198e-06
NIC2	-0.00036661
NIC207	-0.0003847
NIC231	-9.1712e-05
NIC236	-0.00032118
NIC242	-0.00036743
NIC251	-0.00025118
NIC252	7.1046e-05
NIC255	-0.00059995
NIC256	-2.0373e-05
NIC258	2.4131e-05
NIC259	-0.00013936
NIC260	-5.848e-05
NIC261	9.5475e-06
NIC262	7.5916e-05
NIC265	-0.00016526
NIC266	0.00010201
NIC267	-0.00069284
NIC268	-0.0003608
NIC269	-0.00012784
NIC271	-5.3085e-05
NIC272	-0.0002802
NIC274	1.5389e-05
NIC275	-0.00018075
NIC276	-0.00026501
NIC277	-1.2221e-05
NIC3	1.1515e-06
NIC513	-0.00031097
NIC514	-0.00033537
NIC522	-0.00023799
NIC523	-0.00018275
PB303	-3.0157e-05
PS2025	-0.00031168
PX179	0.00012002
QG2075	-0.00011063
QG536	-9.3844e-05
QG556	4.4095e-05
QG557	-0.00081304
QW947	6.7578e-05
QX1212	-0.00012338
QX1233	-8.7602e-05
QX1791	-0.00023992
QX1792	3.7785e-05
QX1793	-0.00033602
QX1794	-8.1789e-05
RC301	-0.00062799
WN2001	0.00027255
WN2002	-0.00011343
WN2033	2.5638e-05
XZ1513	-0.00018103
XZ1514	8.3298e-05
XZ1516	-0.0003048
