strain	median
AB1	2261.0764
BRC20067	746.0911
CB4852	1527.1069
CB4854	747.637
CB4856	1027.1775
CB4932	1162.9646
CX11254	1864.5079
CX11262	948.3712
CX11264	1223.259
CX11271	622.6702
CX11276	1121.2488
CX11285	663.8376
CX11292	1463.6753
CX11307	579.7859
CX11314	1243.1729
CX11315	2262.1849
DL200	2635.2185
DL226	1608.5281
DL238	1368.5283
ECA246	1176.6287
ECA248	1570.9548
ECA250	1848.917
ECA251	1087.6956
ECA252	2048.9443
ECA259	1686.7089
ECA348	1926.5179
ECA349	2151.7874
ECA36	827.9038
ECA363	473.595
ECA372	2132.8682
ECA396	417.74
ED3005	1505.5608
ED3011	2041.1008
ED3012	1873.6309
ED3017	1038.8225
ED3040	1630.2681
ED3046	1927.5642
ED3048	1404.9805
ED3049	1341.8376
ED3052	1112.2295
ED3073	2124.5078
ED3077	1910.9402
EG4347	1858.2341
EG4349	1815.2356
EG4724	929.7412
EG4725	908.8225
EG4946	1134.3862
GXW1	2190.3657
JT11398	1604.5734
JU1088	1322.2542
JU1172	1929.783
JU1200	1866.3936
JU1212	696.3962
JU1213	1584.4448
JU1242	1166.2227
JU1246	2106.9346
JU1395	1309.1167
JU1400	1438.8225
JU1409	898.7014
JU1440	1821.665
JU1491	1327.6753
JU1530	1451.5435
JU1543	1306.7954
JU1568	1027.1072
JU1580	807.1067
JU1581	1636.9893
JU1586	736.2671
JU1652	1513.5088
JU1793	802.1497
JU1808	1906.9543
JU1896	1023.259
JU2001	855.6467
JU2007	1173.6855
JU2131	985.6855
JU2141	1331.0724
JU2234	1945.5129
JU2464	1161.8379
JU2466	1673.915
JU2513	962.1707
JU2519	1519.8274
JU2522	672.0317
JU2526	1045.0969
JU2534	2165.9291
JU2565	1374.1321
JU2566	1571.0034
JU2578	1509.1169
JU258	1772.6443
JU2587	1104.4307
JU2593	1483.8071
JU2600	1105.6851
JU2800	1116.698
JU2862	1582.0815
JU2866	2340.0715
JU2878	901.3492
JU2879	2070.4839
JU2906	2207.5374
JU310	878.8223
JU311	2378.442
JU3125	2682.0814
JU3127	1016.0527
JU3134	1506.5181
JU3135	1350.0012
JU3137	1543.0449
JU3140	1405.0967
JU323	1247.1067
JU346	1130.9888
JU360	1357.582
JU367	1411.7097
JU393	1110.1218
JU394	1077.8171
JU397	1041.8376
JU406	1588.4136
JU440	1582.0811
JU561	1287.1069
JU642	1925.9292
JU751	651.3135
JU774	2343.0864
JU775	1056.1807
JU778	852.0457
JU782	1949.9495
JU792	1627.3982
JU830	2447.0803
JU847	1752.376
KR314	1406.5181
LKC34	1502.6702
LSJ1	2126.9343
MY1	1179.6553
MY10	1684.5078
MY16	1694.4275
MY18	204.4021
MY2212	445.4211
MY23	2106.2444
MY2453	2251.8289
MY2530	817.4011
MY2535	1502.2542
MY2573	1581.249
MY2693	1618.2341
MY2741	1787.9397
MY679	1384.6807
MY920	1348.0286
N2	1744.178
NIC1	940.8325
NIC1107	1774.0988
NIC166	1485.7456
NIC195	1219.1416
NIC199	1194.386
NIC2	1089.533
NIC207	1178.2542
NIC231	1381.6653
NIC236	1378.4062
NIC242	1320.0701
NIC251	1018.7048
NIC252	1709.4397
NIC255	853.9697
NIC256	1063.6436
NIC258	1332.9647
NIC259	436.5686
NIC260	2768.0573
NIC261	381.3066
NIC262	560
NIC265	1038.4062
NIC266	1542.8425
NIC267	1209.1793
NIC268	1482.6702
NIC269	1580.5413
NIC271	1512.5139
NIC272	1669.6555
NIC274	1675.8071
NIC275	1419.5228
NIC276	1472.8271
NIC277	676.9415
NIC3	1025.6853
NIC513	793.5532
NIC514	1102.6702
NIC522	1345.9366
NIC523	1075.9797
PB303	1724.8469
PS2025	1434.9331
PX179	1190.5383
QG2075	743.3215
QG536	1203.7297
QG556	1153.2563
QG557	890.1879
QW947	1968.4423
QX1212	1479.592
QX1233	1729.0164
QX1791	831.9595
QX1792	1579.114
QX1793	1036.3965
QX1794	1212.5483
RC301	1249.2417
WN2001	1838.4343
WN2002	1504.0916
WN2033	836.5205
XZ1513	2290.6987
XZ1514	1330.7881
XZ1516	2221.4094
