strain	median
AB1	22.4451
BRC20067	15.8405
CB4852	12.8589
CB4854	14.4525
CB4856	20.8672
CB4932	16.6374
CX11254	14.2083
CX11262	14.6112
CX11264	15.9147
CX11271	17.3179
CX11276	9.6806
CX11285	-0.2956
CX11292	3.283
CX11307	12.8826
CX11314	18.6062
CX11315	28.2442
DL200	23.29
DL226	24.8143
DL238	8.7863
ECA246	10.9251
ECA248	17.3203
ECA250	18.8744
ECA251	12.8712
ECA252	1.8229
ECA259	29.4681
ECA348	13.8024
ECA349	23.1969
ECA36	-24.7651
ECA363	-1.408
ECA372	11.9866
ECA396	-19.4518
ED3005	20.4841
ED3011	17.971
ED3012	29.7392
ED3017	19.0507
ED3040	1.6212
ED3046	17.5914
ED3048	29.9179
ED3049	-12.7148
ED3052	20.3121
ED3073	20.2366
ED3077	12.7174
EG4347	12.0938
EG4349	20.2332
EG4724	13.4976
EG4725	10.6048
EG4946	17.4209
GXW1	17.2115
JT11398	20.9279
JU1088	24.1632
JU1172	20.0447
JU1200	16.1033
JU1212	4.6034
JU1213	23.2186
JU1242	18.9716
JU1246	11.8154
JU1395	18.6121
JU1400	5.8364
JU1409	15.9126
JU1440	9.4059
JU1491	21.385
JU1530	17.0394
JU1543	18.8997
JU1568	12.8644
JU1580	11.252
JU1581	25.2721
JU1586	10.4952
JU1652	21.1696
JU1793	13.2678
JU1808	31.7299
JU1896	12.5142
JU2001	-3.1704
JU2007	18.9663
JU2131	9.6678
JU2141	10.0255
JU2234	17.4189
JU2464	15.6639
JU2466	6.5273
JU2513	13.4126
JU2519	16.9192
JU2522	14.6019
JU2526	20.9599
JU2534	23.9973
JU2565	7.8577
JU2566	19.9525
JU2578	4.7379
JU258	22.1883
JU2587	16.0595
JU2593	27.4382
JU2600	19.3988
JU2800	22.9843
JU2862	12.4721
JU2866	24.4988
JU2878	13.6063
JU2879	19.2908
JU2906	6.9955
JU310	15.3861
JU311	25.0201
JU3125	39.1967
JU3127	21.5123
JU3134	21.1182
JU3135	24.0915
JU3137	21.1167
JU3140	18.2817
JU323	20.5074
JU346	15.3241
JU360	28.3019
JU367	5.42
JU393	12.4832
JU394	11.2026
JU397	25.1737
JU406	21.5035
JU440	23.6606
JU561	17.1813
JU642	23.0589
JU751	7.7927
JU774	25.2456
JU775	14.4815
JU778	16.0201
JU782	17.2092
JU792	19.0063
JU830	14.8249
JU847	16.4478
KR314	7.2798
LKC34	14.4765
LSJ1	16.8637
MY1	11.6238
MY10	14.4617
MY16	25.2246
MY18	17.0098
MY2212	7.1085
MY23	31.7091
MY2453	21.0699
MY2530	17.6785
MY2535	15.7748
MY2573	9.5365
MY2693	21.8766
MY2741	28.3082
MY679	11.5139
MY920	8.0573
N2	4.9444
NIC1	11.9937
NIC1107	5.0661
NIC166	20.9591
NIC195	30.3133
NIC199	24.6543
NIC2	16.1671
NIC207	14.1258
NIC231	19.3984
NIC236	23.9011
NIC242	25.7512
NIC251	8.3752
NIC252	29.2529
NIC255	-5.4258
NIC256	4.7817
NIC258	3.5307
NIC259	9.6585
NIC260	25.7717
NIC261	14.8592
NIC262	15.0958
NIC265	16.7873
NIC266	18.9747
NIC267	14.1862
NIC268	19.7319
NIC269	29.5286
NIC271	22.3372
NIC272	14.0615
NIC274	20.4077
NIC275	19.433
NIC276	26.0767
NIC277	21.3819
NIC3	8.3505
NIC513	9.5822
NIC514	23.2947
NIC522	18.5133
NIC523	20.6015
PB303	32.0294
PS2025	19.7181
PX179	24.9584
QG2075	3.4459
QG536	5.9935
QG556	24.238
QG557	3.8325
QW947	12.0494
QX1212	15.9963
QX1233	24.8169
QX1791	7.9244
QX1792	10.9594
QX1793	19.2837
QX1794	19.5549
RC301	18.2304
WN2001	3.5857
WN2002	10.0198
WN2033	5.2782
XZ1513	35.7575
XZ1514	13.2925
XZ1516	9.5712
