strain	median
AB1	169.1942
BRC20067	119.6381
CB4852	140.1656
CB4854	-3.1404
CB4856	110.4853
CB4932	100.4124
CX11254	169.1942
CX11262	108.2649
CX11264	123.1473
CX11271	91.5289
CX11276	103.5533
CX11285	65.6408
CX11292	18.3058
CX11307	106.6942
CX11314	79.2353
CX11315	253.1404
DL200	150.8884
DL226	184.3596
DL238	111.0368
ECA246	9.153
ECA248	109.7198
ECA250	10.7222
ECA251	77.6651
ECA252	33.4711
ECA259	243.0682
ECA348	143.3058
ECA349	166.0528
ECA36	17.4409
ECA363	-37.9129
ECA372	69.4318
ECA396	-88.3883
ED3005	135.7231
ED3011	142.6772
ED3012	207.1066
ED3017	135.7226
ED3040	22.0969
ED3046	150.8884
ED3048	176.1265
ED3049	-56.2181
ED3052	39.1244
ED3073	187.5
ED3077	283.991
EG4347	99.112
EG4349	124.9995
EG4724	158.4706
EG4725	117.4177
EG4946	99.1115
GXW1	125
JT11398	66.2911
JU1088	179.9173
JU1172	140.1658
JU1200	125
JU1212	39.753
JU1213	169.1947
JU1242	143.3062
JU1246	106.6942
JU1395	140.1653
JU1400	62.4995
JU1409	117.4164
JU1440	172.3356
JU1491	155.3297
JU1530	88.3889
JU1543	187.9442
JU1568	143.3058
JU1580	124.9998
JU1581	157.1703
JU1586	62.4995
JU1652	202.6644
JU1793	118.0682
JU1808	283.4701
JU1896	73.2231
JU2001	-25.8887
JU2007	95.9705
JU2131	70.0828
JU2141	62.5
JU2234	111.1355
JU2464	73.2231
JU2466	88.3889
JU2513	99.1125
JU2519	140.1644
JU2522	77.6649
JU2526	62.5005
JU2534	191.9422
JU2565	117.4178
JU2566	147.7475
JU2578	59.3591
JU258	217.1793
JU2587	80.806
JU2593	195.0817
JU2600	190.6407
JU2800	234.8356
JU2862	77.6651
JU2866	184.3596
JU2878	52.6969
JU2879	183.0583
JU2906	99.1116
JU310	18.3058
JU311	156.0401
JU3125	345.9711
JU3127	187.5
JU3134	150.8875
JU3135	238.3347
JU3137	114.2769
JU3140	158.4716
JU323	143.3058
JU346	114.2769
JU360	148.9179
JU367	22.748
JU393	94.6693
JU394	41.0538
JU397	172.3351
JU406	143.306
JU440	102.2523
JU561	106.6942
JU642	111.1364
JU751	51.7769
JU774	242.4178
JU775	119.6384
JU778	119.6382
JU782	166.0528
JU792	155.3294
JU830	106.6942
JU847	140.1644
KR314	143.3048
LKC34	65.6404
LSJ1	112.0335
MY1	95.9721
MY10	-22.7475
MY16	158.4711
MY18	25.8881
MY2212	54.9178
MY23	193.5123
MY2453	154.0291
MY2530	187.5
MY2535	99.1115
MY2573	88.3887
MY2693	106.6942
MY2741	132.5822
MY679	114.2769
MY920	36.6116
N2	36.611
NIC1	36.6115
NIC1107	62.5
NIC166	88.3889
NIC195	243.7181
NIC199	170.495
NIC2	173.636
NIC207	88.3884
NIC231	128.1404
NIC236	65.6405
NIC242	91.5284
NIC251	111.1355
NIC252	203.5846
NIC255	10.7231
NIC256	45.4505
NIC258	7.5827
NIC259	33.4706
NIC260	217.8297
NIC261	51.7769
NIC262	59.3593
NIC265	95.9711
NIC266	143.3062
NIC267	160.0413
NIC268	189.7755
NIC269	202.9784
NIC271	25.8888
NIC272	176.7759
NIC274	135.7236
NIC275	136.3739
NIC276	220.9706
NIC277	105.124
NIC3	80.806
NIC513	-38.0963
NIC514	140.1649
NIC522	110.4855
NIC523	143.3058
PB303	246.8584
PS2025	187.5005
PX179	147.7478
QG2075	5.3616
QG536	3.1407
QG556	187.5005
QG557	-36.8716
QW947	143.9562
QX1212	143.3053
QX1233	161.6116
QX1791	32.1694
QX1792	106.6934
QX1793	99.112
QX1794	132.5822
RC301	135.7238
WN2001	0.00027466
WN2002	100.4124
WN2033	140.1649
XZ1513	291.0538
XZ1514	158.4716
XZ1516	135.7222
